node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Liu, Hong",2,2000,0.000000724,1796,0.0009649519,1920,1,955,,
"Liu, Jun",3,1513,1.18526563958011E-06,1741,0.0028559118,1087,2,559,,
"Liu, Ligang",5,1104,0.0001136082,1195,0.0002316113,2466,,,1,315
"Liu, Ming",5,1104,,,,,,,1,315
"Liu, Minghua",3,1513,0,2492,8.55150441973767E-06,3069,,,1,315
"Liu, Yujane",4,1254,,,,,,,1,315
"Livingstone, Jane R.",2,2000,0,2492,0.0024334892,1194,1,955,,
"Ljungqvist, Alexander P.",30,148,0.0028773103,384,0.0279447057,208,6,175,1,315
"Lo, Andrew",36,89,0.0089515414,98,0.0395641922,113,8,101,3,26
"LoPucki, Lynn M.",3,1513,6.04626626225553E-07,1820,0.0009844825,1898,1,955,,
"Loayza, Norman V.",4,1254,5.64265608750014E-06,1547,0.0016595245,1462,1,955,1,315
"Locke, Peter R.",2,2000,1.08656895912616E-08,2446,0.0002085963,2509,1,955,,
"Locke, Richard M.",4,1254,9.11150758898E-08,2140,0.0005032246,2166,1,955,,
"Lockwood, Larry Joseph",1,2845,0,2492,9.08708159951424E-07,3214,1,955,,
"Loderer, Claudio F.",3,1513,6.54593718165663E-07,1805,0.0014638732,1565,1,955,,
"Loewenstein, Mark A.",5,1104,0.000011622,1458,0.0044104965,866,3,401,,
"Loewenstein, Uri",3,1513,9.28742827760042E-08,2122,0.0007807741,1983,1,955,,
"Logue, Dennis E.",19,315,0.0020517937,497,0.0142340786,405,5,214,1,315
"Loistl, Otto",3,1513,1.10830033830868E-07,2110,9.61810914591901E-07,3204,1,955,,
"Loitlsberger, Erich",2,2000,3.55276495232662E-07,1924,0.0013755347,1631,1,955,,
"Long, John BRADFORD DE",10,677,0.0006366103,850,0.0139864281,414,5,214,1,315
"Long, Michaelstuart",9,731,0.0004271973,948,0.0116897858,484,4,294,,
"Longhofer, Stanley D.",17,364,0.0031872086,348,0.0051145314,783,3,401,1,315
"Longin, François M.",33,111,0.0113289972,62,0.0043804927,873,1,955,2,86
"Longstaff, Francis A.",61,16,0.0068019578,155,0.0580667738,54,7,134,6,2
"Lopez, Jose A.",6,986,0.0007161075,809,0.0010813086,1821,,,1,315
"Los, Cornelis A.",0,3519,,,,,,,1,315
"Lotz, Christopher",2,2000,0,2492,0.000002829,3145,,,1,315
"Loubergé, Henri",2,2000,2.30895903814308E-08,2327,0.000571678,2109,1,955,,
"Loughran, Tim",41,62,0.0069289087,151,0.0671316515,42,11,49,2,86
"Lovell, C. A.Knox",9,731,0.0002244191,1082,0.0009637682,1921,1,955,2,86
"Lovell, Michael C.",1,2845,0,2492,8.59623278512052E-05,2700,1,955,,
"Low, Soo Wah",3,1513,,,,,,,1,315
"Lown, Cara S.",1,2845,0,2492,0.0001033241,2659,1,955,,
"Lozano-Vivas, Ana",10,677,0.000408482,961,0.0011937897,1728,1,955,2,86
"Lucas, André",14,468,0.0145456887,37,1.34241043077648E-05,3032,1,955,3,26
"Lucas, Deborah J.",14,468,0.0008733433,772,0.024914418,238,4,294,1,315
"Lucas, Robert E.",4,1254,0.0018956605,516,0.0006485622,2051,3,401,,
"Ludvigson, Sydney C.",19,315,0.0022274184,477,0.022794318,267,2,559,2,86
"Lueck, Dean",2,2000,1.90249062207124E-07,2009,0.002638432,1141,1,955,,
"Luintel, Kul B.",2,2000,,,,,,,1,315
"Lukin, Dmitry",9,731,7.4439461718068E-05,1247,0.0090399403,565,,,1,315
"Luna, Sergio A.",2,2000,1.0720566782554E-06,1751,0.000023558,2961,1,955,,
"Lundbäck, Erik J.",2,2000,1.15447951907154E-08,2431,1.13767912717803E-09,3279,1,955,,
"Lundholm, Russell J.",2,2000,0,2492,0.000128667,2590,,,1,315
"Luo, Jiang",8,807,0.0002665992,1056,0.0063279397,686,1,955,1,315
"Luttmer, Erzo G.J.",6,986,0.0003408859,1004,0.0009005784,1944,2,559,,
"Lutton, Thomas J.",2,2000,5.42220547457266E-06,1548,0.0002685286,2393,1,955,,
"Lutz, Nancy A.",1,2845,0,2492,0.0022436307,1262,1,955,,
"Lynch, Anthony W.",31,139,0.0015626283,590,0.0428266565,98,8,101,4,10
"Lynch, Luann J.",6,986,0.0009306686,755,0.0007511549,2006,,,1,315
"Lyon, John D.",22,238,0.0034548909,322,0.0288866541,203,,,1,315
"Lyons, Richard K.",13,513,0.0019559154,508,0.0148163323,387,6,175,,
"Lypny, Gregory J.",4,1254,0.000000805,1777,0.0002055833,2513,1,955,,
"López-de-Silanes, Florencio",28,164,0.0048289737,243,0.0667184395,43,1,955,3,26
"Löflund, Anders",4,1254,3.89181538556279E-05,1312,0.000547956,2131,,,1,315
M ROSELLON CIFUENTES,1,2845,0,2492,0.0001258904,2611,1,955,,
MAAYANA WEISMAN,4,1254,2.56856458095791E-05,1363,0.0012814311,1685,1,955,,
MAC BOOT,1,2845,,,,,1,955,,
MANFRED KEIL,2,2000,2.05240803390496E-08,2342,3.08258505342027E-06,3131,1,955,,
MARC SHIVERS,1,2845,0,2492,0.0013033671,1670,1,955,,
MARCIA ROITBERG,3,1513,1.45926211210643E-06,1696,0.0002777263,2375,1,955,,
MARCO MARTELLA,1,2845,0,2492,1.80162010579695E-06,3176,1,955,,
MARGARET BLAIR,1,2845,0,2492,0.0013980803,1618,1,955,,
MARIA POZI,1,2845,,,,,1,955,,
MARIANNE BURGI,1,2845,0,2492,9.94106970486561E-06,3059,1,955,,
MARILEE LAU,1,2845,0,2492,0.001606572,1488,1,955,,
MARK CORRELL,2,2000,1.67924293683133E-08,2364,0.0002480778,2425,1,955,,
MARK DE SNAIJER,1,2845,0,2492,1.54538258661538E-05,3019,1,955,,
MARK HULBERT,2,2000,0.000303859,1026,3.36721602908184E-05,2919,1,955,,
MARKUS STAUB,1,2845,0,2492,1.54538258661538E-05,3019,1,955,,
MARTY LEIBOWITZ,1,2845,,,,,1,955,,
MARY ANNE CASE,1,2845,0,2492,0.0002581475,2406,1,955,,
MARY ELLEN NICHOLS,1,2845,0,2492,0.0027776615,1100,1,955,,
MASAHIRO KAWAI,3,1513,0.0024286643,447,5.84147309307972E-05,2803,2,559,,
MASAO MATSUDA,2,2000,9.8859363973117E-07,1759,0.0011869068,1732,1,955,,
MASAYUKI OHTAKI,2,2000,8.79603443102126E-09,2458,5.82439262530524E-05,2804,1,955,,
"MASON, SCOTT P.",2,2000,0.000000136,2100,0.0003000479,2354,1,955,,
MASSIMO ROCCAS,2,2000,3.07861205085744E-08,2286,0.000072163,2761,1,955,,
MATS-OLA FORSMAN,1,2845,0,2492,0.0001259415,2602,1,955,,
MATTHEW BEARDMORE-GRAY,3,1513,2.95489060563637E-06,1611,0.0018657741,1366,1,955,,
MATTHEW PORTER,3,1513,9.52324015813873E-06,1488,0.0008237341,1961,1,955,,
MATTHEW ROTHMAN,2,2000,0,2492,0.0140799125,412,2,559,,
MELANIE PATRICK,2,2000,7.38866892205786E-09,2478,0.0011755339,1749,1,955,,
MICHAEL BLANK,2,2000,8.66469093046754E-08,2146,0.0010777258,1825,1,955,,
MICHAEL BOULWARE,2,2000,0,2492,0.0015017359,1549,1,955,,
MICHAEL GIBBS,2,2000,0,2492,0.0046275912,843,1,955,,
MICHAEL LAMB,1,2845,,,,,1,955,,
MICHAEL MILKEN,1,2845,0,2492,0.0049817778,798,1,955,,
MICHAEL P SMITH,2,2000,0,2492,0.0011574164,1764,1,955,,
MICHAEL PRELL,2,2000,1.53930602542872E-08,2387,9.40898112996565E-07,3208,1,955,,
MICHAEL ROSENSWEIG,1,2845,0,2492,0.0012419096,1703,1,955,,
MICHAEL SHER,2,2000,1.23144482034298E-08,2423,0.0003463178,2295,1,955,,
MICHAEL STEIN,3,1513,2.54194561690278E-06,1648,0.0017702798,1416,1,955,,
MICHAEL TAYLOR,3,1513,1.84716723051446E-07,2022,2.01687585150904E-05,2990,1,955,,
MICHAEL TER MAAT,1,2845,0,2492,0.0001212019,2626,1,955,,
MICHAEL WALKER,1,2845,0,2492,0.0014429995,1579,1,955,,
MICHELE KREISLER,2,2000,9.19938538126226E-06,1497,0.0022390775,1264,1,955,,
MIGUEL PELLICER,1,2845,0,2492,0.0002117395,2501,1,955,,
MIKE TYRER,4,1254,1.91205733985381E-06,1660,0.0012850311,1673,1,955,,
MINGCHING LUOH,1,2845,,,,,1,955,,
MOHSEN EL HAFSI,2,2000,6.15722410171488E-08,2211,4.96397322199547E-05,2840,1,955,,
MOHSIN S KHAN,2,2000,1.67924293683133E-08,2364,1.41345621839098E-06,3183,1,955,,
MONICA REEVES,1,2845,0,2492,1.26536845562257E-07,3259,1,955,,
MORT KAMIEN,1,2845,0,2492,0.0002845493,2365,1,955,,
"MacDonald, Glenn M.",3,1513,2.42074393560469E-07,1984,0.0017021965,1437,1,955,,
"MacFarlane, John",3,1513,3.97631462823717E-06,1567,0.0020490743,1320,1,955,,
"MacIntosh, Jeffrey G.",3,1513,6.37233225142222E-07,1815,0.0011472546,1776,1,955,,
"MacKay, Peter I.",3,1513,1.39137271908882E-07,2090,0.0034219859,987,2,559,,
"Maccini, Louis J.",1,2845,,,,,1,955,,
"Macey, Jonathan R.",6,986,0.0005243919,914,0.0018359578,1394,3,401,,
"Machina, Mark J.",2,2000,0.000125595,1171,0.0001641027,2554,1,955,,
"Mackinlay, A. Craig",16,411,4.46808662272645E-05,1299,0.038904065,122,8,101,1,315
"Macnaughton, Alan",2,2000,1.67924293683133E-08,2364,0.0002480778,2425,1,955,,
"Madan, Dilip B.",41,62,0.0044897972,258,0.0170935627,348,4,294,2,86
"Maddala, G. S.",6,986,0.0023108967,466,0.0003081248,2345,3,401,,
"Madhavan, Ananth N.",51,26,0.0090737247,96,0.048532695,78,20,13,1,315
"Madigan, Brian F.",2,2000,1.53930602542872E-08,2387,9.40898112996565E-07,3208,1,955,,
"Madrigal, Vicente",1,2845,0,2492,0.002256181,1256,1,955,,
"Madura, Jeff",1,2845,,,,,,,2,86
"Maeshiro, Asatoshi",2,2000,0.000001408,1712,0.0011795838,1738,1,955,,
"Maggioni, Paolo",6,986,0.0006069484,887,3.75234493144213E-06,3110,,,1,315
"Mahajan, Arvind",2,2000,5.27762065861275E-08,2249,2.96187451773486E-05,2936,1,955,,
"Mahajan, Sandeep",3,1513,9.23583615257232E-08,2126,0.0001295189,2588,,,1,315
"Maher, Michael W.",3,1513,7.64055536258256E-08,2188,0.0024711978,1182,1,955,,
"Maheswaran, Srinivasan",2,2000,9.23583615257232E-09,2450,0.0003118847,2337,1,955,,
"Mahieu, Ronald J.",22,238,0.0055699524,203,0.0035655364,966,,,1,315
"Mahoney, James M.",5,1104,0.0012883105,641,0.0011861428,1737,2,559,1,315
"Mahoney, Julia D.",1,2845,0,2492,0.0002581475,2406,1,955,,
"Mahoney, Paul G.",13,513,0.0048589642,238,0.0047946798,829,,,1,315
"Mahrt-Smith, Jan",3,1513,1.90249062207124E-07,2009,0.0057515018,733,2,559,,
"Mailath, George J.",3,1513,0.000010123,1473,0.0038256738,939,2,559,,
"Majerowska, Ewa",4,1254,,,,,,,1,315
"Majnoni, Giovanni",5,1104,0.0001136082,1195,0.0002316113,2466,,,1,315
"Mak, Derek",2,2000,0,2492,1.98844943540001E-05,2992,,,1,315
"Makhija, Anil K.",24,209,0.0039421269,287,0.0238072214,248,2,559,1,315
"Makinen, Gail E.",2,2000,,,,,,,1,315
"Maksimovic, Vojislav",35,95,0.0051164622,222,0.0405991994,109,6,175,4,10
"Malatesta, Paul H.",14,468,0.0010924361,726,0.0096784703,544,7,134,,
"Maldonado-Bear, Rita",3,1513,1.51665893241211E-05,1421,0.001252369,1698,1,955,,
"Malhotra, Ayesha",1,2845,0,2492,0.0006746598,2038,1,955,,
"Malhotra, Davinder Kumar",2,2000,3.69433446102893E-08,2272,0.000995678,1886,1,955,,
"Malkamäki, Markku J.",9,731,5.30021035671656E-05,1281,0.0004007924,2248,,,1,315
"Malkiel, Burton Gordon",9,731,0.0003238466,1011,0.0146822466,390,2,559,1,315
"Malliaris, Anastasios G.Tassos",1,2845,,,,,,,1,315
"Malloy, Christopher J.",3,1513,9.77453172967958E-06,1480,0.0012753617,1686,1,955,,
"Malmquist, David H.",4,1254,1.70227484300124E-05,1402,0.0007157649,2027,1,955,,
"Malz, Allan M.",1,2845,0,2492,7.35092270696662E-06,3079,1,955,,
"Mamaysky, Harry",11,617,0.0001289529,1166,0.0058452164,715,,,1,315
"Manaster, Steven",1,2845,0,2492,0.0022436307,1262,1,955,,
"Mandelker, Gershon N.",4,1254,2.77238432195704E-05,1351,0.0037121381,951,2,559,,
"Mandell, Ravit E.",3,1513,0,2492,0.0043547932,876,2,559,,
"Mankiw, N. Gregory",2,2000,0,2492,0.007534787,630,2,559,,
"Mann, Christopher",3,1513,0,2492,0.0011195736,1800,,,1,315
"Mann, Ronald J.",2,2000,0.000000098,2115,0.0003289453,2314,1,955,,
"Marco Pagano, Marco",12,561,0.0011102952,720,0.0048990035,815,5,214,,
"Marcus, Alan J.",2,2000,1.85640306666704E-06,1674,0.0005920029,2084,1,955,,
"Margaret M. Bray, Margaret",3,1513,2.95489060563637E-06,1611,0.0018657741,1366,1,955,,
"Marin, Dalia",2,2000,3.28385285424794E-07,1950,0.001038945,1867,1,955,,
"Marini, Giancarlo",5,1104,0.0003993351,972,3.36074937991412E-05,2920,,,1,315
"Mark, Nelson C.",4,1254,8.63458321903986E-05,1229,1.57262713570888E-06,3182,2,559,,
"Mark, Robert",2,2000,0,2492,3.47893196007768E-05,2916,,,2,86
"Marquez, Robert",4,1254,5.7875597340787E-05,1271,0.0028346833,1094,2,559,,
"Marquis, Milton H.",1,2845,,,,,,,1,315
"Marseguerra, Giovanni",3,1513,9.23583615257232E-08,2126,1.26575869031707E-05,3036,1,955,,
"Marshall, Beverly B.",3,1513,6.07340190102303E-06,1534,0.0007723858,1988,1,955,,
"Marshall, David A.",14,468,0.0015215733,598,0.003218943,1008,5,214,1,315
"Marston, Felicia C.",3,1513,1.47775991466704E-06,1689,0.0001629407,2555,1,955,,
"Marston, Richard C.",2,2000,0,2492,0.011560016,489,1,955,,
"Martens, Martin",13,513,0.0002630801,1063,0.0011059281,1804,1,955,1,315
"Martin, Anna D.",1,2845,,,,,,,1,315
"Martin, George A.",4,1254,6.51762154729286E-05,1256,0.0020168594,1338,2,559,,
"Martin, J. Spencer",50,29,0.0132493699,44,0.0352881997,146,3,401,2,86
"Martin, John D.",13,513,0.0004794447,925,0.0044107671,865,1,955,1,315
"Martin, Kenneth J.",2,2000,3.72985690776959E-08,2271,0.0002590464,2405,1,955,,
"Martínez Pería, María Soledad",6,986,0.0004486782,936,0.0010828744,1818,2,559,,
"Marx, Leslie M.",22,238,0.000665597,830,0.0462941384,86,3,401,2,86
"Maskin, Eric S.",1,2845,0,2492,0.0015865963,1509,1,955,,
"Mason, Joseph R.",1,2845,0,2492,0.0002797264,2372,1,955,,
"Massa, Massimo",1,2845,0,2492,1.80162010579695E-06,3176,1,955,,
"Masson, Paul R.",11,617,0.0024098124,452,2.62554273846888E-05,2951,,,1,315
"Masson, Robert T.",2,2000,6.15722410171488E-08,2216,8.36735480278235E-05,2720,1,955,,
"Masulis, Ronald W.",33,111,0.0074370403,139,0.0450572815,90,9,78,2,86
"Matheny, Kenneth J.",2,2000,,,,,1,955,,
"Mathewson, Frank",1,2845,,,,,1,955,,
"Mathur, Ike",11,617,0.0030828703,354,0.0005466411,2133,,,3,26
"Matsumura, Toshihiro",2,2000,8.79603443102126E-09,2458,5.82439262530524E-05,2804,1,955,,
"Matsunaga, Steve",4,1254,1.83573238575414E-05,1394,3.54564130104514E-05,2912,1,955,,
"Matsusaka, John G.",2,2000,1.42089786962651E-08,2394,0.0028704317,1082,1,955,,
"Mauer, David C.",28,164,0.0066766186,163,0.024475734,242,6,175,1,315
"Maug, Ernst",17,364,0.0012276032,663,0.0495828041,73,11,49,,
"Maydew, Edward L.",1,2845,0,2492,0.0121284249,465,1,955,,
"Mayer, Colin P.",59,17,0.0247755143,12,0.0377322398,131,10,65,2,86
"Mayes, David G.",7,885,5.26687550291577E-05,1285,0.0084475736,593,5,214,,
"Mayfield, E. Scott",3,1513,0.000000343,1934,0.0054220295,754,2,559,,
"McAndrews, James J.",13,513,0.0045167853,256,0.0011598064,1762,2,559,1,315
"McCahery, Joseph A.",3,1513,1.86778054598542E-07,2019,0.0030964185,1041,2,559,,
"McCallum, Bennett T.",18,337,0.0076508482,134,0.0006564894,2048,2,559,2,86
"McCarthy, Daniel D.P.",1,2845,0,2492,0.0002221497,2489,1,955,,
"McClatchey, Christine A.",5,1104,,,,,,,1,315
"McConnell, John J.",13,513,0.0001463684,1141,0.0143199978,402,9,78,,
"McCormick, D. Timothy",9,731,0.0005566505,901,0.0231622301,255,7,134,,
"McCoskey, Suzanne K.",5,1104,5.54150169154339E-07,1848,0.0001031965,2664,,,1,315
"McCown, James Ross",8,807,0.0030367429,364,0.0041279639,903,,,1,315
"McCracken, Michael W.",1,2845,0,2492,5.00081312301108E-06,3088,1,955,,
"McCraw, Thomas K.",2,2000,0.000000343,1934,0.0037662325,945,1,955,,
"McCulloch, J. Huston",4,1254,0.0005190488,916,0.0025148088,1169,3,401,,
"McCullough, Bruce D.",3,1513,1.33919624212299E-06,1723,3.23214619877741E-05,2924,1,955,,
"McCurdy, Thomas H.",1,2845,0,2492,0.0004143795,2236,1,955,,
"McDONALD, DONOGH",2,2000,1.15447951907154E-08,2431,1.13767912717803E-09,3279,1,955,,
"McDonald, Bill D.",3,1513,6.00329349917201E-07,1837,1.94977319722344E-05,2996,1,955,,
"McDonald, Robert L.",18,337,0.0007949636,796,0.0262045032,224,8,101,1,315
"McGahan, Anita M.",4,1254,2.02247686128843E-05,1387,0.0004717846,2187,1,955,,
"McGee, Victor E.",3,1513,3.328910971799E-07,1939,0.0027506705,1108,1,955,,
"McGuckin, Robert H.",1,2845,0,2492,3.94074628325989E-05,2894,1,955,,
"McKelvey, Bill",1,2845,0,2492,0.0005142833,2159,1,955,,
"McKeown, James C.",2,2000,6.92687711442924E-08,2195,0.0010612106,1841,1,955,,
"McKillop, Donal G.",1,2845,,,,,1,955,,
"McLaughlin, Robyn M.",5,1104,1.2387184641994E-06,1737,0.0047910877,832,3,401,,
"McNeil, Alexander J.",1,2845,0,2492,0.0002358146,2442,1,955,,
"McNichols, Maureen F.",14,468,0.0015699722,586,0.0127206149,448,1,955,1,315
"McQueen, Grant R.",2,2000,0,2492,0.0024334892,1194,1,955,,
"Mccarthy, Patrick S.",1,2845,0,2492,0.0015920042,1501,1,955,,
"Mcenally, Richard W.",13,513,0.0015855587,581,0.0106074918,524,,,1,315
"Meade, Nigel",3,1513,6.15722410171488E-08,2216,1.06465871528558E-05,3053,1,955,,
"Meara, Ellen R.",1,2845,0,2492,0.0049817778,798,1,955,,
"Mech, Timothy S.",6,986,2.9394708576395E-05,1338,0.0050708141,788,4,294,,
"Megginson, William Leon Bill",47,38,0.0185596577,21,0.0264231064,223,2,559,2,86
"Mehra, Rajnish",1,2845,0,2492,0.0058406391,716,1,955,,
"Mehran, Hamid",10,677,0.000830972,781,0.0086484957,582,4,294,,
"Mehrotra, Vikas",18,337,0.0024598462,431,0.0141558211,408,3,401,1,315
"Meiburg, Charles O.",3,1513,9.77453172967958E-06,1480,0.0012753617,1686,1,955,,
"Melino, Angelo",2,2000,1.42377107293114E-07,2080,0.0022370808,1269,1,955,,
"Mella-Barral, Pierre",12,561,0.001234188,658,0.0047426177,835,1,955,1,315
"Mello, António S.",6,986,6.62671845497726E-06,1528,0.0072971276,636,3,401,1,315
"Melnik, Arie L.",4,1254,6.31683587736159E-05,1261,0.0008260799,1960,2,559,,
"Meltzer, Allan H.",6,986,0.0002999742,1038,6.52066851281179E-05,2781,3,401,,
"Melumad, Nahum D.",2,2000,0.000001092,1747,0.0011008854,1805,1,955,,
"Melvin, Michael T.",5,1104,7.92814439853469E-05,1241,0.002271859,1252,2,559,,
"Mendelson, Haim",4,1254,3.69433446102893E-06,1585,0.0010348799,1870,,,2,86
"Mendenhall, Richard R.",5,1104,2.38226764493824E-05,1370,0.006837529,654,3,401,,
"Mendoza, Enrique Gabriel",11,617,0.0036393029,306,0.0001374975,2581,,,1,315
"Mendoza, Roberto I.",1,2845,0,2492,0.001716532,1427,1,955,,
"Menini, Davide",2,2000,2.4013173996688E-07,1989,0.0004408448,2204,1,955,,
"Menyah, Kojo",4,1254,0.0012150693,687,0.0007928914,1974,1,955,1,315
"Merrick, John J.",7,885,0.0012152994,675,0.0041808395,899,,,1,315
"Merton, Robert C.",3,1513,3.38927199417124E-06,1597,0.0031557123,1011,2,559,,
"Merville, Larry J.",3,1513,4.55307966071926E-07,1878,0.0010456804,1854,1,955,,
"Messmacher, Miguel",1,2845,0,2492,0.0049817778,798,1,955,,
"Messori, Marcello",2,2000,0,2492,3.09743228140676E-05,2927,,,1,315
"Mester, Loretta J.",28,164,0.0108572227,66,0.0085111567,588,6,175,4,10
"Metrick, Andrew",31,139,0.0043887018,261,0.0960987652,16,4,294,2,86
"Meulbroek, Lisa K.",3,1513,0,2492,0.000013843,3025,,,1,315
"Meyer, Richard L.",2,2000,1.65092080350785E-06,1680,0.0011097375,1802,1,955,,
"Meyer, Steven",2,2000,3.38647325594319E-07,1936,0.0004746338,2182,1,955,,
"Mian, Shehzad",7,885,0.0006079027,871,0.003587697,965,,,1,315
"Michael, Steven C.",2,2000,1.39137271908882E-07,2090,0.0018299817,1396,1,955,,
"Michaely, Roni",53,24,0.0088845075,100,0.0746398353,32,8,101,3,26
"Michayluk, David",1,2845,0,2492,0.0001262135,2598,1,955,,
"Mikkelson, Wayne H.",15,447,0.0011585307,710,0.0138454176,417,9,78,,
"Mikkola, Anne",1,2845,,,,,,,1,315
"Milbourn, Todd T.",9,731,0.0006704233,828,0.0096274638,546,2,559,1,315
"Milbourne, Ross D.",1,2845,0,2492,1.90511194236046E-06,3171,1,955,,
"Miles, James A.",3,1513,0.000000172,2046,0.0016169169,1482,1,955,,
"Milgrom, Paul R.",2,2000,4.25572842324411E-07,1891,0.001141563,1780,1,955,,
"Miller, Darius P.",14,468,0.0013707955,626,0.0052090408,772,2,559,1,315
"Miller, Harvey J.",3,1513,6.04626626225553E-07,1820,0.0009844825,1898,1,955,,
"Miller, Margaret",3,1513,2.58186775644598E-06,1642,0.0005536755,2121,1,955,,
"Miller, Robert A.",4,1254,3.328910971799E-07,1939,0.0038871753,931,2,559,,
"Miller, Stephen M.",3,1513,0,2492,0.0004673111,2193,,,1,315
"Miller, Thomas W.",8,807,0.0006754997,822,0.0004203395,2233,1,955,1,315
"Mills, David C.",3,1513,6.15722410171488E-08,2216,1.06465871528558E-05,3053,1,955,,
"Mills, Lillian F.",2,2000,1.67924293683133E-08,2364,0.0002480778,2425,1,955,,
"Milne, Frank",2,2000,0,2492,0.0048390503,822,2,559,,
"Miltersen, Kristian R.",3,1513,3.10062358030287E-06,1601,0.0013510422,1642,1,955,,
"Mingelgrin, Dan H.",21,265,0.0059876756,189,0.021989527,277,,,1,315
"Mingo, John J.",7,885,1.06981768767296E-06,1755,0.0016268563,1478,3,401,1,315
"Minton, Bernadette A.",30,148,0.0060760112,183,0.0404145579,110,3,401,2,86
"Miron, Jeffrey A.",2,2000,1.68450029513173E-07,2057,0.0005868013,2093,1,955,,
"Mishkin, Frederic S.",9,731,0.005892024,192,0.0024736556,1181,4,294,2,86
"Mitchell, Janet",15,447,0.0027053584,400,0.0067187373,662,1,955,2,86
"Mitchell, Mark L.",26,185,0.0022529557,473,0.0571495817,56,7,134,1,315
"Mittoo, Usha R.",3,1513,1.45926211210643E-06,1696,0.0002777263,2375,1,955,,
"Mitusch, Kay",1,2845,,,,,,,1,315
"Miyazaki, Kenji",2,2000,,,,,,,1,315
"Mladenović, Zorica",1,2845,,,,,,,1,315
"Modest, David M.",2,2000,0,2492,0.0042774883,887,1,955,,
"Moeller, Sara B.",3,1513,0,2492,0.0084799801,591,2,559,,
"Moerland, Pieter W.",5,1104,0.0016842634,572,0.0031518654,1021,3,401,,
"Mohan, Nancy J.",2,2000,,,,,,,1,315
"Mok, Debby M.Y.",2,2000,,,,,,,1,315
"Molico, Miguel P.",1,2845,0,2492,9.94106970486561E-06,3059,1,955,,
"Molyneux, Philip M.",10,677,0.0048527238,241,7.51561939033257E-05,2747,1,955,2,86
"Montgomery, Cynthia A.",2,2000,1.42089786962651E-08,2394,0.0010053166,1877,1,955,,
"Moon, Choongeol",4,1254,0,2492,0.0015386771,1528,,,2,86
"Mooradian, Robert M.",2,2000,0,2492,0.0014567209,1571,1,955,,
"Moore, John",5,1104,2.52174899190669E-05,1367,0.0048985914,816,3,401,,
"Moore, Sandra",1,2845,0,2492,0.0011393211,1782,1,955,,
"Moore, William T.",2,2000,3.30151155973446E-07,1947,0.0014625039,1567,1,955,,
"Morck, Randall K.",41,62,0.0092726326,93,0.0372471054,137,2,559,3,26
"Moreira, Humberto A.",2,2000,6.15722410171488E-08,2216,9.95518500672166E-07,3203,1,955,,
"Morellec, Erwan",10,677,0.0011929641,702,0.0298332326,193,1,955,1,315
"Moreno, Ramon",1,2845,0,2492,7.35092270696662E-06,3079,1,955,,
"Morgan, Angela G.",9,731,0.0001000372,1216,0.0038362049,938,,,1,315
"Morgan, Donald P.",9,731,0.0032298235,347,0.0066499268,667,1,955,1,315
"Morley, James C.",2,2000,4.79383876490659E-07,1873,3.63765119353855E-06,3116,1,955,,
"Mortensen, Dale T.",2,2000,0.0001214328,1176,0.0001200934,2629,1,955,,
"Mosebach, Michael",6,986,0.0030367429,364,1.14301521732144E-05,3048,,,1,315
"Moser, James T.",19,315,0.0086552763,109,0.006635964,668,5,214,1,315
"Mosevich, Jack W.",3,1513,9.28742827760042E-08,2122,0.0007807741,1983,1,955,,
"Moshirian, Fariborz",2,2000,1.15447951907154E-08,2431,0.0001878777,2532,1,955,1,315
"Moskowitz, Tobias J.",26,185,0.0016862085,571,0.0513121303,69,3,401,2,86
"Mougeot, Nicolas",2,2000,2.30895903814308E-08,2327,0.000571678,2109,1,955,,
"Moutot, Philippe P.",2,2000,3.07861205085744E-08,2286,0.000000116,3263,1,955,,
"Moyen, Nathalie",2,2000,0.000000096,2120,0.0014047933,1612,1,955,,
"Moyer, R. Charles",3,1513,1.47775991466704E-06,1689,0.0001629407,2555,1,955,,
"Mozumdar, Abon",16,411,0.0026375157,411,0.0062293835,691,2,559,1,315
"Mukherjee, Kankana",3,1513,0,2492,0.0004673111,2193,,,1,315
"Mulherin, J. Harold",32,127,0.0045172641,255,0.0168353151,352,11,49,1,315
"Muller, Karl A.",2,2000,6.92687711442924E-08,2195,0.0010612106,1841,1,955,,
"Mullineaux, Donald J.",7,885,0.0004413874,939,0.0026779499,1133,,,1,315
"Murdock, Kevin C.",1,2845,0,2492,0.0001462747,2573,1,955,,
"Murgia, Maurizio",5,1104,2.70598580063553E-05,1355,0.0013703995,1638,,,1,315
"Murinde, Victor",8,807,0.0012152205,683,8.17543302008358E-06,3071,2,559,1,315
"Murphy, Kevin J.",18,337,0.0034889029,320,0.016829145,353,8,101,,
"Murphy, Robert P.",2,2000,2.60771665514637E-07,1973,0.0015034454,1545,1,955,,
"Murthy, Shashidhar",4,1254,0.000000172,2046,0.0017810395,1413,2,559,,
"Muscarella, Chris J.",2,2000,2.17313791825231E-08,2338,0.0006065184,2077,1,955,,
"Mussavian, Massoud",1,2845,0,2492,2.4078781284232E-05,2958,,,1,315
"Mustard, David B.",4,1254,1.91205733985381E-06,1660,0.0012850311,1673,1,955,,
"Musto, David K.",9,731,6.43121355985967E-06,1532,0.0182287814,327,3,401,1,315
