node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Franzke, Stefanie A.",2,2532,2.15126212397552E-07,2474,0.000021658,3680,1,1278,,
"François, Pascal",4,1704,1.38541280784023E-06,2230,0.0001409669,3062,1,1278,1,417
"François-Heude, Alain",2,2532,9.26697530327914E-09,3029,9.41728006010595E-05,3221,1,1278,,
"Fraser, Donald R.",7,1220,0.0005181379,1118,0.0034464138,1151,4,390,1,417
"Fratantoni, Michael C.",12,791,0.002264497,500,2.57246760792754E-05,3634,,,1,417
"Fratzscher, Marcel",10,939,0.0017710585,622,0.0012787604,1763,,,1,417
"Frederic, Frédéric",1,3607,0,3167,4.75701483603607E-05,3432,1,1278,,
"Freedman, Charles",4,1704,0.0001625317,1451,0.0008873954,1993,1,1278,,
"Freeman, Donald G.",1,3607,0,3167,5.24753563545361E-05,3398,1,1278,,
"Freeman, Scott",3,1987,6.49045747990289E-05,1655,0.0002324922,2817,1,1278,,
"Freixas, Xavier",14,678,0.0008965955,928,0.0072594168,697,8,140,,
"Fremault Vila, Anne",3,1987,5.57176890109658E-07,2338,7.95369680074445E-06,3842,1,1278,,
"French, Eric B.",3,1987,0.0001610726,1457,4.93838297950192E-05,3429,2,756,,
"French, Kenneth R.",46,64,0.0023154611,493,0.0610124152,56,18,20,2,120
"Frerichs, Hergen",1,3607,0,3167,1.70043350411102E-05,3737,1,1278,,
"Freund, Bill",2,2532,0,3167,0.0001131602,3171,1,1278,,
"Freund, Caroline L.",4,1704,0.000043349,1721,0.0020462174,1442,1,1278,,
"Frey, Rüdiger",1,3607,,,,,,,1,417
"Fridson, Martin S.",2,2532,9.03530092069716E-08,2658,0.000354415,2612,1,1278,,
"Friebel, Guido",2,2532,1.59824434063888E-06,2186,0.0003652921,2596,2,756,,
"Friederich, Sylvain",5,1502,9.71525568268044E-05,1581,0.0015912609,1589,2,756,,
"Friedman, Benjamin M.",6,1344,0.0003942932,1228,0.0007884763,2083,3,538,,
"Friedman, Daniel",1,3607,0,3167,0.00091101,1973,1,1278,,
"Friedman, John N.",2,2532,0,3167,0.0099168755,531,1,1278,,
"Friedman, Milton",3,1987,2.50950669780617E-05,1796,3.42232589120179E-05,3565,2,756,,
"Frino, Alex",2,2532,,,,,,,1,417
"Frittelli, Marco",1,3607,,,,,,,1,417
"Fritz Foley, C.",8,1115,0.0004676335,1183,0.0109439918,489,,,2,120
"Froot, Kenneth A.",13,740,0.0025568357,442,0.0116158239,467,6,218,,
"Frydman, Halina",1,3607,0,3167,0.0006874252,2185,1,1278,,
"Frye, Melissa B.",2,2532,7.08651052603699E-09,3083,0.0001288036,3097,1,1278,,
"Fu, Fangjian",5,1502,1.39816894418906E-05,1888,0.0002621145,2777,,,1,417
"Fuerst, Timothy S.",2,2532,1.57444394224553E-06,2187,3.50467317637977E-05,3549,1,1278,,
"Fuhrer, Jeffrey C.",4,1704,0.00026178,1346,3.6365846571452E-05,3537,2,756,,
"Fukuta, Yuichi",10,939,0.0017407064,634,1.79193631972051E-05,3711,,,1,417
"Fulghieri, Paolo",10,939,0.0002856981,1327,0.0042866818,1005,6,218,,
"Fullenkamp, Connel",8,1115,0.003233648,345,0.0002795927,2747,2,756,1,417
"Fuller, Kathleen P.",13,740,0.0002923331,1324,0.0047638101,949,,,1,417
"Fung, William",4,1704,6.25838807802497E-07,2322,0.002543241,1290,2,756,,
"Furfine, Craig H.",3,1987,0.0002453385,1374,1.63292434533312E-05,3745,,,2,120
"Furlong, Frederick T.",3,1987,7.07366856913134E-08,2705,0.0023620694,1340,2,756,,
"Fygenson, Mendel",2,2532,7.19728382083666E-07,2295,0.0005327502,2327,1,1278,,
"Föllmer, Hans",1,3607,,,,,1,1278,,
G SCANAGATTA,2,2532,1.50588348678286E-08,2940,2.4972097394716E-05,3638,1,1278,,
GABRIELE KABELAC,2,2532,0,3167,0.000013546,3773,1,1278,,
GARY BLEMASTER,1,3607,0,3167,0.0017184141,1539,1,1278,,
GARY LAZARUS,2,2532,2.15126212397552E-07,2474,0.000021658,3680,1,1278,,
GARY SEALE,2,2532,2.62845117693008E-07,2446,0.00001434,3764,1,1278,,
GARY XU,2,2532,1.48508499608648E-07,2550,0.000372126,2585,1,1278,,
"GENNOTTE, GERARD",2,2532,1.41627198588281E-07,2563,0.0018893452,1485,1,1278,,
GEOFF GERDES,1,3607,0,3167,0.0022323888,1383,1,1278,,
GEORG MULLER,3,1987,2.4443923461596E-07,2448,0.0001206978,3123,1,1278,,
GEORGE JABBOUR,2,2532,4.29773812895524E-06,2044,5.33465210258538E-05,3385,1,1278,,
GEORGE SIMLER,4,1704,1.9511806268214E-05,1834,0.0001464426,3037,1,1278,,
GEORGE TIAN,2,2532,0,3167,0.0012389034,1788,1,1278,,
GEORGE WANG,3,1987,3.09973057991958E-06,2091,0.0008753254,2005,1,1278,,
GEORGES ENDERLIE,1,3607,0,3167,0.000001955,3939,1,1278,,
GEORGINA BERMANN,2,2532,2.00784464904381E-08,2902,4.18423436356115E-08,4068,1,1278,,
GERARDO ZUNIGA-VILLASENOR,3,1987,4.25292879913081E-07,2377,0.0025034055,1302,1,1278,,
GERRY SALEMBIER,4,1704,6.37316000726509E-05,1661,0.0002882906,2738,1,1278,,
GILLES BAUGEY,2,2532,1.35529513810457E-07,2572,1.55850130736375E-06,3956,1,1278,,
GLEN CHRISTENSEN,2,2532,1.8715980478587E-07,2521,0.0012315019,1797,1,1278,,
GLORIA FUNG,3,1987,,,,,1,1278,,
GORDON DELIANEDIS,1,3607,0,3167,0.0055978608,843,1,1278,,
GUERAM SARGSYAN,2,2532,5.1270826346438E-07,2345,0.0002027805,2882,1,1278,,
GUILHERM MARONE,1,3607,0,3167,0.0029613212,1229,1,1278,,
GUY SAIDENBERG,1,3607,0,3167,0.0004443189,2481,1,1278,,
"Gabaix, Xavier",2,2532,0,3167,0.0108131728,494,1,1278,,
"Gadarowski, Christopher",6,1344,2.61734214112863E-05,1787,0.0073626401,687,4,390,,
"Gagnon, Louis",5,1502,0.0009167137,921,6.56974261333076E-05,3346,2,756,,
"Gai, Prasanna",10,939,0.0010432458,844,0.0001545649,2999,,,1,417
"Galdon-Sanchez, Jose E.",3,1987,,,,,1,1278,,
"Gale, Douglas M.",8,1115,0.0024495423,472,0.005092512,900,1,1278,1,417
"Gali, Jordi",5,1502,3.46694187976923E-05,1749,2.008682032602E-05,3697,1,1278,1,417
"Gallant, A. Ronald",22,348,0.0018276682,609,0.010706685,501,4,390,1,417
"Gallmeyer, Michael F.",4,1704,0.0001009847,1574,0.0005143451,2350,2,756,,
"Gambacorta, Leonardo",17,530,0.001810997,613,0.0024177326,1316,,,1,417
"Gambera, Michele",2,2532,1.92753086308206E-07,2511,0.0006622781,2215,1,1278,,
"Gan, Jie",21,378,0.0039380763,275,0.025376872,195,,,1,417
"Gangopadhyay, Shubhashis",2,2532,0.0001129709,1542,2.61535678105446E-05,3632,1,1278,,
"Gans, Joshua S.",2,2532,0,3167,0.0019595406,1463,2,756,,
"Gao, Bin",6,1344,6.16227196515864E-06,2005,0.0023533967,1349,3,538,,
"Gao, George P.",3,1987,3.61412036827887E-08,2810,4.39584946529643E-05,3466,1,1278,,
"Garbade, Kenneth D.",10,939,0.0001121055,1549,0.0149741467,372,6,218,,
"Garber, Peter M.",1,3607,0,3167,5.38457292229315E-05,3378,1,1278,,
"Garcia, Philip G.",1,3607,,,,,,,1,417
"Garcia, René",20,408,0.0038419794,283,0.0066403558,748,3,538,1,417
"García, Diego",15,623,0.0021002174,533,0.0065250129,755,7,170,,
"García-Cestona, Miguel A.",4,1704,0.0001112846,1550,6.80100860405138E-05,3324,,,1,417
"García-Marco, Teresa",2,2532,,,,,1,1278,,
"Garfinkel, Jon A.",25,269,0.0014293221,721,0.0090205085,576,4,390,1,417
"Garicano, Luis",2,2532,0,3167,0.0136985561,408,2,756,,
"Garlappi, Lorenzo",6,1344,0.0002224593,1387,0.0028368267,1246,2,756,,
"Garmaise, Mark J.",22,348,0.0005506901,1097,0.0443184988,99,4,390,2,120
"Garvey, Gerald T.",11,873,0.0011710695,808,0.004608156,967,3,538,1,417
"Gaspar, Vítor",2,2532,6.78484170989389E-08,2713,0.0001212395,3116,1,1278,,
"Gaston, Noel",2,2532,0,3167,0.0002657672,2768,2,756,,
"Gatev, Evan",2,2532,1.27706090552933E-06,2237,0.000044962,3463,1,1278,,
"Gauthier, Geneviève",2,2532,8.85350981770282E-05,1603,7.14053094255372E-06,3862,1,1278,,
"Gaver, Jennifer J.",1,3607,0,3167,7.54722356813011E-05,3285,1,1278,,
"Gaver, Kenneth M.",1,3607,0,3167,7.54722356813011E-05,3285,1,1278,,
"Gay, Gerald D,",3,1987,4.51765046034858E-08,2772,5.87844031064721E-05,3367,1,1278,,
"Geanakoplos, John D.",1,3607,0,3167,0.0006913764,2178,1,1278,,
"Gebhardt, Georg",1,3607,0,3167,0.0002179397,2849,1,1278,,
"Gebhardt, William R.",9,1025,0.0001001115,1576,0.0072421138,702,3,538,,
"Gehrig, Thomas P.",14,678,0.0034340925,322,0.0036879676,1090,6,218,,
"Geisler, Gregory G.",2,2532,4.27281689024258E-08,2777,0.0001479911,3020,1,1278,,
"Gelos, R. Gaston",5,1502,5.56098767036231E-05,1685,0.0078310487,651,2,756,,
"Geltner, David Michael M.",3,1987,1.45226100577037E-06,2197,0.0005009021,2367,1,1278,,
"Geman, Hélyette",3,1987,1.88455906553269E-06,2166,0.000389072,2552,1,1278,1,417
"Gemmill, Gordon",13,740,0.0022992308,496,0.003062359,1208,4,390,1,417
"Genay, Hesna",14,678,0.0004183944,1212,0.0011487188,1833,,,1,417
"Genesove, David",1,3607,0,3167,0.001883583,1490,1,1278,,
"Gentle, James E.",3,1987,6.82667180674897E-08,2711,6.54040908966442E-05,3347,1,1278,,
"Gentry, William M.",16,576,0.0010987231,823,0.0042610753,1009,,,1,417
"Genz, Alan C.",1,3607,0,3167,5.17674310818147E-08,4056,1,1278,,
"George, Thomas J.",10,939,0.0006176123,1064,0.0048088921,932,2,756,1,417
"Geraats, Petra M.",2,2532,4.81882715770515E-08,2761,0.000018198,3709,1,1278,,
"Gerali, Andrea",4,1704,2.28428499822897E-05,1807,0.0006811811,2193,1,1278,,
"Gerardi, Dino",1,3607,0,3167,0.0016042339,1580,1,1278,,
"Gerety, Mason S.",4,1704,2.41495982890929E-05,1799,0.0008194184,2058,2,756,,
"Germain, Laurent",14,678,0.0003151997,1308,0.0045486543,971,2,756,1,417
"Geroski, Paul A.",4,1704,0.0006715116,1033,0.0001238832,3105,2,756,,
"Gershenson, Dmitriy",2,2532,,,,,1,1278,,
"Gertler, Mark L.",6,1344,0.0026851887,420,0.0001176468,3148,3,538,,
"Gertner, Robert H.",15,623,0.0018029129,618,0.0316220578,154,3,538,1,417
"Gervais, Simon",28,202,0.0021545774,524,0.0109330961,492,4,390,1,417
"Geske, Robert",6,1344,6.00473534195689E-05,1671,0.0074263634,681,3,538,,
"Getmansky, Mila",14,678,0.0004043526,1218,0.0037458427,1084,,,1,417
"Geweke, John",1,3607,0,3167,0.0002893533,2733,1,1278,,
"Geyer, Alois L.J.",2,2532,1.22478523591673E-07,2608,0.0008292665,2053,1,1278,,
"Ghosh, Atish Rex",2,2532,0.000002215,2135,9.09114660667149E-06,3827,1,1278,,
"Ghosh, Chinmoy",4,1704,0.0009813602,891,0.0003349563,2658,1,1278,1,417
"Ghysels, Eric",13,740,0.0013476828,749,0.0042994516,1003,5,293,,
"Giammarino, Ron M.",24,290,0.0192112786,20,0.0055860376,846,4,390,1,417
"Giannetti, Mariassunta",14,678,0.002997255,372,0.0034926484,1139,3,538,1,417
"Giannini, Curzio",2,2532,3.01176697356572E-08,2846,0.0001174723,3149,1,1278,,
"Giannoni, Marc P.",7,1220,0.0003129662,1309,0.0006762789,2203,1,1278,1,417
"Gibbons, Robert S.",4,1704,0.000000045,2775,0.0037694085,1082,3,538,,
"Gibson, M. Troy",2,2532,,,,,,,1,417
"Gibson, Michael S.",7,1220,0.0005948074,1073,0.0005710301,2290,3,538,,
"Gibson, Rajna",17,530,0.0037081053,292,0.0034359629,1153,4,390,1,417
"Gibson, Scott",17,530,0.0017504189,632,0.0093173393,558,1,1278,2,120
"Giesecke, Kay",7,1220,,,,,,,2,120
"Gilbert, Christopher L.",4,1704,0.0014438644,716,0.0002122766,2871,2,756,,
"Gilbert, R. Alton",7,1220,0.0012232555,791,0.0004579312,2451,3,538,1,417
"Gilchrist, Simon G.",6,1344,0.0026246569,427,0.0001000512,3212,3,538,,
"Gill, Manzoor A.",1,3607,,,,,1,1278,,
"Gillan, Stuart L.",6,1344,0.000061269,1668,0.0023151174,1360,3,538,,
"Gillet, Roland",2,2532,9.26697530327914E-09,3029,9.41728006010595E-05,3221,1,1278,,
"Gillette, Ann B.",7,1220,0.0001597819,1462,0.0008744341,2006,1,1278,1,417
"Gilligan, Thomas W.",3,1987,0.000000408,2384,0.0014720323,1644,1,1278,,
"Gilson, Paul W.",2,2532,9.12656658656279E-08,2655,0.000584765,2285,1,1278,,
"Gilson, Ronald J.",4,1704,7.72729345046039E-06,1977,0.0029889757,1225,2,756,,
"Gilson, Stuart C.",8,1115,0.0003738597,1246,0.0020125465,1448,3,538,,
"Ginglinger, Edith",2,2532,0,3167,0.0012389034,1788,1,1278,,
"Ginsberg, Ari",3,1987,3.68029427767013E-06,2063,0.0007898277,2080,1,1278,,
"Girardin, Éric",1,3607,0,3167,4.75701483603607E-05,3432,1,1278,,
"Girardone, Claudia",4,1704,2.56687575326497E-05,1790,0.0001519105,3007,1,1278,1,417
"Gjesdal, Frøystein",1,3607,0,3167,3.99423615926238E-06,3890,1,1278,,
"Glaeser, Edward",15,623,0.000968501,904,0.0490094629,82,7,170,,
"Glaessner, Thomas C.",2,2532,2.00784464904381E-08,2902,0.0003152804,2687,1,1278,,
"Glaister, Keith W.",2,2532,,,,,1,1278,,
"Glass, J. Colin",2,2532,0,3167,4.91369128037825E-06,3875,,,1,417
"Glasserman, Paul",2,2532,0,3167,0.0019245569,1470,1,1278,,
"Glazer, Jacob",2,2532,7.5294174339143E-09,3072,0.0005584544,2299,1,1278,,
"Gleason, Cristi A.",3,1987,3.19429830529698E-08,2837,0.0007210131,2139,1,1278,,
"Glen, Jack D.",3,1987,5.67484329308521E-06,2018,0.000864645,2010,1,1278,,
"Glosten, Lawrence R.",12,791,0.0003793769,1242,0.007377406,684,6,218,,
"Glyn, Andrew J.",2,2532,5.73669899726804E-09,3125,0.000918663,1956,1,1278,,
"Glynn, Peter W.",1,3607,0,3167,0.0031875459,1191,1,1278,,
"Gneezy, Uri",3,1987,,,,,,,1,417
"Gobbi, Giorgio",4,1704,1.41563677523378E-05,1873,0.0007861525,2084,2,756,,
"Godbout, Lise",2,2532,,,,,,,1,417
"Goddard, John A.",4,1704,0.0007356542,999,0.0008829568,2002,,,2,120
"Goel, Anand Mohan",6,1344,0.0002025366,1398,0.0021775467,1403,,,1,417
"Goetzmann, William Nelson",37,98,0.0054387981,176,0.0322017483,150,15,37,1,417
"Gogas, Periklis",6,1344,0.000652811,1042,2.65625081926282E-05,3627,,,1,417
"Gold, Jeremy",1,3607,0,3167,0.0073074626,692,2,756,,
"Goldberg, Lawrence G.",7,1220,0.0014862431,685,0.0005790069,2289,2,756,2,120
"Goldberg, Linda S.",5,1502,3.16736671053818E-06,2090,0.0024464127,1309,2,756,,
"Goldman, Eitan Moshe",5,1502,1.34208506543705E-06,2231,0.0026443305,1271,,,2,120
"Goldreich, David",26,252,0.0007776063,975,0.0178338477,288,7,170,1,417
"Goldstein, Michael A.",12,791,0.0004532663,1195,0.003569914,1126,6,218,,
"Goldstein, Robert S.",22,348,0.0102843807,58,0.0106518793,503,5,293,1,417
"Golec, Joseph H.",11,873,0.0001029105,1569,0.0015297445,1625,,,1,417
"Golodnikov, Alexander N.",2,2532,,,,,1,1278,,
"Gombola, Michael J.",1,3607,0,3167,0.0004385113,2493,1,1278,,
"Gomes, Armando",5,1502,4.16674912445678E-06,2051,0.0028868958,1238,3,538,,
"Gomes, Francisco J.",9,1025,7.29978260906827E-05,1634,0.0061668484,790,5,293,,
"Gomes, João F.",20,408,0.0008406332,949,0.0178412419,287,1,1278,1,417
"Gompers, Paul A.",47,58,0.0047446498,216,0.1280872355,8,9,112,3,42
"Gonzalez-Eiras, Martín",5,1502,0.0001448699,1494,0.0021980988,1399,2,756,,
"González-Hermosillo, Brenda",2,2532,0.00000001,3007,4.61758078091222E-06,3881,1,1278,,
"Goodfriend, Marvin S.",7,1220,0.000488565,1166,0.0021131988,1428,4,390,,
"Goodhart, Charles A.E.",22,348,0.0199803749,17,0.0044635795,981,10,90,,
"Gordon, James P.",1,3607,0,3167,5.38457292229315E-05,3378,1,1278,,
"Gordon, Robert J.",2,2532,5.23785560620125E-09,3147,0.000178463,2925,1,1278,,
"Gordon, Roger H.",2,2532,4.6849708477689E-08,2765,0.0007814717,2086,1,1278,,
"Gordy, Michael B.",16,576,0.0017636009,625,0.0084155714,614,5,293,2,120
"Gort, Michael",1,3607,0,3167,6.97706310580687E-05,3314,1,1278,,
"Gorton, Gary B.",22,348,0.0066349635,130,0.0225865183,234,13,49,,
"Gosnell, Thomas F.",2,2532,8.01920984072651E-08,2677,0.0003966752,2543,1,1278,,
"Goswami, Gautam",2,2532,0.000000006,3112,0.0003338331,2659,1,1278,,
"Goto, Shingo",3,1987,0,3167,0.0046235743,965,2,756,,
"Gourville, John T.",4,1704,1.59568489031702E-07,2540,0.001081313,1872,1,1278,,
"Gower, Luke",1,3607,0,3167,6.5412591991112E-07,4006,1,1278,,
"Gowrisankaran, Gautam",2,2532,7.07366856913134E-08,2705,0.0001296806,3086,1,1278,,
"Goyal, Amit",14,678,0.000354317,1257,0.0139737299,404,2,756,1,417
"Goyal, Vidhan K.",21,378,0.0029524391,379,0.0088821264,585,3,538,2,120
"Graham, Fred C.",1,3607,,,,,1,1278,,
"Graham, John R.",101,4,0.0198906035,18,0.1160056683,11,15,37,5,5
"Grammig, Joachim",3,1987,1.67367278838729E-06,2180,0.0007050952,2150,1,1278,,
"Granato, Jim",5,1502,3.34646242260775E-06,2077,0.0007261329,2133,2,756,,
"Grande, Giuseppe",4,1704,0.0002453385,1372,0.0002163181,2856,,,1,417
"Granero, Luis M.",2,2532,,,,,1,1278,,
"Granger, Clive W.J.",5,1502,0.0011722857,806,2.81385365528156E-05,3607,2,756,,
"Grant, Charles",2,2532,0.000000008,3050,7.47321726426449E-05,3290,1,1278,,
"Grant, Simon",2,2532,5.23785560620125E-09,3147,0.0001685778,2970,1,1278,,
"Grauer, Robert R.",9,1025,0.0016971781,641,0.0001480152,3018,,,1,417
"Gray, Daniel",2,2532,2.40941357885258E-08,2873,0.0002341401,2816,1,1278,,
"Gray, Jean M.",2,2532,0.000000054,2739,0.0030594332,1209,1,1278,,
"Gray, Philip K.",3,1987,0.000196054,1408,2.14837178013854E-07,4035,1,1278,,
"Gray, Stephen F.",7,1220,0.0003288719,1283,0.0019752712,1456,1,1278,1,417
"Graziano, Clara",5,1502,,,,,,,1,417
"Green, Richard C.",113,3,0.0385041933,4,0.1037732674,17,46,1,2,120
"Green, T. Clifton",22,348,7.47575482363567E-05,1627,0.0242642507,211,4,390,2,120
"Greene, Jason T.",21,378,0.0023013439,495,0.0050514442,908,1,1278,2,120
"Greene, William H.",8,1115,0.0001601144,1460,0.0051196777,897,3,538,,
"Greenwood, Robin M.",29,188,0.0043640062,246,0.0601686521,58,4,390,1,417
"Greif, Avner",2,2532,0.000000099,2639,0.000997055,1906,1,1278,,
"Grenadier, Steven R.",8,1115,0.0004930303,1137,0.0162290839,336,3,538,1,417
"Gresik, Thomas A.",3,1987,6.39827727561679E-06,2001,0.0002620917,2780,1,1278,,
"Gresse, Carole",3,1987,4.22138184580509E-05,1725,6.39612800224204E-05,3351,1,1278,,
"Grier, Kevin B.",3,1987,1.20470678942629E-07,2610,5.396522998718E-07,4021,1,1278,,
"Grieves, Robin",2,2532,,,,,1,1278,,
"Griffin, John M.",55,36,0.0063772617,136,0.0685922209,41,3,538,4,17
"Grinblatt, Mark S.",26,252,0.0012432719,775,0.0396812719,116,8,140,2,120
"Grinstein, Yaniv",14,678,0.0004692265,1181,0.008368229,616,2,756,1,417
"Groen, Jan J J",3,1987,2.40941357885258E-08,2873,6.37252267619779E-05,3352,1,1278,,
"Gromb, Denis",49,52,0.0141368936,30,0.0453104827,94,12,62,2,120
"Gron, Anne",4,1704,0.000816253,961,0.0005198507,2344,2,756,,
"Gropp, Reint E.",17,530,0.0017895541,619,0.003277602,1175,4,390,1,417
"Gropper, Daniel M.",3,1987,,,,,,,1,417
"Gross, David B.",14,678,0.0006487727,1044,0.0043964566,993,,,1,417
"Grossman, Herschel I.",4,1704,,,,,,,1,417
"Grossman, Sanford J.",4,1704,1.74151070165224E-05,1856,0.0106193359,505,3,538,,
"Gruben, William C.",12,791,0.0022406391,508,9.01366519723337E-05,3245,,,1,417
"Gruber, Jonathan",4,1704,6.15571705319349E-05,1666,0.0011311844,1851,2,756,,
"Gruber, Martin J.",29,188,0.0040161503,269,0.0154284606,356,10,90,3,42
"Grullon, Gustavo",27,228,0.0030496013,366,0.0236237635,216,2,756,3,42
"Grundy, Bruce D.",20,408,0.0042028686,255,0.0163072649,330,11,74,,
"Gu, Zhaoyang",2,2532,0.000000008,3050,0.0001699773,2958,1,1278,,
"Guarino, Antonio",1,3607,0,3167,0.0003374108,2647,1,1278,,
"Guay, Wayne R.",21,378,0.0005083492,1124,0.0063221922,776,4,390,1,417
"Guembel, Alexander",1,3607,0,3167,0.0001838428,2916,1,1278,,
"Guenther, David A.",8,1115,0.000547772,1101,0.0030813123,1207,3,538,,
"Gugler, Klaus",4,1704,0.0004910385,1140,6.21698755432084E-05,3360,,,1,417
"Guinnane, Timothy W.",7,1220,0.0006922243,1020,0.0051635058,891,3,538,,
"Guiso, Luigi",20,408,0.005392614,177,0.0063695533,772,7,170,1,417
"Gulen, Huseyin",7,1220,0.000335051,1277,0.0015864634,1592,1,1278,1,417
"Gultekin, Mustafa N.",1,3607,0,3167,0.0014472915,1671,1,1278,,
"Gunther, Jeffery W.",6,1344,0.0006015694,1071,0.0002763679,2753,1,1278,2,120
"Guo, Lin",4,1704,1.32820744272846E-05,1899,0.0002610911,2782,,,1,417
"Gupta, Anurag",2,2532,,,,,,,1,417
"Gupta, Atul",4,1704,0.0001735932,1437,0.0002185869,2847,,,1,417
"Gupta, Nandini",4,1704,2.5282679784758E-06,2115,0.0006143888,2249,1,1278,,
"Gupta, Sanjay",5,1502,4.36931656851956E-05,1718,0.0001854883,2913,2,756,,
"Guthrie, Graeme A.",12,791,0.00301437,369,0.0006335551,2236,,,2,120
"Gutierrez, Roberto C.",21,378,0.0029139618,391,0.008948659,581,7,170,1,417
"Gutiérrez, María",2,2532,1.7131869278205E-07,2533,0.0017912623,1513,1,1278,,
"Guvenen, Fatih",1,3607,0,3167,0.0004224243,2517,1,1278,,
"Gwin, Carl R.",4,1704,0.0004742164,1176,0.0002263808,2835,,,1,417
"Gyourko, Joseph E.",5,1502,3.23435490633734E-06,2089,0.0042753639,1007,2,756,,
"Gârleanu, Nicolae",20,408,0.0008462024,946,0.0206580934,254,,,2,120
"Géczy, Christopher C.",20,408,0.0012729193,763,0.0238620806,214,4,390,1,417
"Gérard, Bruno",4,1704,1.83251456720056E-05,1850,0.0013054632,1742,3,538,,
"Gómez-Biscarri, Javier",4,1704,,,,,,,1,417
"Güntay, Levent",5,1502,2.53622481984482E-08,2870,0.007199176,706,2,756,1,417
H MIYAGISHI,2,2532,1.33856309936254E-08,2953,0.0001588205,2991,1,1278,,
H RAYMOND,1,3607,0,3167,4.75701483603607E-05,3432,1,1278,,
"H. McInish, Thomas",6,1344,0.0001934597,1417,0.0007235497,2136,2,756,1,417
HANNAH SABINE HEMPELL,2,2532,3.26991842844278E-08,2833,0.0024145776,1320,1,1278,,
HANS GEIGER,2,2532,8.60504849590206E-09,3041,7.3258686249204E-05,3295,1,1278,,
HANS-JOACHIM KLOCKERS,3,1987,1.02400077101235E-07,2630,3.8173897645395E-05,3518,1,1278,,
HAROLD WEINBERG,3,1987,2.19526997319109E-06,2137,0.0004378178,2498,1,1278,,
HARVEY FRAM,3,1987,1.67367278838729E-06,2180,0.0007050952,2150,1,1278,,
HEIKKI KOSKENKYLA,2,2532,,,,,1,1278,,
HERBERT BLOCH,2,2532,5.23785560620125E-09,3147,0.0001685778,2970,1,1278,,
HERBERT SCHIMPE,2,2532,1.35529513810457E-07,2572,1.55850130736375E-06,3956,1,1278,,
HERMAN MULDER,2,2532,4.73277667274614E-07,2358,0.0013086145,1740,1,1278,,
HOLGER NEUHAUS,2,2532,1.48508499608648E-07,2550,0.000372126,2585,1,1278,,
HOWARD FISHER,4,1704,1.9511806268214E-05,1834,0.0001464426,3037,1,1278,,
"HUDSON, CARL D.",3,1987,,,,,,,1,417
HUI HAO,3,1987,3.2855639711626E-08,2826,5.26361908132734E-05,3390,1,1278,,
HYUNG-SOK AHN,1,3607,0,3167,1.50621430724296E-05,3754,1,1278,,
"Haaf, Katharina",1,3607,,,,,,,1,417
"Haan, Marco A.",3,1987,1.20470678942629E-07,2610,7.13141104479153E-08,4048,1,1278,,
"Haber, Stephen H.",4,1704,0.0001423628,1499,0.0011307745,1852,2,756,,
"Habermeier, Karl K.",1,3607,0,3167,0.0001200967,3132,1,1278,,
"Habib, Michel A.",18,479,0.0004955254,1135,0.0123994893,444,11,74,,
"Hackbarth, Dirk",6,1344,0.0003327633,1280,0.0026309495,1272,3,538,,
"Hadlock, Charles J.",52,43,0.0102792587,59,0.0375771611,122,19,14,2,120
"Hagerty, Kathleen M.",4,1704,2.67284729853209E-06,2110,0.0025599051,1284,2,756,,
"Hakansson, Nils H.",3,1987,1.94091649407569E-06,2162,0.0005140346,2351,2,756,,
"Hakenes, Hendrik",6,1344,0.0019624674,579,0.000513255,2352,,,1,417
"Hakkio, Craig S.",2,2532,0.0002453988,1367,9.32194581640523E-05,3231,1,1278,,
"Haldane, Andrew G.",11,873,0.0077788977,99,0.0001564246,2996,1,1278,1,417
"Hales, Jeffrey",6,1344,0.000245556,1365,0.0020508068,1439,,,1,417
"Hall, Anthony D.",2,2532,0,3167,9.43514840398984E-05,3219,,,1,417
"Hall, Arden R.",2,2532,1.40413165346078E-05,1876,0.000066102,3334,1,1278,,
"Hall, Brian J.",4,1704,0,3167,0.014292305,396,3,538,,
"Hall, M. J.D.",1,3607,,,,,,,1,417
"Hall, Robert E.",3,1987,7.17348133703836E-08,2704,0.0057192709,833,2,756,,
"Hallock, Kevin F.",2,2532,0,3167,0.0013833775,1707,1,1278,,
"Halpern, Paul J.",17,530,0.0013466074,751,0.0011831364,1813,7,170,,
"Hamao, Yasushi",2,2532,0.000000631,2316,0.0003448338,2631,1,1278,,
"Hameed, Allaudeen",19,448,0.0023977991,482,0.0057178843,834,2,756,2,120
"Hamilton, Barton Hughes",2,2532,0,3167,0.0013387748,1723,2,756,,
"Hamilton, James D.",11,873,0.0034482585,319,8.71051718531291E-05,3253,3,538,2,120
"Han, Bing",2,2532,7.74454364631185E-08,2688,0.0038158494,1075,1,1278,,
"Han, Song",2,2532,6.86246473365562E-07,2302,6.88506828291185E-05,3322,1,1278,,
"Hancock, Diana G.",6,1344,0.0006704044,1034,0.0051565364,893,4,390,,
"Hand, John R.M.",10,939,0.0003966137,1226,0.0034254772,1154,4,390,,
"Handa, Puneet",2,2532,1.72100969918041E-08,2918,2.12347665342218E-05,3692,1,1278,,
"Handley, John C.",2,2532,2.40941357885258E-07,2457,4.28028096946205E-05,3478,1,1278,,
