node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Dark, Frederick H.",2,1824,0,2336,0.0002654844,2192,1,908,1,310
"Darrough, Masako N.",5,1061,0.0003222189,1011,0.0107359056,430,4,272,,
"Das, Sanjiv Ranjan",15,401,0.0012247867,675,0.0194934609,240,4,272,1,310
"Dasgupta, Sudipto",7,843,2.62636903943651E-05,1301,0.0120355569,384,1,908,1,310
"Datta, Sudip",8,760,0.0008040713,780,0.000268418,2185,,,2,108
"Davidson, Ian R.",3,1405,0,2336,3.86235526664309E-05,2706,,,1,310
"Davies, James B.",2,1824,,,,,1,908,,
"Davila, Tony",1,2637,0,2336,0.0030868641,940,1,908,,
"Davis, Geoffrey M.",2,1824,5.44560453295697E-08,2027,0.0003455354,2106,1,908,,
"Davis, George K.",1,2637,,,,,,,1,310
"Davis, Harry Zvi",2,1824,1.17852635414741E-08,2298,8.71043105472642E-05,2521,1,908,,
"Davis, Kevin",2,1824,1.17852635414741E-08,2298,0.0003273713,2128,1,908,,
"Davis, Lance E.",1,2637,0,2336,0.0008894859,1603,1,908,,
"Davis, Steven J.",1,2637,0,2336,0.0001207052,2444,1,908,,
"Dawkins, Mark C.",8,760,0.0009762441,733,0.0103301294,444,,,1,310
"Dawson, Steven M.",1,2637,0,2336,0.0002145576,2272,1,908,,
"Day, Theodore E.",9,696,0.0002248374,1080,0.0024154338,1069,,,1,310
"De Bondt, Werner P.M.",6,956,0.0008980759,755,0.0046590181,745,2,540,,
"De Jong, Abe",2,1824,0,2336,8.75042313509738E-06,2871,1,908,,
"De Jong, Frank",3,1405,7.78746644293522E-05,1204,3.27997664292234E-05,2737,2,540,,
"De Jong, Pieter J.",1,2637,0,2336,0.0005090994,1949,1,908,,
"De La Bruslerie, Hubert",2,1824,1.24785143380314E-08,2278,0.0001646437,2365,1,908,,
"De Roon, Frans A.",11,595,0.0018907352,511,0.0001578075,2392,1,908,1,310
"De Santis, Giorgio",27,158,0.0021666753,467,0.0116796916,398,2,540,2,108
"De Vries, Casper G.",6,956,0.0015545054,570,0.000105813,2483,2,540,,
"DeAngelo, Harry",28,147,0.0050110866,185,0.0364128037,101,11,60,1,310
"DeAngelo, Linda Elizabeth",18,305,0.0005155742,907,0.0265572739,169,6,171,1,310
"DeMott, Deborah A.",1,2637,0,2336,0.0017375674,1225,1,908,,
"DeYoung, Robert E.",39,63,0.0094258561,80,0.0048698596,735,7,135,3,35
"Debelle, Guy",2,1824,1.47037998770662E-05,1345,0.0085117162,509,2,540,,
"Decaluwé, Bernard",2,1824,1.24785143380314E-08,2278,0.0001646437,2365,1,908,,
"Dechow, Patricia M.",14,440,0.0005385512,902,0.0135058156,347,2,540,1,310
"Defond, Mark L.",3,1405,7.04748512613129E-07,1646,0.0026387553,1016,1,908,,
"Degryse, Hans",9,696,0.0026143122,399,0.0020996483,1147,,,1,310
"Dejong, David N.",3,1405,4.12786237518391E-05,1271,7.12725824103488E-05,2567,2,540,,
"Del Angel, Gabriela F.",2,1824,,,,,,,1,310
"Del Guercio, Diane",20,262,0.0014683788,593,0.0210799798,226,6,171,1,310
"Del Guercio, Diane",1,2637,0,2336,0.0041215228,808,1,908,,
"Delbaen, Freddy",1,2637,0,2336,0.0007857202,1712,1,908,,
"Deli, Daniel N.",2,1824,1.76778953122111E-08,2204,0.0002225499,2260,1,908,,
"Demarzo, Peter M.",12,531,0.0008656779,766,0.0036677476,879,4,272,1,310
"Demers, Fanny S.",1,2637,,,,,1,908,,
"Demirgüç-Kunt, Asli",9,696,0.000017792,1331,0.0207218607,228,,,2,108
"Dempster, Michael A.H.",4,1199,1.1137074046693E-06,1600,1.9803493489067E-05,2796,1,908,,
"Demsetz, Harold",8,760,0.0001162255,1159,0.0036816891,876,3,369,1,310
"Demsetz, Rebecca S.",45,43,0.0170859818,35,0.0120604432,381,5,210,2,108
"Denis, David J.",53,27,0.0092041474,84,0.0770394884,32,20,11,3,35
"Denis, Diane Kowalski",35,87,0.007933744,107,0.0428404381,84,10,70,2,108
"Dennert, Jürgen",2,1824,1.23350973759386E-05,1356,0.0005473093,1905,1,908,,
"Derman, Emanuel",3,1405,0.000000718,1633,0.0001821695,2343,1,908,,
"Dermine, Jean",1,2637,,,,,,,1,310
"Desai, Hemang",24,193,0.003328786,304,0.0087266474,502,1,908,1,310
"Desai, Mihir A.",3,1405,0,2336,0.0062866158,628,1,908,,
"Detemple, Jérôme B.",8,760,0.0003883923,962,0.0005762615,1873,1,908,2,108
"Detzler, Miranda Lam",4,1199,,,,,,,1,310
"Devereux, Michael B.",5,1061,0.003949998,252,0.0008772975,1621,3,369,,
"Dewally, Michaël",2,1824,3.42152812494408E-09,2331,0.0010291874,1511,1,908,,
"Dewatripont, Mathias",5,1061,0.0003308479,992,0.0011656781,1443,3,369,,
"Dewenter, Kathryn L.",25,182,0.0026215925,396,0.0265744792,168,1,908,3,35
"Dezhbakhsh, Hashem",2,1824,0,2336,3.47715672519139E-05,2729,1,908,,
"Dhaliwal, Dan S.",3,1405,8.98037081860323E-06,1379,0.0014045819,1341,2,540,,
"Dheeriya, Prakash L.",2,1824,0,2336,0.0008432021,1673,1,908,,
"Dhillon, Upinder S.",4,1199,0.0002169431,1091,0.0004271696,1999,,,1,310
"Di Giorgio, Giorgio",5,1061,0.0013028609,640,0.0016033542,1268,,,1,310
"Di Salvo, R.",8,760,0.0008226423,774,0.0013823458,1348,,,1,310
"Diamond, Douglas W.",14,440,0.0038424385,262,0.0502803225,70,10,70,,
"Dichev, Ilia D.",12,531,0.0026890754,383,0.0231210999,199,1,908,1,310
"Dierker, Egbert",1,2637,0,2336,0.0001192591,2452,1,908,,
"Diez-Canedo, Javier Márquez",2,1824,,,,,,,1,310
"Diltz, John David",2,1824,3.03049633923618E-08,2108,5.13012805554402E-06,2886,1,908,,
"Dimson, Elroy",12,531,0.0023334711,449,0.0061316198,642,3,369,2,108
"Dinopoulos, Elias",2,1824,0.000000053,2043,2.79188694036893E-05,2750,1,908,,
"Dionne, Georges",2,1824,0,2336,0.0002636512,2193,1,908,,
"Dittmar, Amy K.",2,1824,5.47211213982534E-08,2021,0.0025511865,1040,1,908,,
"Dittmar, Robert F.",5,1061,4.51775201838051E-05,1259,0.0009103883,1590,2,540,,
"Dittus, Peter",1,2637,0,2336,0.0009986078,1550,1,908,,
"Dixit, Avinash",3,1405,1.24244664825682E-06,1586,6.18176223262371E-05,2596,1,908,,
"Docking, Diane Scott",4,1199,,,,,,,1,310
"Dockner, Engelbert J.",1,2637,0,2336,0.0001192591,2452,1,908,,
"Dominguez, Kathryn Mary E.",3,1405,1.74623341136561E-06,1547,0.0005543526,1891,1,908,,
"Domowitz, Ian",20,262,0.0060800404,148,0.0133393966,349,,,3,35
"Donaldson, R. Glen",4,1199,7.6947782049003E-07,1631,0.0012671415,1401,2,540,,
"Dong, Ming",2,1824,1.85457192639014E-07,1834,0.0016776039,1245,1,908,,
"Donohue, Ron",2,1824,0.000000053,2035,0.0010475498,1505,1,908,,
"Dooley, Michael P.",1,2637,0,2336,0.0003092186,2148,1,908,,
"Dopuch, Nicholas",2,1824,3.34949595389262E-08,2099,0.0002117949,2275,1,908,,
"Doukas, John A.",9,696,0.000966984,738,0.0079062483,534,,,1,310
"Dow, James",16,366,0.0066938961,129,0.011119946,413,2,540,3,35
"Dowd, Kevin",3,1405,0.0045511388,218,8.24544765031878E-05,2542,2,540,1,310
"Downie, David Leonard",2,1824,3.0226098413307E-06,1487,0.0001228056,2438,1,908,,
"Driskill, Robert A.",2,1824,1.35530530726952E-07,1879,0.000012589,2840,1,908,,
"Duan, Jinchuan",16,366,0.0037506667,268,0.0032724276,924,6,171,1,310
"Dubin, Jeffrey A.",1,2637,0,2336,0.0008894859,1603,1,908,,
"Dubofsky, David A.",2,1824,1.63180572112718E-08,2228,0.000053846,2609,1,908,,
"Duca, John V.",1,2637,0,2336,0.0006867028,1775,1,908,,
"Duffee, Gregory R.",14,440,0.0012941474,654,0.0221507898,209,3,369,2,108
"Duffie, J. Darrell",29,139,0.0154683294,38,0.0180262807,253,8,106,2,108
"Duffy, Michael F.",2,1824,0,2336,0.0015694332,1277,1,908,,
"Duhamel, Marc",1,2637,0,2336,0.000002852,2937,1,908,,
"Dukas, Stephen P.",3,1405,0.0003872334,963,1.96333877969647E-05,2798,1,908,,
"Dumas, Bernard",41,56,0.0105339693,65,0.0059729595,652,6,171,1,310
"Dunbar, Amy E.",2,1824,0,2336,0.0052910319,685,1,908,,
"Dunbar, Craig G.",16,366,0.000443854,941,0.0244597944,187,5,210,1,310
"Dunn, Kenneth B.",7,843,0.0003281795,998,0.0095488562,477,,,1,310
"Dunning, Alison",1,2637,,,,,,,1,310
"Durtschi, Cindy",1,2637,0,2336,0.001313954,1381,1,908,,
"Dutkowsky, Donald H.",3,1405,0.0013022952,646,0.0020867404,1150,,,1,310
"Dutta, Prajit K.",9,696,0.0003145008,1017,0.0055235583,678,1,908,1,310
"Dutta, Shantanu",17,329,0.0052598359,171,0.0008538148,1661,,,1,310
"Dwyer, Gerald P.",3,1405,0.000000838,1620,0.0006530077,1786,2,540,,
"Dybevik, Heidi J.",2,1824,1.62725281166908E-05,1334,1.18731498127223E-05,2852,1,908,,
"Dybvig, Philip H.",16,366,0.0026017715,410,0.0049947891,718,6,171,3,35
"Dyl, Edward A.",16,366,0.0003448845,981,0.0119046043,390,4,272,1,310
"Décamps, Jean Paul",12,531,0.0018355703,523,0.0004876633,1967,1,908,1,310
E HUERTA,2,1824,4.24269487493066E-08,2068,7.0383559774346E-08,3060,1,908,,
E YAROM,2,1824,1.76778953122111E-08,2204,5.27050010867679E-07,3030,1,908,,
ED GEORGE,2,1824,0,2336,0.019804884,235,2,540,,
ED MCCAFFEREY,1,2637,0,2336,0.0003092186,2148,1,908,,
ED O'MALLEY,2,1824,1.62728630630556E-06,1558,0.0007522524,1732,1,908,,
EDMUND COHEN,2,1824,2.50788562494863E-06,1515,0.0006177294,1831,1,908,,
ELIZA WRIGHT,3,1405,8.26450790406674E-06,1386,0.0008496699,1665,1,908,,
ELIZABETH M KRAHMER,3,1405,1.18235656479838E-06,1591,0.0030147446,957,1,908,,
ELOY FONTECHA,2,1824,3.53557906244222E-08,2082,3.8912378442161E-05,2701,1,908,,
ERIC RASMUSSEN,1,2637,0,2336,0.0011602605,1447,1,908,,
ERNEST GINSBERG,1,2637,0,2336,0.0017104118,1232,1,908,,
ERNEST GREENWOOD,1,2637,0,2336,0.0005090994,1949,1,908,,
"EYTAN, T. HANAN",2,1824,1.6162647142593E-07,1859,0.0008753954,1624,1,908,,
"Eades, Kenneth M.",5,1061,4.70789265796664E-05,1251,0.0004060908,2027,3,369,,
"Eakin, Mark E.",2,1824,3.03049633923618E-08,2108,5.13012805554402E-06,2886,1,908,,
"Easley, David A.",19,282,0.0035118939,289,0.0076955162,546,4,272,2,108
"Easterbrook, Frank H.",2,1824,0,2336,0.0108853529,420,1,908,,
"Easterly, William R.",1,2637,0,2336,0.0027397504,997,2,540,,
"Easterwood, John C.",10,655,0.003254147,320,0.0102249821,449,,,2,108
"Easterwood, Cintia M.",1,2637,0,2336,0.0005098575,1943,1,908,,
"Easton, Peter D.",5,1061,2.21171555983884E-05,1311,0.0044084684,756,2,540,,
"Eberhart, Allan C.",9,696,0.0006216889,875,0.0137648928,343,3,369,1,310
"Eckbo, B. Espen",23,205,0.0066962194,128,0.0109697902,417,2,540,2,108
"Eckel, Catherine C.",11,595,0.0008023929,783,0.0067088843,601,,,1,310
"Eckel, Douglas",11,595,0.0008023929,783,0.0067088843,600,,,1,310
"Eckstein, Zvi",3,1405,0.0003273681,999,9.96779173440473E-05,2494,,,1,310
"Edelen, Roger M.",18,305,5.25692459207421E-06,1451,0.0476761556,76,5,210,1,310
"Edelstein, Robert H.",3,1405,6.68150269814255E-07,1672,0.0005287437,1923,1,908,,
"Ederington, Louis H.",3,1405,0.0010053313,721,0.0002215866,2267,2,540,,
"Edwards, Franklin R.",3,1405,3.81978537169511E-06,1471,0.0016492788,1255,1,908,,
"Eeckaut, Philippe Vanden",1,2637,0,2336,6.05708435120532E-05,2601,1,908,,
"Eichenbaum, Martin S.",3,1405,4.97655481761286E-05,1240,3.78426190258976E-05,2707,2,540,,
"Eichengreen, Barry J.",1,2637,0,2336,0.0008894859,1603,1,908,,
"Eichholtz, Piet M.A.",4,1199,0.000000067,1998,9.60874327495801E-05,2499,1,908,,
"Eisenbeis, Robert A.",12,531,0.0046383088,209,0.0036211029,882,6,171,,
"Eisenberg, Theodore",5,1061,0.0002388895,1069,0.0007323564,1745,,,1,310
"El Karoui, Nicole",4,1199,3.45362939060204E-05,1286,0.0002677269,2191,2,540,,
"Eldenburg, Leslie G.",2,1824,1.92849767042303E-08,2186,0.0001846343,2332,1,908,,
"Eldor, Rafi",1,2637,0,2336,5.7747009099864E-07,3028,1,908,,
"Eleswarapu, Venkat R.",11,595,0.0020023414,486,0.0024323731,1063,1,908,2,108
"Elliott, John A.",2,1824,0,2336,0.0023555856,1083,1,908,,
"Ellis, David M.",8,760,0.000392848,960,0.0042966006,772,4,272,,
"Ellis, Katrina",20,262,0.0023976786,439,0.0012622906,1404,,,1,310
"Ellison, Glenn",4,1199,2.75055639320861E-06,1505,0.0136155158,345,,,1,310
"Ellman, Matthew",2,1824,0,2336,0.0108853529,420,1,908,,
"Elmendorf, Douglas W.",4,1199,0.0002169431,1094,4.35228981879774E-06,2899,,,1,310
"Elsas, Ralf",15,401,0.0062280824,146,0.0064322933,621,1,908,1,310
"Elton, Edwin J.",28,147,0.0032637421,316,0.0138309014,340,11,60,2,108
"Elwood, S. Kirk",4,1199,,,,,,,1,310
"Elyasiani, Elyas",4,1199,0.0006509355,857,3.14059941844116E-06,2924,,,1,310
"Elzinga, Kenneth G.",2,1824,0.0005045713,911,1.35311329509376E-06,2992,1,908,,
"Emery, Douglas R.",3,1405,3.18202115619799E-07,1758,2.12908011790987E-05,2790,1,908,,
"Emmons, William R.",2,1824,6.85215167667434E-07,1667,0.0004999481,1957,1,908,,
"Engel, Charles",2,1824,0,2336,4.35194718571316E-05,2668,1,908,1,310
"Engelhardt, Gary V.",2,1824,5.44560453295697E-08,2027,0.0003455354,2106,1,908,,
"Engineer, Merwan H.",1,2637,,,,,1,908,,
"Engle, Robert F.",5,1061,6.61181425237508E-05,1221,0.0012849809,1393,3,369,,
"Ennew, Christine T.",1,2637,,,,,1,908,,
"Eom, Youngho",6,956,8.98627369572652E-05,1185,0.0015246477,1292,4,272,,
"Epps, Thomas W.",2,1824,7.43348728121696E-08,1982,0.0002719185,2182,1,908,,
"Eramo, Ginette",3,1405,1.16674109060593E-06,1593,8.19561476910243E-05,2548,1,908,,
"Erdal, Sina M.",6,956,0.000437174,944,0.0024093915,1073,,,1,310
"Erickson, John",8,760,0.000383705,966,0.0006841965,1778,,,1,310
"Ericsson, Neil R.",1,2637,0,2336,0.000002809,2942,1,908,,
"Erlei, Mathias",2,1824,1.23350973759386E-05,1356,0.0005473093,1905,1,908,,
"Errunza, Vihang R.",17,329,0.0054450463,166,0.0033016799,918,3,369,1,310
"Erwin, Gayle R.",2,1824,6.52045502667915E-08,2004,0.0012714039,1396,1,908,,
"Espenlaub, Susanne",2,1824,2.9750940426342E-07,1769,0.0010887132,1482,1,908,,
"Espinosa-Vega, Marco A.",2,1824,1.57333268278678E-06,1562,0.0001530595,2406,1,908,,
"Estrella, Arturo",2,1824,1.23038151372989E-06,1588,8.17934634072988E-05,2552,1,908,,
"Esty, Benjamin C.",36,78,0.0042814987,231,0.0678687769,46,2,540,4,15
"Ethier, Wilfred J.",3,1405,6.36404231239599E-08,2006,1.24102509230342E-05,2846,1,908,,
"Ettin, Edward C.",6,956,0.0003205344,1012,0.0042882131,774,3,369,,
"Ettredge, Michael L.",2,1824,3.34949595389262E-08,2099,0.0002117949,2275,1,908,,
"Evanoff, Douglas D.",3,1405,3.25681225174966E-07,1746,0.0002402542,2230,1,908,,
"Evans, Charles L.",8,760,0.0029242534,356,0.0002952592,2170,1,908,1,310
"Evans, Jocelyn D.",6,956,0.000296144,1031,0.0009787529,1565,1,908,1,310
"Evans, Martin D.D.",4,1199,0.0002835561,1040,0.0006002193,1846,2,540,1,310
"Evans, Paul",8,760,0.0045514101,217,0.0002355341,2233,3,369,,
"Evans, Richard B.",3,1405,1.14226400478902E-07,1917,4.43486323450229E-05,2659,1,908,,
"Ewert, Ralf",4,1199,0.0016851363,544,0.000365849,2087,2,540,,
FEI GUAN,2,1824,2.13834157454553E-06,1529,0.0001928922,2324,1,908,,
FELDA HARDYMON,1,2637,0,2336,0.0064800259,616,1,908,,
"FELDMAN, DAVID",2,1824,1.6162647142593E-07,1859,0.0008753954,1624,1,908,,
FELICIA KUNG,3,1405,9.84819892564302E-07,1613,0.0001921241,2330,1,908,,
"FLOOD, ROBERT P.",2,1824,1.92849767042303E-08,2186,9.02709366543223E-07,3009,1,908,,
FRANCISCO DELGADO,3,1405,3.53557906244222E-08,2082,0.0014380638,1331,2,540,,
FRANK SADER,2,1824,2.35705270829481E-08,2153,0.0012665867,1402,1,908,,
FRANS TEMPELAAR,2,1824,5.47211213982534E-08,2021,0.0025511865,1040,1,908,,
FRED CARNS,1,2637,0,2336,0.0017104118,1232,1,908,,
FRED HERRIMAN,2,1824,0,2336,0.0006705029,1780,1,908,,
FRED RENWICK,1,2637,0,2336,0.0042072893,786,1,908,,
"Faff, Robert W.",2,1824,,,,,,,1,310
"Fagiolo, Giorgio",1,2637,0,2336,0.0005542765,1892,1,908,,
"Fairchild, Lisa M.",3,1405,0.000023098,1309,0.0007529164,1731,1,908,,
"Falkenstein, Eric G.",2,1824,0,2336,0.0100065598,455,1,908,,
"Fama, Eugene F.",69,7,0.0121060123,50,0.2393796154,2,23,9,5,5
"Fant, L. Franklin",2,1824,4.75143430563501E-08,2057,0.00145259,1319,1,908,,
"Farmer, Roger E.A.",1,2637,0,2336,2.03555588877948E-06,2962,,,1,310
"Farnsworth, Heber K.",2,1824,3.12098831325748E-07,1762,0.0008380485,1681,1,908,,
"Farr, Dorsey D.",2,1824,1.2728084624792E-07,1891,0.0004318585,1992,1,908,,
"Farrell, Kathleen A.",2,1824,,,,,1,908,,
"Fatum, Rasmus",2,1824,,,,,,,1,310
"Faust, Jon",1,2637,0,2336,4.03227683678456E-05,2680,1,908,,
"Favero, Carlo A.",11,595,0.0027195547,380,0.0020700519,1158,1,908,3,35
"Fazzari, Steven M.",2,1824,1.76778953122111E-08,2204,4.01205666747468E-05,2688,1,908,,
"Feeney, Jo Anne",1,2637,,,,,1,908,,
"Fehrs, Donald H.",2,1824,4.24269487493066E-08,2068,0.0002130784,2273,1,908,,
"Feinberg, Fred M.",3,1405,0.000000165,1844,0.0005457927,1910,1,908,,
"Feinstein, Steven P.",2,1824,7.07115812488443E-08,1988,0.0011024497,1474,1,908,,
"Feldman, Ron J.",3,1405,3.09814617172628E-06,1485,0.0003202031,2143,1,908,,
"Feldstein, Martin S.",1,2637,0,2336,0.0084713934,511,1,908,,
"Feliz, Raúl Anibal",2,1824,3.03049633923618E-08,2108,1.33703846944105E-05,2828,1,908,,
"Felli, Leonardo",2,1824,7.59365749371825E-08,1977,0.0006069219,1840,1,908,,
"Feltham, Gerald A.",1,2637,0,2336,0.0005801738,1868,1,908,,
"Fenn, George W.",1,2637,0,2336,6.23182580145657E-05,2595,,,1,310
"Ferguson, Michael F.",2,1824,4.15290239080514E-08,2073,0.0013300405,1379,1,908,,
"Fernando, Chitru S.",2,1824,1.61849065804153E-07,1849,0.0006409129,1805,1,908,,
"Ferri, Giovanni",8,760,0.0008226423,774,0.0013823458,1348,,,1,310
"Ferrier, Gary D.",8,760,0.000492143,923,0.000776755,1721,3,369,,
"Ferris, Stephen P.",2,1824,0,2336,3.22693270249549E-06,2923,,,1,310
"Ferson, Wayne E.",70,6,0.0312594767,12,0.0472970629,77,24,7,4,15
"Field, Laura Casares",17,329,0.0016918975,541,0.0132205453,354,8,106,,
"Fields, L. Paige",1,2637,0,2336,3.45366442199642E-05,2735,,,1,310
"Fields, T. Windsor",1,2637,,,,,1,908,,
"Figlewski, Stephen",16,366,0.0090165876,91,0.0069622183,583,4,272,2,108
"Filardo, Andrew J.",2,1824,1.35530530726952E-07,1879,0.000012589,2840,1,908,,
"Finnerty, John D.",3,1405,1.06067371873266E-07,1938,1.69169319894221E-05,2812,1,908,,
"Fischer, Karl Hermann",2,1824,1.3678371485919E-07,1876,0.0003288994,2125,1,908,,
"Fischer, Klaus P.",2,1824,1.24785143380314E-08,2278,0.0001646437,2365,1,908,,
"Fischer, Paul E.",4,1199,4.47840014576014E-07,1707,0.0042104556,785,3,369,,
"Fischer, Stanley",2,1824,0.000039916,1272,4.12825680372606E-05,2675,2,540,,
"Fishback, Price V.",1,2637,0,2336,0.001313954,1381,1,908,,
"Fishe, Raymond P.H.",6,956,0.0013204365,625,0.0025539721,1039,,,1,310
"Fisher, Douglas",1,2637,0,2336,1.52957114677279E-08,3068,1,908,1,310
"Fisher, Jonas D.M.",7,843,0.0013115308,631,0.0004835359,1971,,,1,310
"Fisher, Larry A.",6,956,0.000078385,1203,0.0013643592,1369,3,369,,
"Fisher, Mark",6,956,0.0002652121,1046,0.0027846933,988,3,369,1,310
"Fishman, Michael J.",17,329,0.0026007325,415,0.0133313754,350,11,60,,
"Flanders, M. June",2,1824,2.65168429683166E-08,2131,1.07263507447963E-07,3054,1,908,,
"Flandreau, Marc R.",2,1824,0.0001077966,1165,3.93540658300815E-05,2697,1,908,,
"Flannery, Mark J.",57,20,0.014964043,39,0.0343049603,112,13,35,3,35
"Fleissig, Adrian R.",6,956,0.003254147,320,1.53403429057712E-07,3052,,,2,108
"Fleming, Jeff",43,47,0.0181023248,33,0.0087438636,501,1,908,2,108
"Fleming, Michael J.",19,282,0.0026599314,387,0.0042449886,782,1,908,1,310
"Flood, Mark D.",22,230,0.0065497184,134,0.0019269717,1177,,,1,310
"Fluck, Zsuzsanna",40,59,0.0046668587,207,0.0844176908,26,2,540,2,108
"Foerster, Stephen R.",7,843,0.0002182183,1088,0.0052351497,694,2,540,1,310
"Foglia, Antonella",12,531,0.0014949355,585,0.0050456008,711,,,2,108
"Fohlin, Caroline",19,282,0.0097465732,75,0.0178448708,257,,,1,310
"Fomby, Thomas B.",3,1405,6.36404231239599E-08,2006,1.24102509230342E-05,2846,1,908,,
"Fontaine, Patrice",1,2637,0,2336,0.0002567065,2200,1,908,,
"Fooladi, Iraj J.",7,843,0.0029204794,359,0.0008977355,1599,2,540,1,310
"Foresi, Silverio",23,205,0.0028271421,372,0.012290672,373,10,70,2,108
"Forster, Margaret M.",7,843,1.49779985736188E-07,1870,0.0062026822,635,4,272,,
"Forsyth, Joetta",4,1199,1.32577262134567E-05,1351,0.0080424185,530,2,540,,
"Forsythe, Robert",2,1824,0,2336,0.0001718472,2358,,,1,310
"Foster, F. Douglas",22,230,0.0018576758,516,0.0116732598,399,4,272,1,310
"Foucault, Thierry",16,366,0.0030557861,341,0.0035824955,886,1,908,1,310
"Francioni, Reto",2,1824,0.0001301235,1143,5.22392652276232E-07,3040,1,908,,
"Francis, Jack Clark",2,1824,3.04499632172057E-08,2105,0.0001589186,2389,1,908,,
"Francis, Jennifer",2,1824,0,2336,0.0056542403,669,1,908,,
"Frank, Murray Z.",17,329,0.0012831067,660,0.0197643089,238,1,908,2,108
"Franke, Günter",2,1824,2.9750940426342E-07,1769,0.0010887132,1482,1,908,,
"Frankel, Jeffrey A.",5,1061,1.74623341136561E-06,1547,0.0024337475,1062,2,540,,
"Franks, Julian R.",30,128,0.0016123473,564,0.0285391687,148,12,45,3,35
"Fraser, Donald R.",7,843,0.0013162771,629,0.0006924824,1772,1,908,3,35
"Fratianni, Michele U.",1,2637,,,,,1,908,,
"Freeman, Charles",7,843,0.0006611818,829,1.59190668583525E-05,2814,,,1,310
"Freeman, Scott",8,760,0.0024408893,436,0.0002967826,2167,1,908,1,310
"Frees, Edward W.(Jed)",2,1824,9.48317767499323E-08,1945,0.0005387126,1918,1,908,,
"Freixas, Xavier",9,696,0.0008698256,761,0.0023162536,1100,1,908,1,310
"Fremault Vila, Anne",2,1824,0,2336,0.0005916426,1850,1,908,,
"French, Kenneth R.",48,37,0.0051370915,180,0.1580025442,8,15,23,4,15
"Fried, Harold O.",5,1061,0.0003187998,1014,0.000625128,1827,,,1,310
"Friedman, Benjamin M.",2,1824,2.12134743746533E-06,1533,0.0005750722,1878,2,540,,
"Friedman, James W.",2,1824,3.53557906244222E-08,2082,0.0004756697,1978,1,908,,
"Fries, Steven M.",9,696,0.0014074119,609,0.0009939787,1561,,,2,108
"Frino, Alex",4,1199,0.0003198353,1013,0.0006334189,1822,1,908,1,310
"Froot, Kenneth A.",17,329,0.0012535955,667,0.0433047994,83,6,171,2,108
"Fuerst, Timothy S.",3,1405,5.08062711272946E-06,1452,5.86208310744721E-06,2884,2,540,,
"Fuhrer, Jeffrey C.",1,2637,,,,,,,2,108
"Fulghieri, Paolo",35,87,0.0062247765,147,0.0214668812,219,2,540,2,108
"Fung, K. K.",3,1405,1.14226400478902E-07,1917,4.43486323450229E-05,2659,1,908,,
"Fung, William",6,956,0.0004409103,943,0.0026298062,1026,,,1,310
"Furfine, Craig H.",3,1405,0.0006519389,837,0.0005011939,1956,1,908,1,310
"Färe, Rolf",3,1405,6.36404231239599E-08,2006,1.24102509230342E-05,2846,1,908,,
"Féllingham, John C.",2,1824,0.000000542,1691,0.0038934488,841,1,908,,
GARY SMITH,1,2637,0,2336,9.59799669415065E-07,3004,1,908,,
GARY WHELAN,3,1405,1.18235656479838E-06,1591,0.0030147446,957,1,908,,
GENE FINN,6,956,1.45968907006543E-06,1576,0.0071246352,572,3,369,,
GENE IMHOFF,2,1824,2.52358360616347E-08,2149,0.0005810432,1864,1,908,,
"GENNOTTE, GERARD",4,1199,9.75521106939685E-06,1372,0.0007557645,1729,2,540,,
GEOFFREY BRENNAN,1,2637,0,2336,1.96677882004083E-06,2963,1,908,,
GEOFFREY LYSAUGHT,2,1824,0,2336,0.0030253164,955,1,908,,
GEORGE KIRIKOS,2,1824,3.2329989186922E-07,1749,0.0011357716,1456,1,908,,
GERALD HOLTZ,3,1405,1.16751437617053E-07,1898,0.0006419507,1793,1,908,,
GERALD SCHENK,4,1199,0.0016851363,544,0.000365849,2087,2,540,,
GIBI GEORGE,2,1824,0,2336,0.0012463106,1408,1,908,,
GIL BEEBOWER,2,1824,0,2336,0.0024586656,1057,1,908,,
GILLES DEMONSANT,3,1405,0.00000265,1508,0.0003981019,2037,1,908,,
GORDON DELIANEDIS,3,1405,0,2336,0.0033049121,917,2,540,,
GUNJA SENGUPTA,2,1824,1.17852635414741E-08,2298,8.71043105472642E-05,2521,1,908,,
GUY SAIDENBERG,4,1199,0.000019831,1318,0.0002802463,2176,1,908,,
"Gagnon, Jean Marie",2,1824,1.24785143380314E-08,2278,0.0001646437,2365,1,908,,
"Gale, Douglas M.",11,595,0.0004251371,950,0.0077570132,545,2,540,2,108
"Galeotti, Marzio",1,2637,0,2336,0.0089601038,493,1,908,,
"Gallant, A. Ronald",2,1824,0,2336,0.0008387123,1678,2,540,,
"Galli, Giampaolo",3,1405,5.78549301126908E-08,2012,1.5644731672859E-06,2971,1,908,,
"Gallmeyer, Michael F.",2,1824,1.83934291700863E-07,1835,0.0001705861,2359,1,908,,
"Galloway, Tina M.",12,531,0.0016577384,555,0.0003820442,2069,,,1,310
"Gambarelli, Gianfranco",1,2637,0,2336,4.9184689892468E-05,2627,1,908,,
"Gandal, Neil",1,2637,,,,,,,1,310
"Gandar, John M.",6,956,0.0003252556,1006,0.0048291176,736,,,1,310
