node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Engel, Charles",2,1843,0.00010639368735338156,1216,3.1923482235951474e-05,2754,1.0,938
"Engelhardt, Gary V.",2,1843,4.207932786137466e-07,1944,0.0006184128525302334,1972,1.0,938
"Engineer, Merwan H.",1,2635,,,,,1.0,938
"Engle, Robert F.",8,726,0.0020260853938725938,475,0.0017076682147496988,1454,3.0,390
"Eom, Youngho",8,726,0.0002096251442373252,1085,0.0017206030396191405,1443,5.0,230
"Epps, Thomas W.",1,2635,0.0,2399,0.0004535272185361034,2112,1.0,938
"Epstein, Michael K.",3,1343,5.983475940461642e-06,1546,0.0018752423004726423,1386,1.0,938
"Eramo, Ginette",3,1343,1.5874765832044017e-06,1695,0.00037045322210172484,2181,1.0,938
"Erdal, Sina M.",4,1107,4.72735449246248e-05,1357,0.0041632107321161035,909,,
"Ericsson, Neil R.",2,1843,0.0015969289827255278,568,1.270348490281599e-06,3015,2.0,556
"Erlei, Mathias",2,1843,5.749448389256945e-07,1887,0.001123860501602665,1694,1.0,938
"Errunza, Vihang R.",15,395,0.00422077259515574,238,0.007293198319298329,649,3.0,390
"Erwin, Gayle R.",2,1843,3.875561482810884e-06,1601,0.0010334096391489205,1765,1.0,938
"Espenlaub, Susanne",2,1843,1.5420016313410464e-07,2046,0.0018679551352417396,1393,1.0,938
"Espinosa-Vega, Marco A.",2,1843,6.574367045786539e-06,1537,0.000297342086748804,2260,1.0,938
"Estrada, Javier",1,2635,0.0,2399,1.4679282609549374e-05,2821,1.0,938
"Estrella, Arturo",2,1843,2.72491850226975e-07,2001,4.4456854322519164e-05,2695,1.0,938
"Esty, Benjamin C.",32,105,0.007128617634247221,116,0.04367581014660787,93,3.0,390
"Ettin, Edward C.",11,554,0.0003135148382087849,1017,0.01393956423423334,406,6.0,176
"Ettredge, Michael L.",2,1843,1.1374138053600625e-08,2380,0.0001903912130751624,2370,1.0,938
"Evanoff, Douglas D.",3,1343,8.635807069216356e-07,1835,0.000742830679009249,1902,1.0,938
"Evans, Charles L.",8,726,0.002426697049454735,412,0.00023216254413458692,2334,2.0,556
"Evans, Jocelyn D.",5,972,0.0001268337808405386,1198,0.002822189340349481,1133,2.0,556
"Evans, Martin D.D.",4,1107,0.000397853802617615,966,0.0019095914242465597,1380,2.0,556
"Evans, Paul",6,872,0.0011915177043984569,664,0.00014625027275695407,2437,2.0,556
"Evans, Richard B.",3,1343,4.724641960726414e-08,2183,9.024394547410371e-05,2554,1.0,938
"Ewert, Ralf",4,1107,0.0016556331840478593,549,0.0005897559045342279,2000,2.0,556
"Ezzamel, Mahmoud A.",2,1843,0.0002131285988483479,1082,1.937109423961961e-06,2986,1.0,938
FEI GUAN,2,1843,1.5155952314195292e-05,1472,0.0004170458275488075,2140,1.0,938
FELDA HARDYMON,1,2635,0.0,2399,0.004358228306816813,881,1.0,938
"FELDMAN, DAVID",4,1107,0.00013165683448378325,1194,0.0021065335407168253,1294,3.0,390
FELICIA KUNG,3,1343,1.4076682808547644e-05,1480,0.0008068282290606984,1882,1.0,938
"FLOOD, ROBERT P.",2,1843,2.0473448496481127e-08,2279,1.952162182879924e-06,2978,1.0,938
FRANS TEMPELAAR,2,1843,5.638835641796222e-07,1893,0.0031815425454283426,1038,1.0,938
FRED CARNS,1,2635,0.0,2399,0.002351722481436872,1234,1.0,938
FRED RENWICK,1,2635,0.0,2399,0.001492246048629726,1529,1.0,938
"Fagiolo, Giorgio",1,2635,0.0,2399,0.0003231554097541336,2239,1.0,938
"Fairchild, Lisa M.",3,1343,2.9469455532725773e-05,1402,0.002047151384194346,1327,1.0,938
"Fama, Eugene F.",62,13,0.009222689640851031,80,0.20833788971884534,3,21.0,12
"Fang, Lily",6,872,0.0005924165941626712,877,0.0021609351215943966,1283,,
"Farnsworth, Heber K.",4,1107,6.580383714740028e-05,1301,0.001857154107148596,1400,2.0,556
"Farr, Dorsey D.",2,1843,4.089145465107806e-06,1594,0.001116959132637621,1701,1.0,938
"Farrell, Kathleen A.",2,1843,,,,,1.0,938
"Fatum, Rasmus",1,2635,0.0,2399,5.945916332286937e-09,3123,,
"Faust, Jon",1,2635,0.0,2399,6.6648252666392575e-06,2913,1.0,938
"Favero, Carlo A.",8,726,0.002785018058264258,355,0.0013835527287680025,1583,4.0,300
"Fazzari, Steven M.",2,1843,1.8612225905891934e-08,2303,5.510018520123043e-05,2660,1.0,938
"Feeney, Jo Anne",1,2635,,,,,1.0,938
"Fehrs, Donald H.",2,1843,1.3522039349774453e-06,1761,0.00028239592203886877,2287,1.0,938
"Feinstein, Steven P.",2,1843,9.297690581399856e-07,1805,0.0011356041890004374,1684,1.0,938
"Feldman, Ron J.",4,1107,4.079950166471819e-05,1373,0.002278209847749376,1246,2.0,556
"Feldstein, Martin S.",1,2635,0.0,2399,0.0036496875301685315,965,1.0,938
"Feliz, Raúl Anibal",2,1843,3.412241416080187e-08,2212,6.984073918141291e-07,3053,1.0,938
"Felli, Leonardo",2,1843,4.137558772091424e-07,1951,0.001838231332704237,1414,1.0,938
"Fenn, George W.",11,554,0.0020666548010523705,466,0.0044645126099061485,875,1.0,938
"Ferguson, Michael F.",2,1843,2.1741349017809005e-08,2278,0.0013360521453459851,1604,1.0,938
"Fernando, Chitru S.",2,1843,0.0,2399,0.0012434163548636985,1646,1.0,938
"Fernández-Ruiz, Jorge",5,972,,,,,,
"Ferri, Giovanni",11,554,0.0024876152593397297,409,0.004546345396928986,866,2.0,556
"Ferri, Michael G.",1,2635,0.0,2399,0.0007421660047454334,1903,1.0,938
"Ferrier, Gary D.",5,972,5.924781024634729e-06,1553,0.0006151943306027019,1985,2.0,556
"Ferson, Wayne E.",57,17,0.025039249249576116,9,0.04564783408974256,83,24.0,8
"Field, Laura Casares",14,427,0.0002493377281875224,1052,0.02004240947205365,278,7.0,142
"Fields, T. Windsor",1,2635,,,,,1.0,938
"Figlewski, Stephen",17,334,0.004146244155211179,248,0.006896440188968019,672,6.0,176
"Filardo, Andrew J.",2,1843,5.091524708836023e-07,1903,0.0007797224805168792,1894,1.0,938
"Finger, Christopher C.",1,2635,0.0,2399,1.0866697934748958e-05,2858,1.0,938
"Finn, Mary G.",1,2635,0.0,2399,0.00017298965568607054,2403,,
"Fischer, Karl Hermann",2,1843,1.364896566432075e-07,2061,0.000523613993601574,2046,1.0,938
"Fischer, Klaus P.",2,1843,1.2795905310300704e-08,2344,0.00046652827353358794,2088,1.0,938
"Fischer, Paul E.",3,1343,2.802796909208316e-06,1628,0.00239158392329889,1224,2.0,556
"Fischer, Stanley",2,1843,9.87373954060047e-05,1231,0.0025757538729487004,1168,3.0,390
"Fishback, Price V.",1,2635,0.0,2399,0.00046510169326426597,2100,1.0,938
"Fishe, Raymond P.H.",8,726,0.0019679608260722843,486,0.0031866295287354203,1036,1.0,938
"Fisher, Gordon R.",2,1843,0.00015979526551503518,1147,4.644003383779847e-05,2691,1.0,938
"Fisher, Jonas D.M.",7,798,0.001657705528429513,546,0.00026823218284376186,2298,,
"Fisher, Larry A.",6,872,0.0003455494512110743,991,0.002122910599227523,1292,3.0,390
"Fisher, Mark",9,665,0.0006709754098949481,833,0.006936802310754407,668,5.0,230
"Fishman, Michael J.",16,365,0.003907172324285161,258,0.016826498644143466,340,10.0,68
"Fisman, Raymond J.",2,1843,2.9546612797510593e-07,1988,0.0014383821721876266,1550,1.0,938
"Flanders, M. June",2,1843,2.9247783566401606e-08,2229,2.6360741752664567e-08,3117,1.0,938
"Flanders, Stephanie",4,1107,8.563413553816623e-08,2120,0.0024174027452625747,1212,1.0,938
"Flandreau, Marc R.",2,1843,0.00010639368735338156,1216,3.1923482235951474e-05,2754,1.0,938
"Flannery, Mark J.",87,5,0.03239377449674269,6,0.08084385814708946,23,27.0,5
"Flavell, Richard B.",9,665,0.0014969147406964697,591,6.661703178334069e-05,2605,,
"Fleming, Jeff",42,48,0.008389033297304642,92,0.01400320118660031,404,2.0,556
"Fleming, Michael J.",16,365,0.0035588419152846685,286,0.0040958506216191,917,,
"Flood, Mark D.",19,283,0.0031069975446731913,326,0.005255299309266015,803,,
"Fluck, Zsuzsanna",41,51,0.009569789047347926,75,0.051322052870356065,60,3.0,390
"Foerster, Stephen R.",11,554,0.001140101421864383,674,0.005398030300123633,783,4.0,300
"Foglia, Antonella",9,665,0.0010704788241092506,690,0.0088831290626575,563,,
"Fohlin, Caroline",19,283,0.010488207612749555,57,0.011406826033609176,465,,
"Fong, Waiming",2,1843,2.4431887314468114e-05,1418,0.0015422932247157399,1512,,
"Fooladi, Iraj J.",3,1343,0.00024206339444784062,1060,0.000561157639356999,2012,2.0,556
"Foote, Christopher L.",1,2635,0.0,2399,0.0018465530589958892,1401,1.0,938
"Foresi, Silverio",14,427,0.000446191774633814,938,0.01008997704439752,519,7.0,142
"Fornari, Fabio",1,2635,0.0,2399,0.00013826528245928322,2442,1.0,938
"Forster, Margaret M.",4,1107,5.3065662262555885e-05,1333,0.004300874206181432,887,2.0,556
"Forsyth, Joetta",2,1843,4.305955854065127e-07,1939,0.007258735638986634,651,1.0,938
"Foster, F. Douglas",8,726,0.0003725454369219831,977,0.012359151799192154,446,4.0,300
"Foucault, Thierry",16,365,0.002311434035193714,424,0.006691071862853124,682,2.0,556
"Fox, Merritt B.",3,1343,5.6583947291861936e-08,2169,0.0022490522651840376,1254,1.0,938
"Francioni, Reto",2,1843,0.00015979526551503518,1147,1.89462237149066e-06,2989,1.0,938
"Francis, Jack Clark",2,1843,4.423848822706942e-07,1930,0.00018890491048567735,2379,1.0,938
"Frank, Murray Z.",18,306,0.0012991971889359608,630,0.024686355559191443,210,2.0,556
"Franke, Günter",2,1843,1.5420016313410464e-07,2046,0.0018679551352417396,1393,1.0,938
"Frankel, Jeffrey A.",3,1343,1.1239564415361026e-06,1791,0.0019016290348303619,1381,1.0,938
"Franks, Julian R.",15,395,0.0010290477148918468,703,0.022455956611792918,237,13.0,38
"Fraser, Donald R.",8,726,0.0015010735665013947,590,0.0012041228783220372,1660,1.0,938
"Fratianni, Michele U.",4,1107,8.150940087958414e-07,1838,0.0010487406213765882,1747,1.0,938
"Freedman, Charles",1,2635,0.0,2399,9.086829499998595e-06,2890,1.0,938
"Freeman, Scott",7,798,0.0008303953700241168,764,0.0009269884809134746,1825,2.0,556
"Freixas, Xavier",15,395,0.0018361531747722619,518,0.0038818953594300324,947,3.0,390
"Fremault Vila, Anne",2,1843,5.678493450390089e-06,1554,0.0015876905753434895,1495,1.0,938
"French, Kenneth R.",50,27,0.01032141176426471,61,0.1300853019797967,11,17.0,19
"Fridson, Martin S.",1,2635,0.0,2399,0.00012983346468103355,2481,1.0,938
"Fried, Harold O.",3,1343,0.00015622972385247955,1158,0.002210264971530374,1266,,
"Friedman, Benjamin M.",1,2635,0.0,2399,0.00046673291453294935,2086,1.0,938
"Friedman, Eric J.",16,365,0.0012372783518798949,657,0.017802133976858626,317,,
"Froewiss, Kenneth C.",1,2635,0.0,2399,0.001210419879163248,1654,1.0,938
"Froot, Kenneth A.",19,283,0.002229702459330652,439,0.03044109379714548,166,6.0,176
"Fudenberg, Drew K.",1,2635,0.0,2399,0.00042103083407299294,2136,1.0,938
"Fuerst, Timothy S.",1,2635,0.0,2399,1.6016552368172395e-05,2809,1.0,938
"Fulghieri, Paolo",36,75,0.009827976515073975,71,0.03012047780467524,170,3.0,390
"Fung, K. K.",3,1343,4.724641960726414e-08,2183,9.024394547410371e-05,2554,1.0,938
"Furfine, Craig H.",4,1107,1.9149520379441756e-05,1447,0.001408183455743265,1573,2.0,556
"Furlong, Frederick T.",3,1343,7.518487412150392e-07,1850,0.0004543989434544088,2110,1.0,938
"Féllingham, John C.",4,1107,0.00026855097720200806,1037,0.007593953695794911,631,2.0,556
GAIL FOSLER,1,2635,0.0,2399,1.9401048862856692e-05,2788,1.0,938
GAMES KENYON,2,1843,3.6452955508042157e-07,1974,0.0021624906669025137,1281,1.0,938
GARY WHELAN,3,1343,6.813154214794772e-07,1855,0.0036000717606339354,978,1.0,938
GENE IMHOFF,2,1843,1.027978321827535e-07,2083,0.0008003319754796547,1884,1.0,938
"GENNOTTE, GERARD",4,1107,5.636120141861204e-05,1321,0.002082789109010449,1302,2.0,556
GEOFFREY BRENNAN,1,2635,0.0,2399,1.5733239450776966e-06,3004,1.0,938
GEORGE KIRIKOS,2,1843,0.0,2399,0.0016954554096506233,1460,1.0,938
GERALD HOLTZ,3,1343,5.077555556903275e-07,1904,0.002080697465136025,1303,1.0,938
GERALD SCHENK,4,1107,0.0016556331840478593,549,0.0005897559045342279,2000,2.0,556
GIBI GEORGE,2,1843,0.0,2399,0.0030322427856828873,1081,1.0,938
GILLES DEMONSANT,3,1343,1.3645992925860092e-06,1750,0.0010633229975802558,1732,1.0,938
GIORGIO ZEN,1,2635,0.0,2399,0.00013826528245928322,2442,1.0,938
GLEN KENTWELL,3,1343,1.2660937900611028e-06,1779,0.00130081226562289,1616,1.0,938
GORDON DELIANEDIS,3,1343,0.0,2399,0.003821080207362163,954,2.0,556
GUNJA SENGUPTA,2,1843,1.2043204997930073e-08,2360,0.00013236106628793884,2463,1.0,938
GYORGY MOHAI,1,2635,0.0,2399,1.0189207888536625e-05,2861,1.0,938
"Gagnon, Jean Marie",2,1843,1.2795905310300704e-08,2344,0.00046652827353358794,2088,1.0,938
"Gale, Douglas M.",10,611,0.0011701428248592875,666,0.004932260047196671,828,2.0,556
"Galeotti, Marzio",1,2635,0.0,2399,0.005767933392783519,748,1.0,938
"Gallais-Hamonno, Georges",1,2635,0.0,2399,1.4679282609549374e-05,2821,1.0,938
"Gallant, A. Ronald",5,972,7.31762002880966e-05,1287,0.0017960901457103043,1433,3.0,390
"Gan, Jie",1,2635,0.0,2399,0.00156327626102885,1505,1.0,938
"Gandar, John M.",3,1343,0.00031953934740882917,1012,0.010901686369507878,485,,
"Gande, Amar",2,1843,1.6955640417041486e-05,1457,0.0070417452645203564,663,,
"Gangopadhyay, Shubhashis",1,2635,0.0,2399,2.0386140121052112e-07,3071,,
"Gao, Bin",17,334,0.0007387487334990382,803,0.008520060605164703,584,,
"Garbade, Kenneth D.",7,798,0.0001839744860000349,1127,0.002087906049950079,1296,4.0,300
"Garber, Peter M.",1,2635,0.0,2399,0.00013826528245928322,2442,1.0,938
"Garcia, René",7,798,0.0007528664614336427,794,0.005456357828776062,775,4.0,300
"García-Marco, Teresa",4,1107,0.0009590786948176583,727,1.0697951726716003e-06,3025,,
"Garella, Paolo Giorgio",9,665,0.0009404153016711623,732,0.00946080170136264,537,,
"Garfinkel, Jon A.",20,260,0.0023674588747256992,417,0.013953953466363677,405,5.0,230
"Garfinkel, Michelle R.",1,2635,0.0,2399,0.00010336120936133413,2520,1.0,938
"Garmaise, Mark J.",3,1343,4.380503160846307e-05,1367,0.007606164725487757,628,2.0,556
"Garrison, Roger W.",2,1843,0.0,2399,3.936320043453682e-06,2944,2.0,556
"Garvey, Gerald T.",16,365,0.0014409927370706626,604,0.0091260441323466,545,1.0,938
"Gaver, Kenneth M.",2,1843,2.9247783566401606e-08,2229,0.0008186263216898077,1877,1.0,938
"Gavin, William T.",1,2635,0.0,2399,1.3269717566903664e-07,3093,1.0,938
"Geanakoplos, John D.",2,1843,4.615367676455604e-06,1576,0.0007909598630118818,1890,1.0,938
"Gehrig, Thomas P.",2,1843,2.7175052945737556e-05,1411,1.6266385649024074e-05,2808,2.0,556
"Geman, Hélyette",2,1843,0.0,2399,0.001345182228169559,1592,1.0,938
"Genay, Hesna",4,1107,0.00028613985856416836,1030,0.0035364219084914918,987,2.0,556
"Generale, Andrea",3,1343,1.4498947047556512e-06,1724,0.0009718281896562769,1797,1.0,938
"George, Thomas J.",24,194,0.0030644541260474835,332,0.015069103285948661,375,12.0,49
"Geppert, John M.",3,1343,7.518487412150392e-07,1850,0.0004543989434544088,2110,1.0,938
"Gerali, Andrea",3,1343,1.4498947047556512e-06,1724,0.0009718281896562769,1797,1.0,938
"Germain, Laurent",2,1843,4.137558772091424e-07,1951,0.001838231332704237,1414,1.0,938
"Gersbach, Hans",7,798,0.007701158268354097,104,0.000528419487600671,2041,,
"Gertler, Mark L.",7,798,0.000939314293357889,733,0.004627084406886337,862,5.0,230
"Gertner, Robert H.",5,972,6.515028276690514e-05,1304,0.0068737122801144634,675,3.0,390
"Gervais, Simon",15,395,0.0006396674524675261,851,0.020955310013746755,259,10.0,68
"Geske, Robert",2,1843,4.383709811122505e-07,1933,7.585462711105037e-05,2593,1.0,938
"Geweke, John",3,1343,0.00044656293331957257,937,0.0002873006108936083,2277,2.0,556
"Ghosh, Aloke Al",17,334,0.004299996030848068,233,0.0022761848898235257,1247,,
"Ghosh, Dipak",2,1843,1.2043204997930073e-08,2360,0.00013236106628793884,2463,1.0,938
"Ghysels, Eric",39,61,0.008110541228129894,98,0.026764552429523206,191,4.0,300
"Giammarino, Ron M.",4,1107,3.849314412946692e-05,1380,0.0029408830522580014,1103,2.0,556
"Giannini, Curzio",1,2635,0.0,2399,0.00013826528245928322,2442,1.0,938
"Gibbons, Robert S.",4,1107,0.00014086252182586275,1174,0.004661850462633863,859,2.0,556
"Gibson, Michael S.",3,1343,5.687544074907738e-07,1891,0.0002801435702512065,2288,1.0,938
"Gibson, Scott",2,1843,1.5551149255288463e-06,1707,0.005560852437485026,766,1.0,938
"Gilbert, R. Alton",5,972,0.0005927479186967793,876,0.0029094826342526145,1109,3.0,390
"Gilchrist, Simon G.",2,1843,2.7792344487418718e-05,1408,0.004116420444701481,914,2.0,556
"Gilkeson, James H.",2,1843,1.2164665783165137e-05,1495,0.00026955601765662736,2295,1.0,938
"Gillan, Stuart L.",33,93,0.0062795045223131415,144,0.025603692374679736,202,5.0,230
"Gilles, Christian",4,1107,0.0034822982776409293,296,0.0005457543631968188,2031,2.0,556
"Gilliland, Erik",4,1107,0.0006391810620601407,858,0.00016896939683988708,2408,,
"Gilson, Ronald J.",18,306,0.003799529342255581,271,0.008942584309315545,559,1.0,938
"Gilson, Stuart C.",34,87,0.004188028493482132,242,0.026076591234823213,198,7.0,142
"Gilula, Zvi",1,2635,0.0,2399,0.004170863828081154,903,1.0,938
"Giorgianni, Lorenzo",1,2635,0.0,2399,6.9849540155183365e-06,2903,1.0,938
"Girma, Sourafel",2,1843,,,,,1.0,938
"Givoly, Dan",2,1843,2.9247783566401606e-08,2229,0.00019915375728782892,2356,1.0,938
"Glaeser, Edward",5,972,1.1374138053600625e-08,2380,0.021064272211615487,258,2.0,556
"Glasserman, Paul",1,2635,0.0,2399,0.0003774678842952905,2176,1.0,938
"Glassman, Debra A.",7,798,0.00020320720097368063,1096,0.005852465833453322,743,,
"Glazer, Jacob",2,1843,1.027978321827535e-07,2083,0.0008003319754796547,1884,1.0,938
"Glen, Jack D.",9,665,0.0005481056155483651,888,0.014419836565140615,395,,
"Glosten, Lawrence R.",16,365,0.0016452882647817507,554,0.011918756386122772,456,8.0,110
"Gobbi, Giorgio",3,1343,1.4498947047556512e-06,1724,0.0009718281896562769,1797,1.0,938
"Gode, Dhananjay K.",2,1843,3.490190277632482e-05,1387,0.0010167728617547084,1773,2.0,556
"Goergen, Marc",1,2635,0.0,2399,0.00011079282395725492,2508,1.0,938
"Goetzmann, William Nelson",16,365,0.000734034249771953,804,0.02288988723409566,230,7.0,142
"Goldberg, Lawrence G.",3,1343,8.45099087142498e-06,1521,0.003182810468042343,1037,,
"Goldberg, Linda S.",8,726,0.005667555100617531,168,0.0011036934434075973,1709,3.0,390
"Goldberg, Pinelopi K.",2,1843,4.207932786137466e-07,1944,0.0006184128525302334,1972,1.0,938
"Goldberg, Victor P.",2,1843,1.5991095056498086e-07,2037,0.0005145113715765204,2052,1.0,938
"Goldreich, David",1,2635,0.0,2399,0.0004270217415612465,2132,1.0,938
"Goldreyer, Elizabeth F.",6,872,0.0015979526551503519,564,0.000631602570806686,1968,,
"Goldstein, Michael A.",20,260,0.0023240172158088155,421,0.015370470577750494,367,5.0,230
"Goldstein, Robert S.",11,554,0.004334845481271097,230,0.01611504261497105,348,1.0,938
"Gomes, Armando",14,427,0.004901274531132093,197,0.014482122002845427,391,,
"Gompers, Paul A.",41,51,0.00770570630544438,103,0.14991111945757507,8,9.0,82
"Gong, Ning",4,1107,0.0001349811880509935,1189,0.0008171562592594214,1880,,
"Goodacre, Alan",3,1343,,,,,,
"Goodfriend, Marvin S.",17,334,0.010532200651392185,56,0.0003122441139689803,2250,3.0,390
"Goodhart, Charles A.E.",6,872,0.003681105352370516,278,0.0021982688390437682,1272,3.0,390
"Goolsbee, Austan D.",1,2635,0.0,2399,0.005767933392783519,748,1.0,938
"Gordon, Roger H.",4,1107,0.0001221324678740058,1205,0.004851235531772502,832,2.0,556
"Gordy, Michael B.",4,1107,0.0012804132220370931,636,0.0003728846385806498,2179,1.0,938
"Gorton, Gary B.",51,24,0.023949723143110883,10,0.04861372654876493,69,14.0,31
"Gottfries, Nils",3,1343,0.0018781389720711988,513,0.0016727414283521846,1473,2.0,556
"Goukasian, Levon",2,1843,3.907637768028946e-05,1375,4.1062228948710726e-05,2705,1.0,938
"Govindaraj, Suresh",2,1843,1.2043204997930073e-08,2360,0.00013236106628793884,2463,1.0,938
"Goyal, Vidhan K.",4,1107,5.264133463440161e-05,1338,0.002474391556832811,1207,2.0,556
"Graham, Daniel A.",1,2635,0.0,2399,0.0026021832665884645,1155,1.0,938
"Graham, John R.",68,12,0.016883586886130477,24,0.08950863472334182,20,7.0,142
"Grammig, Joachim",2,1843,1.364896566432075e-07,2061,0.000523613993601574,2046,1.0,938
"Granger, Clive W.J.",3,1343,2.6605215559772553e-05,1412,0.001655385180054791,1480,2.0,556
"Grauer, Robert R.",15,395,0.010067216514134855,65,0.0022157338762850273,1264,,
"Gray, Ian",5,972,0.0003038104782771271,1021,0.0011120096699324567,1706,,
"Gray, Stephen F.",1,2635,0.0,2399,5.4826511778744415e-08,3109,1.0,938
"Green, Christopher J.",4,1107,0.0006388807848155256,861,1.2482083987500798e-06,3019,,
"Green, Edward J.",2,1843,0.0007221929098779448,810,0.00042235474350296856,2134,2.0,556
"Green, Richard C.",30,121,0.009780838710887878,72,0.02188375686421504,244,13.0,38
"Green, T. Clifton",9,665,0.0013873330861522055,610,0.0014846644489767901,1533,2.0,556
"Greenbaum, Stuart I.",5,972,0.0011321707744500413,676,0.0025727078208070365,1170,2.0,556
"Greene, Jason T.",13,456,0.0006250395637519788,865,0.010673739365068477,501,3.0,390
"Greenspan, Alan",4,1107,5.987569631221477e-06,1544,0.0034189065837235176,1002,1.0,938
"Greif, Avner",2,1843,5.524525727998184e-05,1324,0.0003701782800555622,2185,2.0,556
"Greiner, Daniel",1,2635,0.0,2399,0.0008885722473697772,1852,1.0,938
"Grenadier, Steven R.",12,505,0.0016813184022111036,543,0.012406083353304793,444,3.0,390
"Grether, David M.",1,2635,0.0,2399,0.000331606700198637,2227,1.0,938
"Grier, Kevin B.",5,972,0.0012785668586052462,644,3.86004231417838e-05,2728,,
"Grier, Robin M.",2,1843,4.0946896992962254e-08,2195,2.245241888750064e-06,2974,1.0,938
"Griffin, John M.",17,334,0.000733855493909238,806,0.042588593542823676,97,3.0,390
"Griffiths, Mark D.",5,972,0.004522993713103702,220,0.0006418657250643856,1951,1.0,938
"Grimaud, André",2,1843,1.5593402350916144e-06,1699,0.0006848167196925156,1926,1.0,938
"Grinblatt, Mark S.",38,66,0.009224431034176686,79,0.04652941402819644,76,9.0,82
"Grinstein, Yaniv",4,1107,3.378909666829186e-05,1388,0.0016781132585856587,1470,2.0,556
"Gromb, Denis",26,168,0.00879816476818233,85,0.04584441069837139,81,9.0,82
"Gross, David B.",1,2635,0.0,2399,0.0036496875301685315,965,1.0,938
"Gross, Martin",3,1343,8.414277128288646e-08,2126,0.0015099009980558352,1517,1.0,938
"Grossman, Sanford J.",11,554,0.003508586387673137,293,0.003568904809716974,985,7.0,142
"Gruber, Martin J.",7,798,0.00021328188645093214,1076,0.0060611083362122125,734,5.0,230
"Grullon, Gustavo",4,1107,2.094789495640379e-05,1427,0.008079450513446933,605,2.0,556
"Grundfest, Joseph A.",2,1843,1.5991095056498086e-07,2037,0.0005145113715765204,2052,1.0,938
"Grundy, Bruce D.",28,147,0.0028743899643327545,345,0.02306018043399259,227,14.0,31
"Gruver, Gene W.",1,2635,0.0,2399,3.8367371312710575e-06,2946,1.0,938
"Guay, Wayne R.",23,214,0.00343868976053351,301,0.020285515613045008,274,2.0,556
"Guedes, José Correia",3,1343,6.955077644286906e-05,1290,0.0020260358398867992,1336,2.0,556
"Guenther, David A.",10,611,0.00287447216890595,343,0.006908000243639141,670,,
"Guinnane, Timothy W.",1,2635,0.0,2399,0.000331606700198637,2227,1.0,938
"Guiso, Luigi",15,395,0.0030829366639830956,331,0.01383427949771747,407,3.0,390
"Gul, Faruk",2,1843,1.4201068634010748e-07,2056,0.0010221758773753583,1768,1.0,938
"Gultekin, Mustafa N.",5,972,4.8860430416205025e-06,1574,0.00260452868587638,1154,3.0,390
"Guo, Lin",13,456,0.0024485800066258285,410,0.00420287455268901,900,,
"Gupta, Anurag",9,665,0.00021889112571022644,1071,0.0015845036169414327,1503,,
"Gupta, Atul",3,1343,1.835671747259091e-06,1679,0.00034543068978759025,2207,1.0,938
"Gupta, Mahendra R.",2,1843,1.1374138053600625e-08,2380,0.0001903912130751624,2370,1.0,938
"Gupta, Vishal",18,306,0.00032480892036573707,1003,0.0027027385926045584,1147,,
"Gutierrez, Roberto C.",2,1843,1.1265690821083065e-05,1501,0.00046070620222723546,2104,2.0,556
"Gyourko, Joseph E.",2,1843,4.137558772091424e-07,1951,0.001838231332704237,1414,1.0,938
"Géczy, Christopher C.",14,427,0.0006124418398714661,870,0.056845026548797105,46,3.0,390
"Gérard, Bruno",15,395,0.003483955804351361,295,0.007460353045180479,634,,
H KEN JUDD,1,2635,0.0,2399,0.0013416017290084278,1600,1.0,938
"H. McInish, Thomas",5,972,0.0001784836268318911,1132,0.0006496703351575954,1949,2.0,556
HANS-JURGEN OSWALD,2,1843,1.364896566432075e-08,2326,6.614191093265396e-05,2611,1.0,938
HARALD NEDWED,1,2635,0.0,2399,1.537253870285618e-05,2813,1.0,938
HENRY GIBBON,4,1107,9.253966407669108e-08,2092,0.006378788483134621,702,1.0,938
HERBERT HAMPL,2,1843,1.364896566432075e-08,2326,6.614191093265396e-05,2611,1.0,938
HERBERT POENISCH,1,2635,0.0,2399,2.1000467302268786e-05,2779,1.0,938
"HESS, PATRICK J.",6,872,0.0007440424006618514,798,0.0013811611567956046,1584,,
HISAYOSHI SHINDO,2,1843,1.5304008144594487e-06,1713,0.00044195965599204217,2124,1.0,938
HORST BIENERT,2,1843,0.00015979526551503518,1147,1.89462237149066e-06,2989,1.0,938
HOWARD SORKIN,2,1843,1.7061207080400936e-08,2316,9.86183969415822e-05,2527,1.0,938
HUI YANG,2,1843,6.370801995695782e-07,1869,0.007776476158413239,618,1.0,938
HUNG GAY FUNG,3,1343,5.362774779598989e-07,1897,0.002198610229008257,1269,1.0,938
"Habib, Michel A.",53,21,0.011599760291348066,45,0.033466380905363274,142,6.0,176
"Hackethal, Andreas",3,1343,5.863867787978971e-05,1314,0.0023669658941607393,1229,,
"Hadjicostas, Petros",1,2635,,,,,1.0,938
"Hadjiyannakis, Steve",1,2635,0.0,2399,0.00011819566665198644,2500,1.0,938
"Hadlock, Charles J.",25,180,0.0022825040614705854,432,0.04230602360822586,98,11.0,54
"Hagerman, Robert L.",4,1107,2.117197846268658e-05,1426,0.00018167274762169303,2400,2.0,556
"Hagerty, Kathleen M.",3,1343,0.0001184355477359615,1207,0.001994933477084614,1349,2.0,556
