node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Cowan, Charles D.",1,4095,0.0,3886,7.158237409199503e-05,3607,,
"Cowan, Kevin N.",1,4095,0.0,3886,2.70142184685173e-05,3877,1.0,1438
"Cox, John C.",5,1631,5.04260508930534e-05,2074,0.005208117838141971,931,3.0,589
"Coën, Alain",4,1852,5.4673833378230526e-08,3418,0.0003390513779884922,2700,1.0,1438
"Crack, Timothy Falcon",1,4095,0.0,3886,7.197132328835101e-05,3605,1.0,1438
"Craig, Ben R.",3,2197,7.856272238543011e-07,2926,0.00013659444598020229,3296,1.0,1438
"Craine, Roger N.",1,4095,0.0,3886,0.000293295173970541,2800,1.0,1438
"Crane, Dwight B.",1,4095,0.0,3886,0.0015623611852111099,1726,1.0,1438
"Crawford, Anthony J.",5,1631,0.0012779652432796012,801,0.000137897717006693,3285,2.0,870
"Cready, William M.",2,2909,5.527838536372613e-08,3414,0.00065947993340352,2304,1.0,1438
"Cremers, K. J. Martijn",22,336,0.0008698517850968378,1032,0.016632506644377036,338,2.0,870
"Crespí, Rafel",2,2909,3.026321766459173e-08,3500,1.6375692399412195e-06,4476,,
"Cressy, Robert C.",1,4095,0.0,3886,1.3950530265736487e-07,4633,1.0,1438
"Crew, Nicholas",4,1852,2.3217110754347716e-07,3205,0.00790426233967711,693,1.0,1438
"Cristadoro, Riccardo",2,2909,2.6899706306675494e-05,2182,1.3584981657350345e-05,4109,,
"Crivelli, Juan Miguel",7,1325,0.0003911033884352308,1470,0.0010434711657492876,1998,,
"Croitoru, Benjamin",4,1852,1.850461288236835e-05,2228,0.00291744878990407,1336,,
"Cromb, Roy",3,2197,8.727695808627794e-08,3382,5.940538854966752e-05,3654,1.0,1438
"Cronqvist, Henrik",19,425,0.0017313989989957072,606,0.023630700873512375,224,3.0,589
"Croushore, Dean",5,1631,8.306216580990386e-05,1966,7.738505018866809e-05,3589,2.0,870
"Cukierman, Alex",2,2909,1.2721995493035308e-08,3645,5.50744586320006e-05,3699,1.0,1438
"Cull, Robert",38,107,0.003657523174197188,250,0.01593156632273097,350,8.0,148
"Cummins, J. David",5,1631,0.00035707341847190173,1506,0.0007812859388773754,2176,1.0,1438
"Cummins, Jason G.",1,4095,0.0,3886,0.0005806914463881155,2378,1.0,1438
"Cunha, J.",2,2909,3.782902208073966e-08,3492,7.0656422765631086e-06,4248,1.0,1438
"Cuny, Charles J.",1,4095,,,,,,
"Cuoco, Domenico",14,680,0.0007313081996283106,1134,0.005969718349142346,850,5.0,322
"Curcuru, Stephanie E.",1,4095,0.0,3886,0.00010117211983681129,3477,1.0,1438
"Cutts, Amy Crews",1,4095,0.0,3886,0.0001166998356578677,3390,1.0,1438
"Cuñado Eizaguirre, Juncal",2,2909,,,,,,
"Cuñat, Vicente",2,2909,1.1348706624221898e-08,3663,0.00017289355908604886,3130,1.0,1438
"Cvitanić, Jakša",18,470,0.0019976546128912783,533,0.00584574333923334,861,,
"Cynamon, Barry Z.",3,2197,,,,,1.0,1438
"Cyr, Don",2,2909,7.85898748694779e-07,2924,3.9186262311167064e-05,3791,1.0,1438
"Cyree, Ken B.",5,1631,0.0007054979763563758,1151,0.0023028101794810587,1498,2.0,870
"Cysne, Rubens Penha",1,4095,0.0,3886,1.497697540591532e-07,4632,,
"Câmara, António",2,2909,1.0427145191036637e-05,2327,0.00043283558347968786,2558,2.0,870
D BECKER,2,2909,6.052643532918346e-09,3818,1.8632992027933402e-07,4617,1.0,1438
D BOS,2,2909,1.2969950427682169e-08,3632,4.4447398452921993e-05,3767,1.0,1438
D OSBOM,1,4095,0.0,3886,5.422580992975613e-05,3717,1.0,1438
D RAY,2,2909,1.898591011383094e-07,3250,9.74800947508803e-05,3487,1.0,1438
"D'Avolio, Gene",5,1631,2.223407705307008e-06,2610,0.015777527742588858,354,2.0,870
"D'Ecclesia, Rita Laura",2,2909,2.1436445845752475e-08,3575,4.138548903555281e-05,3781,1.0,1438
"D'Mello, Ranjan",2,2909,5.340567823163246e-09,3853,2.959791124157551e-05,3846,1.0,1438
DAN OCONE,2,2909,2.5400174757335536e-06,2592,0.0001937617497931394,3063,1.0,1438
DANI TSIDDON,2,2909,1.8236277094613648e-07,3265,0.00018723080453333715,3081,1.0,1438
DARREN PAIN,2,2909,1.2969950427682169e-08,3632,1.767153993184743e-05,4038,1.0,1438
DAVE SKIDMORE,2,2909,3.28856394770874e-07,3120,0.002422874748955981,1444,1.0,1438
DAVE TREMBLAY,2,2909,1.92023410921301e-07,3239,0.00015972573364587535,3179,1.0,1438
DAVID BARKER,2,2909,8.156124310004582e-08,3393,0.0047485799719213986,998,1.0,1438
DAVID BLAKE,1,4095,,,,,1.0,1438
DAVID F HENDRY,6,1454,0.003003143993635019,331,0.0018074986518781726,1641,3.0,589
DAVID FORD,3,2197,2.723689589813256e-08,3547,2.2310591556667493e-05,3977,1.0,1438
DAVID FOWLER,2,2909,1.0087739221530575e-08,3687,3.329165424629677e-07,4599,1.0,1438
DAVID HAMILTON,5,1631,3.881817089983606e-05,2127,0.00010830057042667831,3430,2.0,870
DAVID HEIKE,4,1852,2.3217110754347716e-07,3205,0.00790426233967711,693,1.0,1438
DAVID KOSLOWSKY,3,2197,4.102058278481064e-07,3072,0.0014767126663124165,1765,1.0,1438
DAVID MOSS,2,2909,5.415470119255355e-07,3022,0.002822383688677026,1354,1.0,1438
DAVID PEARL,2,2909,1.0891958090448591e-06,2832,1.6168662935528743e-05,4071,1.0,1438
DAVID RULE,3,2197,2.4760814452847778e-08,3550,2.0802841739016933e-05,4000,1.0,1438
DAVID SCOTT,2,2909,9.087057371465144e-07,2889,0.00043311413488079735,2554,1.0,1438
DAVID SUKONNIK,1,4095,0.0,3886,6.059814976201057e-06,4295,1.0,1438
DEAN THOMSON,2,2909,6.212582013850647e-06,2399,0.0001399934608959688,3277,1.0,1438
DENNIS ADLER,3,2197,1.267271736714837e-06,2782,0.001872249945242566,1618,1.0,1438
DERICK CULLEN,3,2197,4.856119590132885e-05,2081,1.678742400444976e-05,4055,1.0,1438
DIANA ANDRADE,4,1852,1.3196565087614076e-07,3313,0.00015021245738061883,3225,1.0,1438
DIANE GARNICK,3,2197,2.2672193508415162e-07,3220,0.0018020497679607918,1645,1.0,1438
DIANE NELLES,1,4095,0.0,3886,0.0006111531767200153,2353,1.0,1438
DIANE VAZZA,4,1852,1.0894758359253024e-07,3340,4.0121324037198355e-07,4584,1.0,1438
DIETER REICHWEIN,4,1852,0.005198559323522294,147,0.0001077817448477383,3432,2.0,870
DINA NAPLES-LAYISH,3,2197,1.2139877328190285e-06,2792,0.0023491061433040484,1474,1.0,1438
DION ROSEMAN,4,1852,4.6290097234137255e-06,2436,0.0005758975204360643,2381,1.0,1438
DIRK HEITHECKER,1,4095,0.0,3886,6.059814976201057e-06,4295,1.0,1438
DOMINIK HOTZ,1,4095,0.0,3886,0.0012058106552371424,1871,1.0,1438
DON MULVIHILL,1,4095,0.0,3886,0.0015623611852111099,1726,1.0,1438
DON NICHOLS,3,2197,5.447379179626512e-08,3421,5.465517329740713e-05,3713,1.0,1438
DONALD KOHN,1,4095,0.0,3886,1.4929586730194695e-06,4491,1.0,1438
DONG CHEN,3,2197,1.4533871848691867e-06,2726,0.0009154486084823056,2076,1.0,1438
DORIS CHAN,3,2197,0.00042559919582156966,1437,8.977142555724528e-06,4204,1.0,1438
DORIS DECKER,2,2909,2.810811654375005e-06,2570,6.8426132346623585e-06,4260,1.0,1438
DOUG RUNTE,2,2909,2.2899975317584375e-07,3212,0.0024312369037080175,1434,1.0,1438
DROR SHALIT,4,1852,0.0006388413932906991,1207,3.089703328777562e-05,3839,1.0,1438
DWIGHT DENNISON,1,4095,0.0,3886,8.640813817462321e-05,3544,1.0,1438
"Da Rin, Marco",2,2909,3.657445503369242e-05,2136,0.0003887164557036729,2637,2.0,870
"Dacorogna, Michel M.",4,1852,0.001290225888983646,793,2.5909644918473157e-05,3897,1.0,1438
"Daglish, Toby",2,2909,7.654927640170925e-08,3406,4.3806162126397824e-05,3770,1.0,1438
"Dahiya, Sandeep",1,4095,0.0,3886,0.0002531495955664002,2928,1.0,1438
"Dahlquist, Magnus",15,621,0.001630621183024275,652,0.0112376589495113,518,3.0,589
"Dahya, Jay",4,1852,1.893354175903604e-07,3257,0.000738718170284678,2225,1.0,1438
"Dai, Qiang",8,1217,1.5336343709527863e-05,2263,0.010863677576197718,545,4.0,424
"Daines, Robert M.",6,1454,8.264598641359363e-05,1968,0.005193377142719721,933,3.0,589
"Dale, Spencer",5,1631,0.00029931181230197847,1582,6.634155014721136e-05,3619,2.0,870
"Daltung, Sonja",3,2197,3.6027640076894916e-08,3496,3.511250426480632e-06,4375,1.0,1438
"Daly, Mary C.",2,2909,0.0,3886,0.00030092209588501116,2777,1.0,1438
"Dammon, Robert M.",7,1325,0.00013410855137564813,1871,0.00297321884935663,1312,,
"Dangl, Thomas",22,336,0.0032851380579924424,296,0.0017053340030001314,1687,1.0,1438
"Daniel, Kent D.",48,65,0.004596882337539421,177,0.0699137018269718,45,21.0,18
"Daniel, Naveen D.",14,680,0.0007706230703937027,1112,0.006153013568913216,833,3.0,589
"Daniels, Kenneth N.",4,1852,0.00015261679331246276,1816,5.57983156459182e-05,3696,,
"Danielsen, Bartley R.",4,1852,3.894808656212359e-05,2126,0.00021813010173470532,3020,2.0,870
"Dann, Larry Y.",3,2197,4.6059538851825676e-05,2094,0.0006766795807681981,2294,3.0,589
"Danziger, Leif",2,2909,1.2721995493035308e-08,3645,5.50744586320006e-05,3699,1.0,1438
"Daníelsson, Jón",4,1852,0.0005123437132240909,1308,8.488310442334987e-05,3561,,
"Daouk, Hazem",2,2909,,,,,1.0,1438
"Darrat, Ali F.",5,1631,0.0003622727613091771,1495,5.489244271895582e-06,4319,,
"Das, Sanjiv Ranjan",43,80,0.004722963197235895,170,0.02844891688742684,181,4.0,424
"Das, Somnath",18,470,0.0016662228348773888,637,0.004562460334991822,1022,,
"Dasgupta, Sudipto",14,680,0.0019386186164376184,553,0.006556549075714967,801,4.0,424
"Dash, Gordon H.",2,2909,5.340567823163246e-09,3853,2.959791124157551e-05,3846,1.0,1438
"Datta, Sudip",3,2197,3.973499306833705e-08,3481,0.00037623745066549,2645,2.0,870
"David Hillier, David",4,1852,0.0002513868281161526,1633,0.00011259693537186322,3399,,
"David, Alexander",2,2909,1.1656224160725533e-07,3328,0.00024088936548425722,2957,1.0,1438
"Davidson, James W.",2,2909,2.1813566767651555e-05,2210,1.0126796963396258e-06,4518,1.0,1438
"Davies, Dick",2,2909,1.156021651179888e-06,2818,8.04405925157413e-06,4222,1.0,1438
"Davies, Ryan J.",3,2197,7.44302975701743e-07,2947,0.0008810370021818272,2093,1.0,1438
"Davis, Kevin",3,2197,6.382990220484974e-05,2026,0.0001907591040048801,3072,2.0,870
"Davis, Lance E.",3,2197,1.4797831718821662e-05,2269,0.0015093155753934696,1749,,
"Davis, Michael C.",4,1852,0.00048579555326999337,1333,2.335526791340928e-05,3956,1.0,1438
"Davis, Steven J.",3,2197,2.507869590725948e-05,2192,0.002322150592532439,1493,2.0,870
"Davydenko, Sergei A.",2,2909,3.9682309650064537e-07,3077,0.0038025267832732792,1150,1.0,1438
"Day, Theodore E.",3,2197,4.307941742289793e-06,2458,0.00010574994282846227,3450,1.0,1438
"De Bandt, Olivier",3,2197,3.931069900355637e-05,2120,0.0007982476461982198,2168,1.0,1438
"De Bodt, Eric",2,2909,7.565804416147932e-09,3752,0.00012188213285415623,3358,1.0,1438
"De Bondt, Werner P.M.",2,2909,5.263587028090836e-06,2425,8.255534088790059e-05,3573,1.0,1438
"De Boyer Des Roches, Jérôme",1,4095,,,,,1.0,1438
"De Franco, Gus",3,2197,1.273296021302187e-06,2776,0.0004670107636511836,2522,1.0,1438
"De Giorgi, Enrico G.",4,1852,0.0025658178878557765,408,1.702977175244398e-05,4052,,
"De Graeve, Ferre",2,2909,3.026321766459173e-08,3500,2.3343570463717094e-07,4612,1.0,1438
"De Haas, Ralph T.A.",9,1080,0.001236908547131253,826,0.000140049957442447,3276,,
"De Jong, Abe",6,1454,0.00020926384229930328,1734,0.0022109386356527314,1518,3.0,589
"De Jong, Frank",10,982,0.0008410099504096517,1073,0.006332112876836675,814,2.0,870
"De La Torre, Augusto",10,982,0.000198504505743972,1743,0.0028464000893665634,1350,4.0,424
"De Ménil, Georges",8,1217,0.0026255393146391933,399,0.00012956278897404663,3331,,
"De Nicoló, Gianni",17,520,0.0022735535405940662,461,0.006659030921845702,790,3.0,589
"De Roon, Frans A.",10,982,0.0008946560773342371,1012,0.005944344269997117,853,2.0,870
"De Vries, Casper G.",10,982,0.0020600844775389257,516,4.3139740649845926e-05,3775,1.0,1438
"DeAngelo, Harry",38,107,0.0013523525750739726,770,0.10807648291180341,18,13.0,56
"DeAngelo, Linda Elizabeth",31,174,0.0013209430903351957,783,0.0828775256574293,30,6.0,251
"DeLong, Gayle L.",11,892,0.0016584940687920154,644,0.0015641078063551414,1724,2.0,870
"DeYoung, Robert E.",19,425,0.0018096847869686155,583,0.0039186873551044265,1134,3.0,589
"Deaton, Angus S.",3,2197,3.3105843517613143e-06,2552,0.0007966692089895132,2171,1.0,1438
"Deaves, Richard",7,1325,0.0017244966425490045,608,7.541454779049144e-05,3591,,
"Dechow, Patricia M.",2,2909,1.1348706624221898e-08,3663,5.793274948661805e-06,4304,1.0,1438
"Declerck, Fany",12,805,0.0015991380728664327,669,0.002296519033065997,1502,,
"Decressin, Jörg W.",2,2909,4.126802408807963e-09,3864,5.730310802882943e-05,3674,1.0,1438
"Degeorge, François",21,362,0.001147929129829115,880,0.014197844576594442,399,1.0,1438
"Degryse, Hans",49,63,0.015438969386251375,20,0.011736810058417667,493,6.0,251
"Dehon, Catherine",1,4095,0.0,3886,6.3407996786784575e-06,4277,1.0,1438
"Dekel, Eddie",2,2909,1.8236277094613648e-07,3265,0.00018723080453333715,3081,1.0,1438
"Del Guercio, Diane",3,2197,3.813000847424762e-07,3087,0.0030268286141688226,1295,1.0,1438
"Deli, Daniel N.",2,2909,2.9040986819538113e-07,3170,0.0002214603934906504,3012,1.0,1438
"Dell'Ariccia, Giovanni",38,107,0.010893519618416284,36,0.015289681952287837,371,5.0,322
"DellaVigna, Stefano",6,1454,7.714076953596983e-05,1985,0.004513800886421239,1034,3.0,589
"Dellas, Harris",1,4095,,,,,,
"Delli Gatti, Domenico",3,2197,4.5394826496887594e-08,3452,1.8851469471482321e-06,4447,1.0,1438
"Deloof, Marc",2,2909,1.1348706624221898e-08,3663,1.677037706198871e-05,4061,1.0,1438
"Demarzo, Peter M.",32,164,0.005359144995864818,141,0.014385915598497993,391,5.0,322
"Demers, Elizabeth A.",5,1631,8.329826702250207e-05,1965,0.0012978411483412992,1822,4.0,424
"Demiralp, Selva",11,892,0.0021078930782716236,503,0.0004960970913099514,2493,,
"Demirgüç-Kunt, Asli",50,60,0.005935413326976508,116,0.0320711187540036,156,11.0,86
"Demiroglu, Cem",2,2909,5.330228098254423e-07,3025,0.000871795238286391,2101,1.0,1438
"Demiroglu, Ufuk",1,4095,0.0,3886,4.903367193766887e-07,4570,1.0,1438
"Demirtas, K. Ozgur",2,2909,7.944044794723973e-06,2361,0.000328334814571085,2732,1.0,1438
"Dempster, Michael A.H.",3,2197,2.31197287051667e-06,2603,0.0005057217549730987,2471,1.0,1438
"Demsetz, Harold",2,2909,0.0,3886,0.001368254944872421,1796,2.0,870
"Denis, David J.",26,239,0.0006662275455798602,1188,0.0367914280231007,133,8.0,148
"Denis, Diane Kowalski",11,892,9.866056419169328e-05,1936,0.007903306048568806,700,5.0,322
"Dennis, Richard",12,805,0.001604997849941749,665,0.00019487844297005045,3061,1.0,1438
"Dennis, Steven A.",4,1852,3.653875314872078e-06,2494,0.002373571310534388,1469,1.0,1438
"Dermine, Jean",10,982,0.0008917917152893777,1014,0.003536471882066482,1186,2.0,870
"Derrien, François",21,362,0.003569488958301754,258,0.011828577592980487,489,2.0,870
"Derwall, Jeroen",3,2197,3.5602295981897593e-06,2499,9.106660655976404e-05,3525,1.0,1438
"Desai, Hemang",10,982,0.00024144611144236324,1659,0.012513122680910016,459,3.0,589
"Desai, Mihir A.",32,164,0.0041513490190544546,209,0.03405351580493171,144,8.0,148
"Dessein, Wouter",9,1080,0.000946929571160827,983,0.0053706346789756144,914,,
"Dessy, Sylvain E.",3,2197,5.4673833378230526e-08,3418,0.0002675713317645794,2896,1.0,1438
"Detemple, Jérôme B.",6,1454,3.255240849902846e-05,2157,0.0013057225388547536,1820,3.0,589
"Detken, Carsten",2,2909,1.1548887083412087e-06,2819,0.00011675882884244258,3381,1.0,1438
"Detragiache, Enrica",5,1631,3.674738646487912e-05,2134,0.0017874616972410576,1654,2.0,870
"Detzler, Miranda Lam",2,2909,2.8371766560554746e-09,3879,0.0031287660654519,1265,1.0,1438
"Devereux, Michael B.",2,2909,,,,,,
"Devos, Erik",1,4095,0.0,3886,0.00017615561781688085,3125,,
"Devriese, Johan",4,1852,0.00026077745040812753,1619,0.00042867404832955405,2570,,
"Dewachter, Hans",8,1217,0.001448676818829675,740,0.0007921694753875041,2172,2.0,870
"Dewatripont, Mathias",9,1080,0.0010857832361167894,909,0.004325927118185046,1067,6.0,251
"Dhaliwal, Dan S.",16,560,0.0018294939502564533,576,0.0020940180878209844,1557,,
"Dhar, Shamik",2,2909,5.355230311707795e-06,2415,6.936161597543843e-06,4252,1.0,1438
"Dharmapala, Dhammika",11,892,0.00030893016003723884,1569,0.005610516461898446,888,,
"Dhillon, Upinder S.",9,1080,0.00044873414116368936,1368,0.0012136664937141095,1866,1.0,1438
"Di Matteo, Tiziana",1,4095,0.0,3886,1.8312978120286715e-08,4679,,
"Diamond, Douglas W.",44,75,0.011497868234396283,34,0.06663025421922134,48,16.0,37
"Diamond, Peter A.",1,4095,0.0,3886,3.4520321045474494e-06,4381,1.0,1438
"Diaw, Khaled M.",1,4095,0.0,3886,2.3369395704164347e-05,3946,1.0,1438
"Dick, Astrid A.",4,1852,1.5121330800694108e-05,2266,0.0033613112188058294,1222,1.0,1438
"Diebold, Francis X.",14,680,0.007319200240169126,86,0.011397955268084186,510,8.0,148
"Dieckmann, Stephan",2,2909,2.193629674512837e-06,2616,0.0002521631710072462,2931,1.0,1438
"Dierker, Martin",3,2197,2.213163257387381e-06,2611,0.0009335991317861055,2066,1.0,1438
"Diether, Karl B.",1,4095,0.0,3886,0.000564332811347713,2395,1.0,1438
"Dietrich, Diemo",1,4095,0.0,3886,0.0011932227260845584,1882,1.0,1438
"Dietsch, Michel",9,1080,0.002073331377521224,513,1.8702637036042855e-05,4021,1.0,1438
"Diltz, John David",3,2197,3.5602295981897593e-06,2499,9.106660655976404e-05,3525,1.0,1438
"Dimand, Robert W.",2,2909,,,,,,
"Dimitrov, Valentin",6,1454,0.00018725110500619267,1753,0.006499838929883874,806,,
"Dimson, Elroy",9,1080,6.562888852134227e-05,2019,0.017009063438365064,323,5.0,322
"Dinç, I. Serdar",19,425,0.002653011663715945,388,0.01600255069408783,349,5.0,322
"Dionne, Georges",2,2909,3.987430968669779e-06,2470,2.4360813633526968e-05,3936,1.0,1438
"Diro Ejara, Demissew",1,4095,0.0,3886,4.502626376647367e-07,4580,,
"Disney, Richard",2,2909,3.026321766459173e-08,3500,3.1382483380684885e-07,4608,1.0,1438
"Dittmar, Amy K.",19,425,0.0018263351190261963,579,0.02253497059748357,236,2.0,870
"Dittmar, Robert F.",23,311,0.004863330424513469,156,0.023803276063770792,223,5.0,322
"Djankov, Simeon",21,362,0.0008991151381857221,1010,0.03334745092611515,150,4.0,424
"Djivre, Joseph",2,2909,1.8236277094613648e-07,3265,0.00018723080453333715,3081,1.0,1438
"Do, Quy Toan",1,4095,0.0,3886,2.70142184685173e-05,3877,1.0,1438
"Dockner, Engelbert J.",2,2909,0.0,3886,0.00011953851789953528,3366,1.0,1438
"Doepke, Joerg",2,2909,8.221808294643838e-06,2356,4.376074038125777e-05,3772,1.0,1438
"Doidge, Craig",38,107,0.00345548240528132,268,0.04584046726557868,97,3.0,589
"Dollar, David",2,2909,9.087057371465144e-07,2889,0.00043311413488079735,2554,1.0,1438
"Domowitz, Ian",7,1325,0.000799860875557969,1096,0.004605870405799805,1019,5.0,322
"Donaldson, John B.",1,4095,0.0,3886,1.773805391669076e-05,4036,1.0,1438
"Donaldson, R. Glen",5,1631,3.32365540475981e-06,2550,0.0035050651003667005,1195,2.0,870
"Dong, Ming",53,45,0.003558119732275507,259,0.07828234868067363,33,1.0,1438
"Dopuch, Nicholas",2,2909,3.4578427660133934e-06,2535,0.0005251624688447236,2426,1.0,1438
"Dornbusch, Rüdiger",2,2909,2.2697413248443797e-08,3555,3.6059183912111467e-05,3811,1.0,1438
"Dotsey, Michael",1,4095,0.0,3886,1.4929586730194695e-06,4491,1.0,1438
"Douady, Raphaël",2,2909,1.0087739221530575e-08,3687,3.839244522577876e-05,3798,1.0,1438
"Douglas J. Cumming, Douglas",9,1080,0.0005106649739286092,1311,4.774065307191241e-05,3742,1.0,1438
"Douglas, Alan Victor Scott",4,1852,0.0004507556285502806,1365,0.0011406663559253996,1912,,
"Douglas, Susan P.",2,2909,3.323542231820783e-07,3111,0.0008504394422678713,2124,1.0,1438
"Douglass, Julian",3,2197,4.102058278481064e-07,3072,0.0014767126663124165,1765,1.0,1438
"Doukas, John A.",5,1631,0.0012579888080310301,813,0.005970499991983292,849,3.0,589
"Dow, James",6,1454,0.0003641987896017737,1493,0.004238019796173628,1079,1.0,1438
"Downing, Christopher",11,892,0.0006839481591349846,1170,0.0002744020049251709,2868,1.0,1438
"Drake, Pamela Peterson",4,1852,1.6452084270090225e-06,2679,0.00892713820691091,640,1.0,1438
"Dranove, David S.",1,4095,0.0,3886,2.7331455727641374e-05,3867,1.0,1438
"Dridi, Ramdan",1,4095,0.0,3886,0.00013082927316364508,3323,1.0,1438
"Driessen, Joost",12,805,0.0016282406921432676,654,0.004526744435520795,1031,2.0,870
"Driscoll, John C.",1,4095,0.0,3886,2.082241160465173e-05,3998,1.0,1438
"Drucker, Steven",7,1325,0.00041327510563613656,1449,0.0037308334506015255,1156,,
"Du, Bin",5,1631,3.0263217664591727e-07,3164,2.1858874229646997e-05,3984,,
"Du, Julan",3,2197,1.4533871848691867e-06,2726,0.0009154486084823056,2076,1.0,1438
"Duan, Jinchuan",10,982,0.0005522806302298428,1273,0.0011304860235284934,1915,5.0,322
"Duarte, Jefferson",14,680,0.0019440623115350194,550,0.010889659858375268,543,2.0,870
"Dubofsky, David A.",6,1454,0.0001112161562566796,1905,0.0012965644339570596,1823,2.0,870
"Dubois, Michel",1,4095,0.0,3886,0.00024501046901474603,2950,1.0,1438
"Ducharme, Larry L.",5,1631,0.0001473496539414725,1829,0.0023754860379236894,1467,,
"Dudek, Maciej K.",1,4095,0.0,3886,0.00027361607706807145,2875,1.0,1438
"Dueker, Michael J.",5,1631,0.00012978574394492389,1876,0.0002290150886618442,2997,2.0,870
"Duffee, Gregory R.",15,621,0.0010972898912492554,905,0.013441487355144804,426,2.0,870
"Duffie, J. Darrell",33,150,0.009239424066820021,56,0.03364562089475744,147,17.0,33
"Duffy, John",4,1852,0.001916055099998296,557,7.381210592660281e-06,4234,,
"Dufour, Jean Marie",2,2909,2.1201367685696574e-06,2634,0.0035179166678777777,1190,1.0,1438
"Duggan, Mark G.",2,2909,8.156124310004582e-08,3393,0.0047485799719213986,998,1.0,1438
"Duguay, Pierre",1,4095,0.0,3886,9.861196077182903e-05,3483,1.0,1438
"Dumas, Bernard",23,311,0.0027102854542744564,378,0.021769111830474273,245,14.0,45
"Dumontier, Pascal",1,4095,0.0,3886,0.00024501046901474603,2950,1.0,1438
"Dunbar, Amy E.",2,2909,3.77911896937522e-07,3090,0.001052853456360373,1985,1.0,1438
"Dunbar, Craig G.",4,1852,3.762533547118264e-05,2131,0.003956170143765232,1128,3.0,589
"Duncan, Alan S.",3,2197,1.7859217561484369e-06,2667,1.2345850528697117e-05,4155,1.0,1438
"Dunis, Christian L.",1,4095,,,,,1.0,1438
"Dunne, Peter G.",2,2909,1.1348706624221898e-08,3663,5.793274948661805e-06,4304,1.0,1438
"Dupor, Bill",12,805,0.005400833371655915,135,0.0031770879751424697,1260,3.0,589
"Durand, Robert B.",3,2197,,,,,1.0,1438
"Durbin, Erik",3,2197,1.341917986471899e-06,2758,0.0011051004409357269,1932,1.0,1438
"Durham, Garland B.",3,2197,3.2020527390463056e-06,2556,0.0021228938824101526,1551,2.0,870
"Durham, Greg R.",14,680,0.00048594383444890447,1332,0.0033255412662128465,1229,1.0,1438
"Durnev, Art A.",44,75,0.006700268355289187,98,0.055479570276763535,69,3.0,589
"Dustmann, Christian",2,2909,2.0791997370053796e-08,3578,0.00049953648619566,2479,1.0,1438
"Dutkowsky, Donald H.",3,2197,,,,,,
"Dutta, Kabir K.",2,2909,3.377994133575923e-06,2542,0.00017718708806983242,3114,1.0,1438
"Dvoracek, Vladimir",4,1852,4.127250612098403e-05,2109,0.001984090742925902,1591,,
"Dvořák, Tomáš",2,2909,1.6488077158626462e-06,2678,0.0010068101909217978,2026,,
"Dwyer, Douglas W.",5,1631,0.00038805971193030725,1475,6.0420228022691285e-05,3652,,
"Dwyer, Gerald P.",11,892,0.0015956143120860276,673,0.002901077528089232,1338,4.0,424
"Dybvig, Philip H.",10,982,0.00015942193739613294,1805,0.004430656162606006,1047,5.0,322
"Dyck, Alexander",19,425,0.0015885368991755348,677,0.018318675633423664,291,4.0,424
"Dyckman, Thomas R.",4,1852,1.60469257653348e-06,2701,0.0023051233907789744,1497,1.0,1438
"Dynan, Karen E.",6,1454,3.0713767758630565e-05,2167,0.0031688889712297853,1263,3.0,589
"Décamps, Jean Paul",8,1217,0.0007717885795360216,1110,0.0012113140164074629,1867,,
"Díaz Díaz, Belén",2,2909,1.6800117594458487e-06,2675,3.8889895724130386e-05,3794,1.0,1438
"Döbeli, Barbara",13,739,0.00221919276695176,473,0.0008424811506594731,2134,,
"Düllmann, Klaus",2,2909,1.0213835961799708e-07,3351,8.281775880325526e-07,4534,1.0,1438
E CASE,2,2909,3.4578427660133934e-06,2535,0.0005251624688447236,2426,1.0,1438
EANA KIM,2,2909,3.323542231820783e-07,3111,0.0008504394422678713,2124,1.0,1438
ED ROBERTS,1,4095,0.0,3886,0.00010934293418498325,3422,1.0,1438
EDDIE RIEDL,2,2909,3.6058811554177135e-07,3100,0.0009473657988932825,2062,1.0,1438
EDUARDO ANDRADE,1,4095,0.0,3886,5.634320840955223e-06,4315,1.0,1438
EDUARDO L LUNDBERG,2,2909,4.441056342842417e-06,2443,2.0309100591463092e-05,4007,1.0,1438
EDWARD QIAN,1,4095,0.0,3886,0.0015623611852111099,1726,1.0,1438
EHUD SARIG,4,1852,0.0006388413932906991,1207,3.089703328777562e-05,3839,1.0,1438
ELAINE KIM,2,2909,0.0,3886,0.002494619595873107,1419,1.0,1438
ELAINE WALSH,2,2909,1.8157930598755038e-08,3588,0.0008409021442516472,2135,1.0,1438
ELENA MITEVA,4,1852,9.377783698880917e-07,2877,0.0021439942783605084,1536,1.0,1438
ELIAS KAZARIAN,2,2909,6.052643532918346e-09,3818,2.1407758171630986e-05,3987,1.0,1438
ELISABETH VAILLANT,2,2909,1.0213835961799708e-07,3351,8.281775880325526e-07,4534,1.0,1438
ELIZABETH CAMMACK,1,4095,0.0,3886,0.0017684734112441603,1659,1.0,1438
ELIZABETH HENDERSON,2,2909,2.2899975317584375e-07,3212,0.0024312369037080175,1434,1.0,1438
ELIZABETH WRIGLEY,2,2909,6.052643532918346e-09,3818,2.1407758171630986e-05,3987,1.0,1438
