node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Love, Inessa",24,257,0.0024586717895237285,429,0.019977086113744,265,2.0,756
"Lowe, Philip",5,1380,0.00013145612404239792,1587,0.0022182032342501967,1356,3.0,538
"Lown, Cara S.",9,951,0.002771688441457005,380,0.0015761549506405558,1622,5.0,293
"Lowry, Michelle",43,64,0.004610492854237763,196,0.057899645896466026,59,4.0,390
"Lozano-Vivas, Ana",3,1855,1.1297520177584559e-07,2805,3.474484128662568e-05,3372,1.0,1278
"Lubberink, Martien",3,1855,8.494705010029274e-07,2427,0.0006736785884752603,2132,1.0,1278
"Lubrano, Michel",1,3474,0.0,3162,0.0008569921738797636,1968,1.0,1278
"Lucas, Deborah J.",3,1855,3.0172144281402765e-05,1874,0.001628625891027993,1580,2.0,756
"Lucas, Robert E.",1,3474,0.0,3162,1.950164404941717e-06,3824,2.0,756
"Ludvigson, Sydney C.",3,1855,9.659831493927978e-06,2036,0.0029612429697363422,1188,2.0,756
"Lumsdaine, Robin L.",7,1130,0.00111587963191098,809,0.0023369293018168456,1343,1.0,1278
"Lund, Jesper",13,675,0.0005371204686257954,1116,0.00715125232703409,706,1.0,1278
"Lundblad, Christian T.",2,2432,3.227081529442465e-06,2192,4.047420920471506e-05,3336,1.0,1278
"Lundstedt, Kyle G.",2,2432,2.283381210242565e-06,2256,2.9330763808516227e-05,3455,1.0,1278
"Luo, Jiang",3,1855,5.480555506135351e-06,2122,0.00038891234545680915,2448,,
"Lustig, Hanno N.",1,3474,0.0,3162,0.000415989884311132,2416,1.0,1278
"Lux, Thomas",3,1855,0.00021644849061559811,1462,3.368557866254216e-05,3393,1.0,1278
"Lynch, Anthony W.",39,77,0.004779984794667129,187,0.04475149286329122,88,11.0,74
"Lyons, Richard K.",8,1036,0.0009891987063818152,864,0.004092359068320772,1001,5.0,293
"López, Susana",4,1578,,,,,,
"López-Salido, J. David",3,1855,0.0008406901284688905,934,1.1201951230028858e-05,3624,,
"López-de-Silanes, Florencio",21,333,0.0007089595809982035,1000,0.07621996615844971,29,5.0,293
"Lóránth, Gyöngyi",1,3474,0.0,3162,0.001135696048658675,1775,1.0,1278
"Löffler, Gunter",12,729,0.003277625874340961,309,0.00025896393236794264,2641,1.0,1278
M DEMARCHI,2,2432,1.0408858721518188e-08,3065,0.00010170893117540161,3062,1.0,1278
MAJORIE FLAVIN,1,3474,0.0,3162,6.263818545254909e-08,3963,1.0,1278
MANMOHAN SINGH,1,3474,,,,,1.0,1278
MARC INTRATER,5,1380,0.00038965959000582983,1247,0.00033548912236135614,2513,1.0,1278
MARC LE MENESTREL,1,3474,0.0,3162,6.05712877636545e-07,3909,1.0,1278
MARCELLO DE CECCO,2,2432,0.0,3162,0.0007051858665670812,2102,1.0,1278
MARCO POLENGHI,1,3474,0.0,3162,7.995461527218154e-05,3144,1.0,1278
MARILYNE TOLLE,2,2432,1.1396885502838078e-07,2801,2.1066419553573982e-05,3529,1.0,1278
MARINA MURPHY,2,2432,0.0,3162,0.0019857751463977238,1415,1.0,1278
MARK EDWARDS,3,1855,1.5118096029301688e-06,2336,0.001600646207075401,1601,1.0,1278
MARK HULBERT,2,2432,0.0,3162,0.0019857751463977238,1415,1.0,1278
MARK PAINTING,2,2432,4.592217066715927e-07,2567,0.00043321183041571245,2390,1.0,1278
MARK SHENKMAN,2,2432,6.900799022956457e-07,2471,0.0004642013517137905,2370,1.0,1278
MARTIN C JANSSEN,2,2432,9.608177281401404e-09,3076,7.0464429241066e-05,3179,1.0,1278
MARTIN MATYTSIN,2,2432,0.0,3162,0.000468152274947103,2352,1.0,1278
"MARTIN, VANCE L.",1,3474,0.0,3162,6.226090951604562e-05,3214,1.0,1278
MARTINE CHARBONNIER,2,2432,1.0549570366639187e-07,2819,0.0008467907680318936,1985,1.0,1278
MARY MACDONALD,2,2432,3.4492650927085085e-07,2636,3.0872629281160565e-05,3413,1.0,1278
MARYBETH LEWIS,2,2432,1.8285292126798938e-08,2965,0.0027346353842074797,1237,1.0,1278
MASATO HIROTA,3,1855,1.062136491645026e-06,2400,0.001789187558006512,1523,1.0,1278
MATT KLAEFFLING,2,2432,2.0197842778893617e-07,2714,0.0019682997212421625,1428,1.0,1278
MATTHEW G PRITSKER,3,1855,6.083422686787795e-07,2513,7.89683885209328e-05,3154,1.0,1278
MATTHIAS DORRZAPF,1,3474,,,,,1.0,1278
MAURICIO KARCHMER,3,1855,1.9791360190259236e-06,2292,0.001038339544098525,1861,1.0,1278
MAX MOROZ,2,2432,3.7758980927801244e-07,2614,0.001859442234746592,1487,1.0,1278
MEL O'CONNOR,2,2432,0.0,3162,0.00014009417489530666,2924,1.0,1278
MERCER BULLARD,4,1578,8.300819839326623e-07,2439,0.003626133641001143,1059,1.0,1278
MICHAEL EDLESON,3,1855,7.287362869899055e-07,2460,0.00015648863420392574,2877,1.0,1278
MICHAEL FRUSCIONE,3,1855,3.6576110358184717e-06,2173,0.00012090931637751917,2994,1.0,1278
MICHAEL MORRI,3,1855,6.473615080544983e-07,2487,0.008356942291354079,637,1.0,1278
MICHAEL OLSER,2,2432,5.034928685700894e-07,2550,8.587594789826594e-05,3125,1.0,1278
MICHAEL ROSS,1,3474,0.0,3162,7.950078877751255e-06,3700,1.0,1278
MICHIHARU NAGATA,3,1855,1.062136491645026e-06,2400,0.001789187558006512,1523,1.0,1278
MIHIR BHATTACHARYA,2,2432,2.0173727501189768e-06,2286,0.00018427515978452805,2776,1.0,1278
MIKE ALBA,2,2432,,,,,1.0,1278
MIKE MOHR,2,2432,0.0,3162,0.0008858030330465413,1937,1.0,1278
MIKE MOLESKY,2,2432,2.283381210242565e-06,2256,2.9330763808516227e-05,3455,1.0,1278
MIKE YANG,1,3474,0.0,3162,3.734790968835824e-05,3361,1.0,1278
MIN AHN,1,3474,0.0,3162,0.0019656403003095488,1432,1.0,1278
MIT MEHTA,2,2432,5.517359337425379e-07,2538,0.0008677352933766064,1952,1.0,1278
MITCH DRUCKER,3,1855,3.6576110358184717e-06,2173,0.00012090931637751917,2994,1.0,1278
MITZ IGARASHI,2,2432,3.7758980927801244e-07,2614,0.001859442234746592,1487,1.0,1278
MOISA ALTER,2,2432,5.671829137670504e-07,2526,0.0001350261340355663,2942,1.0,1278
MOSHE MOLCHO,1,3474,0.0,3162,0.00012043405447584439,3002,1.0,1278
"Ma, Chenghu",2,2432,0.0,3162,0.00034784413162198657,2502,1.0,1278
"Ma, Tongshu",26,215,0.003628484786411696,274,0.013946942210788228,392,,
"MacFarlane, John",2,2432,0.0,3162,0.0030777878050641653,1171,1.0,1278
"MacIntosh, Jeffrey G.",13,675,0.0020515997167160475,521,0.0004438206784231827,2387,,
"MacKay, Peter I.",25,235,0.003986840203310875,248,0.01132198916233074,491,5.0,293
"MacMinn, Richard D.",2,2432,0.00017355648276086514,1518,0.0009487314715052781,1902,2.0,756
"Maccini, Louis J.",1,3474,0.0,3162,9.50785108229139e-06,3665,1.0,1278
"Macey, Jonathan R.",6,1217,3.2464710617421263e-05,1862,0.007190846847883043,701,1.0,1278
"Mackinlay, A. Craig",26,215,0.0024232492400904056,435,0.011992361603003385,455,8.0,140
"Macleod, W. Bentley",1,3474,0.0,3162,0.00016803003770854446,2833,1.0,1278
"Madan, Dilip B.",53,37,0.007446743414031059,90,0.02339173078720597,219,4.0,390
"Maddala, G. S.",4,1578,1.8867550392612778e-07,2720,0.002938524215386318,1192,1.0,1278
"Madhavan, Ananth N.",14,612,0.0006471582575440331,1039,0.007229028701462691,697,6.0,218
"Madura, Jeff",1,3474,0.0,3162,3.948490163831582e-05,3345,1.0,1278
"Maechler, Andrea M.",1,3474,0.0,3162,3.779394059403157e-05,3352,1.0,1278
"Maenhout, Pascal J.",21,333,0.002878627655501374,362,0.014858351226258141,371,2.0,756
"Maeso-Fernändez, Francisco",2,2432,1.3878478295357583e-08,3012,4.0332504569256696e-05,3338,1.0,1278
"Magill, Michael J.P.",3,1855,3.983956244508488e-06,2157,3.9594896266241915e-05,3342,1.0,1278
"Maglaras, Constantinos",2,2432,5.517359337425379e-07,2538,0.0008677352933766064,1952,1.0,1278
"Magri, Silvia",2,2432,7.80664404113864e-09,3107,9.622497628087599e-05,3097,1.0,1278
"Mahajan, Arvind",2,2432,8.917650687871417e-07,2425,0.0010286991822508534,1868,1.0,1278
"Maheu, John M.",5,1380,0.00013441680575261596,1581,0.0003173934731468159,2566,,
"Mahoney, James M.",4,1578,4.047743980106625e-05,1827,0.005808825033856624,808,2.0,756
"Mahoney, Paul G.",3,1855,4.4723880234577576e-07,2574,0.005683177785410378,821,1.0,1278
"Mahrt-Smith, Jan",15,559,0.0013497534654805243,728,0.013143452688150939,417,7.0,170
"Mailath, George J.",1,3474,0.0,3162,0.0004536147767708255,2382,1.0,1278
"Majnoni, Giovanni",17,469,0.001647757154523317,628,0.0058738773777992056,801,1.0,1278
"Makadok, Richard J.",1,3474,0.0,3162,0.00019601499636847646,2761,1.0,1278
"Makarov, Igor",12,729,0.00040627544337279724,1226,0.004066524385834808,1009,,
"Makhija, Anil K.",5,1380,0.0013796705137661628,719,0.0007873692775520872,2036,2.0,756
"Maksimovic, Vojislav",29,166,0.005716142192090306,140,0.029737609326180303,156,12.0,62
"Malatesta, Paul H.",12,729,0.0012836886095292633,746,0.01475744198161772,373,3.0,538
"Malkamäki, Markku J.",8,1036,0.00022160184011636936,1456,0.0008103599231812291,2020,,
"Malkiel, Burton Gordon",4,1578,0.00018771285311299456,1496,0.00128657480181239,1714,2.0,756
"Malliaris, Anastasios G.Tassos",4,1578,0.0009994147876666117,850,0.0002083960324974215,2727,2.0,756
"Malliaropulos, Dimitrios",2,2432,3.122657616455456e-08,2925,8.615393071711644e-06,3694,1.0,1278
"Malloy, Christopher J.",26,215,0.008315288050010134,75,0.025270954681488093,191,2.0,756
"Maloney, Kelly",2,2432,5.3108576154773525e-06,2125,0.000591581551989938,2212,1.0,1278
"Maloney, Michael T.",3,1855,2.0674862242483308e-07,2710,0.005032695109996368,870,1.0,1278
"Manaster, Steven",2,2432,4.969341643962129e-07,2557,0.00425175197925227,969,1.0,1278
"Mandelker, Gershon N.",3,1855,3.5755060498372526e-05,1845,0.0006046332264118982,2205,1.0,1278
"Mandy, David M.",1,3474,0.0,3162,5.032569523405312e-09,3997,1.0,1278
"Manganelli, Simone",2,2432,5.034928685700894e-07,2550,8.587594789826594e-05,3125,1.0,1278
"Mankiw, N. Gregory",7,1130,0.0011883357608687905,779,0.0021069710859519183,1391,3.0,538
"Mann, Christopher",4,1578,4.817955371360149e-05,1796,0.0001009177166294466,3075,2.0,756
"Mann, Ronald J.",3,1855,1.7315359837698117e-05,1948,5.219225077435408e-06,3785,1.0,1278
"Mann, Steven C.",6,1217,0.00033864951476232847,1291,0.0019450500119484473,1447,3.0,538
"Manove, Michael",2,2432,1.2490630465821822e-07,2792,5.155849023431171e-07,3930,1.0,1278
"Mansi, Sattar A.",19,393,0.003602196580967134,277,0.0015513836543095136,1626,,
"Manski, Charles F.",1,3474,0.0,3162,3.309373936430954e-05,3396,1.0,1278
"Manuel, Timothy A.",2,2432,3.900588034337491e-08,2905,0.000546631331457919,2251,1.0,1278
"Manuelli, Rodolfo E.",1,3474,0.0,3162,1.8640272239371774e-06,3826,1.0,1278
"Manzano, Carolina",7,1130,0.0014984384838323153,681,9.240708353735663e-06,3685,,
"Mao, Connie X.",11,798,0.0005571851746552375,1098,0.006896240084536843,723,,
"Marciukaityte, Dalia",1,3474,0.0,3162,0.00015442393804204592,2885,1.0,1278
"Marco Pagano, Marco",26,215,0.006296875237737848,120,0.005704011913798333,819,4.0,390
"Margaret M. Bray, Margaret",3,1855,9.215809603162117e-05,1658,0.00021411416467580002,2717,2.0,756
"Margaret, Z. Clarke",6,1217,0.0011005790449822197,819,0.00036575207571357685,2473,1.0,1278
"Mariano, Roberto S.",2,2432,1.536160080007353e-06,2333,0.0015992850186811675,1604,1.0,1278
"Marimon, Ramon",3,1855,8.245077787287435e-08,2843,5.0502712934864334e-05,3257,1.0,1278
"Mariotti, Thomas",2,2432,6.939239147678792e-09,3120,0.0003250238676985478,2540,1.0,1278
"Mark, Nelson C.",7,1130,0.0013327058654728243,733,1.0494748208056187e-05,3639,4.0,390
"Markov, Stanimir",1,3474,0.0,3162,0.0005434628278215229,2257,1.0,1278
"Marquette, Christopher J.",2,2432,0.0,3162,0.0005511178519395926,2241,1.0,1278
"Marquez, Robert",25,235,0.007506895660003902,87,0.022872918337581434,221,5.0,293
"Marqués-Ibañez, David",3,1855,0.0009993753435704042,851,2.1251657433261402e-05,3523,1.0,1278
"Marsden, Alastair",3,1855,3.2175647024732873e-06,2194,2.1101808159340284e-05,3525,1.0,1278
"Marshall, Andrew P.",1,3474,0.0,3162,3.420608329071893e-05,3389,1.0,1278
"Marshall, David A.",12,729,0.003413989801356136,295,0.00033591217821609754,2512,5.0,293
"Marston, Richard C.",4,1578,9.563225287232227e-05,1652,0.00889560119260361,596,,
"Martel, Frederic",2,2432,1.487239622152063e-07,2752,0.00238067210449354,1331,1.0,1278
"Martell, Rodolfo",3,1855,0.0,3162,0.011077260225455502,501,1.0,1278
"Martellini, Lionel",2,2432,0.0,3162,0.001401219126094022,1673,1.0,1278
"Martens, Martin",4,1578,2.0230170365378236e-05,1931,4.794273992678626e-06,3791,1.0,1278
"Martimort, David",2,2432,6.939239147678792e-09,3120,0.0003250238676985478,2540,1.0,1278
"Martin, George A.",2,2432,1.4369341712548566e-08,3000,0.0019642672843259846,1434,1.0,1278
"Martin, Hans Peter",2,2432,7.938555505656032e-07,2448,0.0006434468939274938,2180,1.0,1278
"Martin, J. Spencer",23,277,0.002189670339965933,484,0.02909515669867809,164,5.0,293
"Martin, John D.",5,1380,8.93301084411358e-05,1669,0.000847200974667084,1983,2.0,756
"Marton, Katherin",17,469,0.002403692826682679,437,0.0011239569072806095,1790,,
"Martínez Pería, María Soledad",14,612,0.001641702497867378,631,0.011479338331945787,484,3.0,538
"Martínez-Pagés, Jorge",2,2432,7.80664404113864e-09,3107,9.622497628087599e-05,3097,1.0,1278
"Martínez-jerez, F. Asís",2,2432,0.0,3162,0.01157792846908365,474,1.0,1278
"Marx, Leslie M.",4,1578,2.286822829709881e-05,1918,0.00038991515498903377,2443,2.0,756
"Mas-Colell, Andreu",4,1578,0.00019703253695552196,1488,0.001839550880902217,1499,2.0,756
"Mascarenhas, Briance",3,1855,3.778143034686412e-06,2169,0.00032598360117428707,2536,1.0,1278
"Maskin, Eric S.",4,1578,0.00019703253695552196,1488,0.001839550880902217,1499,2.0,756
"Mason, Chuck",2,2432,2.283381210242565e-06,2256,2.9330763808516227e-05,3455,1.0,1278
"Mason, Joseph R.",8,1036,0.003042684429006564,342,0.000751215263302752,2075,2.0,756
"Massa, Massimo",23,277,0.004892444045143267,175,0.007080163511536062,711,,
"Massey, Cade",3,1855,2.1047886655084307e-06,2275,0.0021713159208281018,1366,1.0,1278
"Massoud, Nadia",2,2432,7.261399947249938e-07,2462,0.001119925883774981,1793,1.0,1278
"Masulis, Ronald W.",26,215,0.0040653950728455875,242,0.02331537778499703,220,11.0,74
"Mathewson, Frank",2,2432,3.4492650927085085e-07,2636,3.0872629281160565e-05,3413,1.0,1278
"Mathieson, Donald J.",1,3474,,,,,1.0,1278
"Matsunaga, Steve",3,1855,2.760530097098622e-06,2233,0.0011510122004052819,1762,1.0,1278
"Matsuo, Junsuke",1,3474,,,,,1.0,1278
"Matsusaka, John G.",7,1130,0.00025803138935610496,1401,0.009805634521311817,564,2.0,756
"Mattey, Joe P.",2,2432,2.283381210242565e-06,2256,2.9330763808516227e-05,3455,1.0,1278
"Mauer, David C.",32,129,0.0034276340586968336,294,0.02818942270180977,166,9.0,112
"Maug, Ernst",3,1855,1.5978340302145146e-07,2739,0.0008656023481354129,1955,2.0,756
"Mauleón, Ignacio",2,2432,,,,,1.0,1278
"Maxwell, William F.",30,152,0.005096367499794033,163,0.012320309753794289,442,1.0,1278
"Maydew, Edward L.",5,1380,2.1187705223575198e-05,1925,0.010780215028815661,522,3.0,538
"Mayer, Christopher J.",19,393,0.0017586675030650128,597,0.014908080571272301,369,2.0,756
"Mayer, Colin P.",27,194,0.006799298331593776,108,0.02939145209006661,161,4.0,390
"Mayes, David G.",18,435,0.002782186656327172,379,0.00898646308262362,592,8.0,140
"Mayfield, E. Scott",14,612,0.0004644605670198401,1197,0.03148667709491869,146,4.0,390
"Mayhew, Stewart",22,303,0.0025251060933467757,412,0.009378691490927942,574,4.0,390
"Maynes, Elizabeth",2,2432,5.458382850538787e-05,1766,5.810981127113098e-05,3223,1.0,1278
"Mazzeo, Michael A.",10,866,0.0008042501259477878,958,0.004711624745582408,915,,
"McAndrews, James J.",9,951,0.0006103468035325525,1059,0.0013980724298614986,1679,1.0,1278
"McCallum, Bennett T.",6,1217,0.0007345306650073744,986,5.088249795470693e-05,3256,4.0,390
"McCarthy, Daniel D.P.",1,3474,0.0,3162,0.00035129868592427647,2486,1.0,1278
"McChesney, Fred S.",3,1855,3.8407511991711784e-07,2605,0.00017163723470114888,2811,1.0,1278
"McComb, Robert P.",11,798,0.0022817814670810896,462,9.82521931329029e-05,3084,,
"McConnell, John J.",14,612,0.0009070535642939692,897,0.010518954076120813,527,8.0,140
"McCormick, D. Timothy",40,72,0.004251208383041027,229,0.02483314327665786,196,11.0,74
"McCracken, Michael W.",1,3474,0.0,3162,1.8640272239371774e-06,3826,1.0,1278
"McCulloch, J. Huston",5,1380,0.0013854221984746912,714,0.0007192041918191696,2087,3.0,538
"McCulloch, Robert E.",5,1380,0.00048312599530856906,1180,0.0010808987029000147,1838,2.0,756
"McCurdy, Thomas H.",7,1130,0.00039308436467327804,1244,0.0014398392571054284,1665,2.0,756
"McDonald, Cynthia G.",7,1130,0.00027152621305050564,1379,0.00047285372214614607,2346,2.0,756
"McDonald, Robert L.",17,469,0.008872313200816273,65,0.01670674367899877,331,10.0,90
"McFadden, Daniel L.",4,1578,1.8867550392612778e-07,2720,0.002938524215386318,1192,1.0,1278
"McGahan, Anita M.",1,3474,0.0,3162,0.00019601499636847646,2761,1.0,1278
"McGregor, Rob Roy",3,1855,0.00033295857278391606,1297,1.1210569391409106e-05,3621,,
"McKelvey, Bill",1,3474,0.0,3162,0.00019601499636847646,2761,1.0,1278
"McKeown, James C.",1,3474,0.0,3162,0.0002642495092429907,2629,1.0,1278
"McKinnon, Ronald I.",1,3474,0.0,3162,2.1586488683868013e-05,3503,1.0,1278
"McLaughlin, Robyn M.",3,1855,6.143518828022886e-07,2510,0.0007512703039999285,2074,1.0,1278
"McLeod, Darryl",2,2432,1.1355118605292569e-08,3042,5.497320335199111e-06,3773,1.0,1278
"McMillan, John",2,2432,3.1157948158122138e-06,2204,0.0006706366315806253,2141,1.0,1278
"McNeil, Chris R.",8,1036,0.00010014196817972155,1641,0.004303111383334311,964,,
"McNulty, James E.",8,1036,0.0010390557315938579,833,0.00040331717453191023,2429,2.0,756
"McQueen, Grant R.",18,435,0.0014463356850850251,697,0.01776074621376608,309,7.0,170
"Mcmillan, Margaret S.",1,3474,0.0,3162,0.0005590342650107223,2231,1.0,1278
"Meddahi, Nour",7,1130,0.0003470719487627505,1288,0.003383239770940622,1104,3.0,538
"Meer, Jonathan",2,2432,2.0817717443036375e-08,2951,2.9754470490421006e-05,3445,1.0,1278
"Megginson, William Leon Bill",40,72,0.009757010640517136,52,0.023951723024924914,211,4.0,390
"Meghir, Costas",2,2432,2.463516998004354e-07,2679,0.0011088249215969027,1804,1.0,1278
"Mehra, Rajnish",1,3474,0.0,3162,0.0006945276921266128,2120,1.0,1278
"Mehran, Hamid",15,559,0.0009038981668325112,899,0.007379798180104647,690,7.0,170
"Mehrotra, Vikas",20,364,0.0034624209818362992,291,0.011443781503012795,485,4.0,390
"Mei, Jianping P.",9,951,0.00031673695018827417,1319,0.015143471084907361,363,3.0,538
"Mele, Antonio",6,1217,0.0015380171422086897,663,0.0016326432685272465,1579,,
"Melenberg, Bertrand",3,1855,0.0004995627654805439,1163,2.648094691092895e-05,3473,,
"Mellers, Barbara A.",2,2432,0.0,3162,0.0019857751463977238,1415,1.0,1278
"Mello, António S.",2,2432,1.3216226779549526e-05,1976,4.9214308408040154e-05,3268,1.0,1278
"Melnik, Arie L.",9,951,0.0006734903844119764,1020,0.0006522585637331571,2178,,
"Meltzer, Allan H.",5,1380,0.00021652922487702512,1460,0.0001770980874603816,2790,2.0,756
"Melvin, Michael T.",2,2432,3.122657616455456e-08,2925,1.8513994330218457e-05,3537,1.0,1278
"Mendelson, Haim",6,1217,9.811513989190588e-05,1647,0.0022257070823870403,1353,,
"Mendelson, Morris",1,3474,0.0,3162,0.000319316455916649,2556,1.0,1278
"Meng Rui, Oliver",5,1380,,,,,,
"Mengoli, Stefano",2,2432,1.0638336786509512e-05,2020,0.0020175121637636935,1403,1.0,1278
"Menichini, Anna Maria C.",1,3474,0.0,3162,7.995461527218154e-05,3144,1.0,1278
"Menini, Davide",12,729,0.0007299807232203914,987,0.0025368737740515653,1286,,
"Menkveld, Albert J.",2,2432,8.32708697721455e-09,3099,0.0004845224050019319,2325,1.0,1278
"Menzly, Lior",5,1380,6.048561841335751e-06,2106,0.006816498156697784,731,2.0,756
"Mercurio, Fabio",1,3474,0.0,3162,6.025347055367321e-06,3753,1.0,1278
"Meredith, Guy M.",1,3474,0.0,3162,0.00025906691628179855,2639,1.0,1278
"Merges, Robert Patrick",3,1855,1.1355118605292569e-08,3042,0.003582168588752972,1065,2.0,756
"Meric, Gulser",2,2432,1.2490630465821826e-08,3028,1.1783086746026485e-05,3608,1.0,1278
"Merrick, John J.",2,2432,0.0,3162,0.0016176233153953293,1591,1.0,1278
"Merton, Robert C.",11,798,0.0005912533572966064,1074,0.012726166089143249,424,7.0,170
"Merville, Larry J.",3,1855,7.687795991786139e-06,2078,0.00029102003169601936,2589,1.0,1278
"Messner, Matthias",2,2432,8.921878904158445e-09,3084,6.661257972844668e-05,3200,1.0,1278
"Mester, Loretta J.",28,180,0.01021757411015401,48,0.004598381657406378,925,6.0,218
"Metrick, Andrew",26,215,0.0032819224369777912,308,0.042436012592208694,93,11.0,74
"Meulbroek, Lisa K.",9,951,0.00043541613870490265,1215,0.009148142257203474,586,4.0,390
"Meyer, Andrew P.",1,3474,0.0,3162,9.422258448401988e-06,3669,1.0,1278
"Meyer, Margaret A.",2,2432,0.0,3162,0.001627324692924832,1581,1.0,1278
"Mian, Shehzad",4,1578,4.939299236872204e-06,2133,0.0028683990152246677,1210,,
"Miao, Jianjun",7,1130,0.00013201295681339643,1584,0.0005832484979934802,2218,,
"Michael, Firth A.",1,3474,,,,,1.0,1278
"Michaely, Roni",56,30,0.007601580373161502,85,0.06412639061995268,44,12.0,62
"Michalsen, Dag",16,512,0.00169292575036898,617,0.007459080894828929,688,,
"Michelacci, Claudio",3,1855,6.534822091978532e-07,2482,0.001971348110829128,1427,2.0,756
"Mihov, Vassil T.",13,675,0.0009254352430867777,884,0.0057532633352547005,816,2.0,756
"Mikhail, Michael B.",12,729,0.0008759152080926607,912,0.01367156726481804,399,,
"Mikkelsen, Hans Ole Æ",2,2432,3.196798038806652e-06,2198,0.0008542314212567534,1973,1.0,1278
"Mikkelson, Wayne H.",27,194,0.0022572305947914733,475,0.022527429410899934,225,9.0,112
"Milbourn, Todd T.",19,393,0.0030578597286736917,340,0.010030782667595297,552,1.0,1278
"Milevsky, Moshe A.",5,1380,0.0004888438560901555,1177,8.016394499173819e-05,3143,3.0,538
"Milgrom, Paul R.",1,3474,0.0,3162,5.504284827745343e-05,3235,1.0,1278
"Milkove, Daniel",2,2432,5.873554761552645e-06,2109,9.746301944325583e-05,3087,1.0,1278
"Miller, Darius P.",25,235,0.0035303124584866695,279,0.024305474027416264,206,6.0,218
"Miller, Gregory S.",2,2432,8.32708697721455e-09,3099,0.0004893774638278193,2317,1.0,1278
"Miller, Harold L.",2,2432,0.0,3162,0.001004028342855717,1871,1.0,1278
"Miller, Margaret",2,2432,1.116921282311094e-05,2003,0.00016667643560196898,2844,1.0,1278
"Miller, Nathan H.",2,2432,0.0,3162,0.0008858030330465413,1937,1.0,1278
"Miller, Peter",1,3474,0.0,3162,6.419991868860484e-07,3906,1.0,1278
"Miller, Stephen M.",2,2432,,,,,1.0,1278
"Mills, Lillian F.",1,3474,0.0,3162,0.0033134574154970843,1119,1.0,1278
"Milne, Alistair",2,2432,6.520261786424189e-06,2100,2.1409915244095597e-05,3517,,
"Milo, Melanie S.",2,2432,,,,,1.0,1278
"Minford, Patrick",3,1855,0.00020542271373005309,1473,2.1141580081896837e-05,3524,2.0,756
"Mingelgrin, Dan H.",3,1855,5.398676573468553e-06,2124,0.00028591941837784434,2598,1.0,1278
"Minguet., Albert",2,2432,1.0746394450080268e-06,2396,0.00042485284869381973,2406,1.0,1278
"Minton, Bernadette A.",5,1380,7.018462982552004e-05,1715,0.010415547572762052,531,2.0,756
"Mintz, Jack M.",2,2432,0.0,3162,0.00010471675414014878,3050,1.0,1278
"Mishkin, Frederic S.",9,951,0.0014267341948251402,704,0.005081469471636447,868,4.0,390
"Misra, Lalatendu",5,1380,0.0005829670194543519,1079,0.0003255191301233075,2539,1.0,1278
"Misra, Sanjog R.",2,2432,1.481551490149245e-07,2755,0.0003114459547186303,2574,1.0,1278
"Mistrulli, Paolo Emilio",16,512,0.002311582688486187,453,0.0017192925844479153,1540,,
"Mitchell, Andrew D.",2,2432,0.0,3162,0.000468152274947103,2352,1.0,1278
"Mitchell, Janet",1,3474,0.0,3162,0.0013645933322072531,1688,1.0,1278
"Mitchell, Mark L.",26,215,0.0014597819454207643,695,0.060244253109983874,55,4.0,390
"Mitchell, Olivia",2,2432,6.238809174945486e-07,2504,0.00040804342824937934,2423,1.0,1278
"Mitra, Kaushik",2,2432,7.413407809650698e-05,1706,6.105048906179499e-06,3752,,
"Mitton, Todd",26,215,0.001596861454855008,646,0.057471870342572555,60,2.0,756
"Mittoo, Usha R.",1,3474,0.0,3162,7.12870433678301e-06,3723,,
"Mixon, Franklin G.",1,3474,,,,,,
"Miyajima, Hideaki",1,3474,,,,,1.0,1278
"Miyao, Ryuzo",12,729,0.005200057392491573,156,2.1393217141511465e-06,3822,,
"Mizen, Paul",4,1578,0.0011247563094389766,805,4.5187571520304e-05,3290,2.0,756
"Mizrach, Bruce",2,2432,1.3878478295357583e-08,3012,4.193131338589027e-05,3325,1.0,1278
"Mizuno, Keizo",1,3474,0.0,3162,1.4493882292977251e-08,3991,1.0,1278
"Modest, David M.",5,1380,3.4107104101097965e-05,1854,0.004116127349162691,994,2.0,756
"Mody, Ashoka",8,1036,0.0006129811446319508,1058,0.0024517763145601333,1303,1.0,1278
"Moel, Alberto",28,180,0.0023543316126775934,445,0.020050687857102106,264,,
"Moeller, Sara B.",16,512,0.0006527400521448839,1035,0.018942468286643786,286,2.0,756
"Moen, Espen R.",4,1578,0.00012149537988997137,1602,4.429721891777639e-05,3304,2.0,756
"Mohanram, Partha S.",2,2432,8.921878904158445e-09,3084,0.00017335975339442073,2795,1.0,1278
"Mohr, Jakki J.",2,2432,3.900588034337491e-08,2905,0.000546631331457919,2251,1.0,1278
"Mojon, Benôıt",28,180,0.003242993091822757,311,0.000726639858322157,2082,1.0,1278
"Mola, Simona",1,3474,0.0,3162,0.0004976325947110306,2311,1.0,1278
"Molico, Miguel P.",2,2432,,,,,1.0,1278
"Molina, Carlos A.",3,1855,2.1831275594576333e-06,2273,0.001046489731051191,1852,1.0,1278
"Molle, John Dalle",2,2432,2.313000349453328e-06,2249,0.0034397870503983423,1090,1.0,1278
"Moller, Michael",2,2432,1.3065710862856939e-05,1977,0.0002497274321629589,2652,1.0,1278
