node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Lu, Qing",2,2280,,,,,,,1,369
"Lubberink, Martien",3,1748,1.47645253400295E-07,2321,0.000214104,2598,1,1129,,
"Lubrano, Michel",1,3237,0,2894,0.001584636,1546,1,1129,,
"Lucas, André",10,804,0.001748295,587,9.87784461049574E-06,3435,,,2,103
"Lucas, Deborah J.",7,1044,3.85431742897199E-06,1875,0.0099848797,535,5,259,,
"Lucas, Robert E.",2,2280,0,2894,2.9215720043147E-05,3203,3,465,,
"Ludvigson, Sydney C.",19,378,0.0020721431,523,0.0183452862,311,1,1129,2,103
"Luintel, Kul B.",2,2280,,,,,,,1,369
"Lukin, Dmitry",9,875,0.0003747991,1143,0.0073389122,681,,,1,369
"Lumsdaine, Robin L.",9,875,0.0004478037,1087,0.0092828006,584,1,1129,1,369
"Luna, Sergio A.",2,2280,1.96130453139799E-07,2286,7.10407335747178E-05,2950,1,1129,,
"Lund, Jesper",15,529,0.0007522397,902,0.0065101628,729,1,1129,1,369
"Lundbäck, Erik J.",2,2280,8.91502059726359E-09,2821,3.21699866303511E-07,3676,1,1129,,
"Luo, Jiang",7,1044,7.0809204241024E-05,1500,0.0033737505,1074,,,1,369
"Luttmer, Erzo G.J.",6,1173,0.0005681227,981,0.000785649,2030,2,687,,
"Lutton, Thomas J.",2,2280,1.70415083458609E-06,1944,0.0005934189,2208,1,1129,,
"Lutz, Nancy A.",1,3237,0,2894,0.0027409987,1190,1,1129,,
"Lux, Thomas",4,1492,6.27023115340872E-06,1825,0.0010349321,1853,1,1129,1,369
"Lynch, Anthony W.",49,45,0.0061384998,166,0.078142149,36,13,46,3,36
"Lynch, Luann J.",6,1173,0.000016199,1690,0.0004905251,2284,,,1,369
"Lyons, Richard K.",7,1044,0.0014904313,682,0.0013635393,1656,4,345,,
"López, Susana",6,1173,,,,,,,1,369
"López-de-Silanes, Florencio",23,283,0.0020955785,521,0.0766728484,39,5,259,2,103
"Lóránth, Gyöngyi",1,3237,0,2894,0.0014410872,1622,1,1129,,
"Löffler, Gunter",2,2280,,,,,,,1,369
"Löflund, Anders",4,1492,5.68158254276933E-06,1833,0.0002260715,2574,,,1,369
M ROSELLON CIFUENTES,1,3237,0,2894,0.0001252745,2751,1,1129,,
MAC BOOT,1,3237,0,2894,2.06763803886987E-07,3689,1,1129,,
MAJORIE FLAVIN,1,3237,0,2894,1.05733998029165E-08,3725,1,1129,,
MARC INTRATER,5,1337,0.0005463125,992,0.0002872399,2479,1,1129,,
MARC LE MENESTREL,1,3237,0,2894,0.000001923,3546,1,1129,,
MARCELLO DE CECCO,2,2280,2.33658444606375E-07,2270,0.0007530369,2069,1,1129,,
MARILEE LAU,1,3237,0,2894,0.0015668562,1550,1,1129,,
MARINA MURPHY,2,2280,3.22349309689065E-08,2571,0.0036551933,1009,1,1129,,
MARK EDWARDS,3,1748,3.62762613801214E-07,2183,0.0017280984,1481,1,1129,,
MARK HULBERT,2,2280,3.22349309689065E-08,2571,0.0036551933,1009,1,1129,,
MARK SHENKMAN,2,2280,1.02117508659565E-07,2412,0.0001670473,2673,1,1129,,
MARTIN MATYTSIN,2,2280,9.50935530374783E-09,2804,0.000675776,2140,1,1129,,
"MARTIN, VANCE L.",1,3237,0,2894,0.0001533953,2703,1,1129,,
MARTINE CHARBONNIER,2,2280,4.1812615582473E-08,2540,0.0010626411,1820,1,1129,,
MARTY LEIBOWITZ,1,3237,0,2894,1.63770580287982E-06,3576,1,1129,,
MARY MACDONALD,2,2280,1.22263139619615E-07,2365,1.93582207401359E-05,3305,1,1129,,
MASAHIRO KAWAI,3,1748,0.0021344767,515,2.08753955201947E-05,3267,2,687,,
MASATO HIROTA,3,1748,1.05830579680549E-06,2013,0.0007210129,2099,1,1129,,
MASAYUKI OHTAKI,2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
MASSIMO ROCCAS,2,2280,2.37733882593696E-08,2609,9.99670643361455E-05,2839,1,1129,,
MATTHEW BEARDMORE-GRAY,3,1748,5.7833266555861E-07,2109,0.0016588151,1503,1,1129,,
MATTHEW G PRITSKER,3,1748,1.46879603999845E-06,1979,5.0303259521984E-05,3057,1,1129,,
MAURICIO KARCHMER,3,1748,5.63457013204903E-07,2125,0.0007690823,2045,1,1129,,
MEL O'CONNOR,2,2280,2.57386242873177E-07,2235,4.65873542005203E-05,3084,1,1129,,
MELANIE PATRICK,2,2280,0,2894,0.0010005705,1875,1,1129,,
MERCER BULLARD,4,1492,3.85442038380481E-06,1873,0.002005961,1373,1,1129,,
MICHAEL BLANK,2,2280,6.72471017546503E-07,2082,0.0024178357,1264,1,1129,,
MICHAEL LAMB,1,3237,,,,,1,1129,,
MICHAEL OLSER,2,2280,0.000000013,2742,4.04838691752135E-05,3119,1,1129,,
MICHAEL ROSENSWEIG,1,3237,0,2894,0.001127104,1792,1,1129,,
MICHAEL STEIN,3,1748,1.20293948931592E-06,1995,0.0008611544,1961,1,1129,,
MICHAEL WALKER,1,3237,0,2894,0.0009154526,1914,1,1129,,
MICHIHARU NAGATA,3,1748,1.05830579680549E-06,2013,0.0007210129,2099,1,1129,,
MIKE ALBA,2,2280,0.000000011,2775,0.000001784,3560,1,1129,,
MIKE MOHR,2,2280,0,2894,0.0006724938,2152,1,1129,,
MIN AHN,1,3237,0,2894,0.0070296069,701,1,1129,,
MINGCHING LUOH,1,3237,,,,,1,1129,,
MOISA ALTER,2,2280,2.72674507180164E-07,2226,0.0001202851,2769,1,1129,,
MOSHE MOLCHO,1,3237,0,2894,0.0006661528,2163,1,1129,,
"Ma, Tongshu",18,408,0.0002833073,1203,0.0150833277,380,,,1,369
"MacFarlane, John",3,1748,1.17431490023756E-05,1732,0.0026189038,1216,1,1129,,
"MacIntosh, Jeffrey G.",14,556,0.0015936995,658,0.000322647,2434,,,1,369
"MacKay, Peter I.",22,299,0.0033094144,347,0.0168742661,334,4,345,1,369
"MacMinn, Richard D.",2,2280,4.99241153446761E-07,2137,0.0027818267,1188,2,687,,
"Maccini, Louis J.",1,3237,0,2894,1.30447099442548E-06,3592,1,1129,,
"Macey, Jonathan R.",8,956,0.000404969,1117,0.0058497577,784,2,687,1,369
"Mackinlay, A. Craig",31,156,0.0035743224,321,0.0190748372,300,9,100,1,369
"Madan, Dilip B.",62,22,0.0157883355,34,0.0249462319,222,3,465,3,36
"Maddala, G. S.",3,1748,3.03514847907371E-05,1623,0.0001186726,2783,2,687,,
"Madhavan, Ananth N.",27,205,0.0044349557,251,0.0163978589,346,13,46,,
"Madura, Jeff",2,2280,2.4452627923923E-07,2257,7.90784776145681E-05,2910,1,1129,1,369
"Maechler, Andrea M.",1,3237,0,2894,4.77539256902135E-05,3071,1,1129,,
"Maenhout, Pascal J.",2,2280,8.32656979952678E-07,2054,0.000880807,1948,1,1129,,
"Magill, Michael J.P.",3,1748,0.000000107,2387,9.22949395492162E-06,3445,1,1129,,
"Mahajan, Arvind",2,2280,0,2894,0.0018061423,1462,1,1129,,
"Mahajan, Sandeep",3,1748,3.92284062177253E-06,1868,0.0001392922,2737,,,1,369
"Mahoney, James M.",5,1337,0.0005165239,1050,0.0055342973,802,3,465,,
"Mahoney, Paul G.",3,1748,0.000002107,1921,0.0024297541,1261,1,1129,,
"Mahrt-Smith, Jan",7,1044,8.17723027172605E-05,1485,0.007503671,668,3,465,,
"Mailath, George J.",1,3237,0,2894,0.001608876,1537,1,1129,,
"Majnoni, Giovanni",25,248,0.0050451328,218,0.0043064615,935,1,1129,4,15
"Mak, Derek",2,2280,0,2894,4.84440120257348E-08,3712,,,1,369
"Makhija, Anil K.",3,1748,0.0002133614,1285,3.61467302048218E-06,3504,1,1129,,
"Maksimovic, Vojislav",41,78,0.0047463187,236,0.051040949,73,11,62,5,5
"Malatesta, Paul H.",3,1748,1.85340992314393E-06,1937,0.0021203266,1350,2,687,,
"Maldonado-Bear, Rita",1,3237,,,,,,,1,369
"Malhotra, Ayesha",1,3237,0,2894,0.000625814,2185,1,1129,,
"Malkamäki, Markku J.",16,491,0.0007742096,886,0.0010880846,1813,,,2,103
"Malkiel, Burton Gordon",6,1173,0.0001150467,1427,0.010060006,532,,,1,369
"Malliaropulos, Dimitrios",2,2280,2.85280659112435E-08,2583,7.449197287121E-06,3453,1,1129,,
"Malloy, Christopher J.",27,205,0.0077373187,123,0.0224816835,250,1,1129,1,369
"Manasse, Paolo",1,3237,,,,,,,1,369
"Manaster, Steven",3,1748,0.00000024,2258,0.0087975128,612,2,687,,
"Mandelker, Gershon N.",3,1748,0.0001060812,1451,0.0003448302,2406,1,1129,,
"Mandell, Ravit E.",3,1748,0,2894,0.0045832938,895,2,687,,
"Mandy, David M.",1,3237,0,2894,4.53548851347221E-12,3744,1,1129,,
"Manganelli, Simone",2,2280,0.000000013,2742,4.04838691752135E-05,3119,1,1129,,
"Mankiw, N. Gregory",5,1337,0.0002198404,1278,0.0061336774,750,3,465,,
"Mann, Christopher",3,1748,0,2894,0.0017998314,1464,,,1,369
"Mann, Ronald J.",3,1748,0.0002133614,1285,3.61467302048218E-06,3504,1,1129,,
"Manove, Michael",2,2280,2.78148642634624E-07,2224,3.62769283050015E-07,3672,1,1129,,
"Mansi, Sattar A.",22,299,0.004589426,240,0.0023563263,1288,,,3,36
"Manuelli, Rodolfo E.",1,3237,0,2894,1.06163699665628E-05,3412,1,1129,,
"Manzano, Carolina",8,956,0.001601209,652,6.96861787024157E-06,3457,,,2,103
"Mao, Connie X.",13,616,0.0001884168,1306,0.009649433,550,,,2,103
"Marco Pagano, Marco",35,111,0.0142042166,41,0.0094384318,565,7,150,2,103
"Margaret M. Bray, Margaret",3,1748,5.7833266555861E-07,2109,0.0016588151,1503,1,1129,,
"Margaret, Z. Clarke",2,2280,5.92173489369751E-07,2101,4.66692911187403E-05,3077,1,1129,,
"Marimon, Ramon",3,1748,9.97115825669196E-07,2024,9.5051496287624E-05,2855,1,1129,,
"Marion, Nancy Peregrim",1,3237,,,,,,,1,369
"Mariotti, Thomas",2,2280,7.92446275312319E-09,2860,0.0002449808,2543,1,1129,,
"Mark, Nelson C.",11,732,0.0070926488,136,2.94603940284717E-05,3200,6,197,,
"Mark, Robert",2,2280,0,2894,1.11553177560024E-05,3388,,,1,369
"Marquette, Christopher J.",2,2280,8.39060762095397E-09,2846,0.0007907271,2023,1,1129,,
"Marquez, Robert",17,457,0.0031920415,369,0.0247002392,225,4,345,2,103
"Marquis, Milton H.",1,3237,,,,,,,1,369
"Marqués-Ibañez, David",3,1748,0.0005340739,1014,0.000008551,3448,1,1129,,
"Marshall, Andrew P.",1,3237,0,2894,0.0001465909,2717,1,1129,,
"Marshall, David A.",11,732,0.0017297101,592,0.0012464861,1706,5,259,,
"Marston, Richard C.",7,1044,2.10592173440631E-05,1670,0.0184053898,310,1,1129,1,369
"Martens, Martin",13,616,0.0004852225,1066,0.0014217564,1641,1,1129,1,369
"Martikainen, Teppo",3,1748,0,2894,8.76341350530896E-05,2879,,,1,369
"Martimort, David",2,2280,7.92446275312319E-09,2860,0.0002449808,2543,1,1129,,
"Martin, Anna D.",1,3237,,,,,,,1,369
"Martin, George A.",3,1748,0,2894,0.0025502224,1237,2,687,,
"Martin, Hans Peter",2,2280,0,2894,0.0006220215,2188,1,1129,,
"Martin, J. Spencer",59,26,0.0151871494,37,0.0737544778,42,4,345,3,36
"Martin, John D.",5,1337,0.0001076595,1441,0.0003818353,2367,2,687,,
"Martin, Kenneth J.",2,2280,3.68487518020228E-08,2552,0.0001719926,2669,1,1129,,
"Marton, Katherin",18,408,0.0011118893,767,0.0012229826,1717,,,1,369
"Martínez Pería, María Soledad",5,1337,9.34045919766259E-05,1472,0.0012881241,1681,2,687,,
"Marx, Leslie M.",3,1748,2.9526548218137E-06,1899,0.0006695611,2161,2,687,,
"Mas-Colell, Andreu",2,2280,1.96979502720491E-08,2649,0.0022377571,1311,1,1129,,
"Mascarenhas, Briance",3,1748,1.03503007739694E-05,1761,0.0002980957,2472,1,1129,,
"Maskin, Eric S.",2,2280,1.96979502720491E-08,2649,0.0022377571,1311,1,1129,,
"Mason, Joseph R.",1,3237,0,2894,6.18551833247477E-07,3640,1,1129,,
"Massa, Massimo",23,283,0.0041744109,263,0.0133975289,423,,,2,103
"Massey, Cade",3,1748,9.95492434909674E-07,2033,0.0011762422,1746,1,1129,,
"Masson, Robert T.",2,2280,4.41254548037448E-07,2155,0.0003277023,2428,1,1129,,
"Masters, Adrian M.",1,3237,,,,,,,1,369
"Masulis, Ronald W.",26,228,0.0071202782,135,0.0161326683,351,11,62,,
"Mathewson, Frank",2,2280,1.22263139619615E-07,2365,1.93582207401359E-05,3305,1,1129,,
"Mathur, Ike",8,956,0.0026652346,432,0.0003777183,2371,,,1,369
"Matsumura, Toshihiro",2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
"Matsunaga, Steve",7,1044,0.0009030768,847,0.0007019569,2123,2,687,,
"Matsuo, Junsuke",1,3237,,,,,1,1129,,
"Matsusaka, John G.",4,1492,0.0001498659,1365,0.0013733826,1650,,,1,369
"Mauer, David C.",33,130,0.0053568354,201,0.0218559112,264,10,83,1,369
"Mauer, Laurence Jay",1,3237,,,,,,,1,369
"Maug, Ernst",3,1748,6.79239664553416E-09,2873,0.0038246983,986,2,687,,
"Mauleón, Ignacio",2,2280,,,,,1,1129,,
"Maxwell, William F.",22,299,0.0035182307,325,0.0048066088,865,,,3,36
"Maydew, Edward L.",1,3237,0,2894,0.0093839378,569,1,1129,,
"Mayer, Christopher J.",19,378,0.0045476938,243,0.0086311066,618,1,1129,1,369
"Mayer, Colin P.",66,14,0.0134147896,49,0.0359425999,131,4,345,3,36
"Mayes, David G.",10,804,0.0006104237,963,0.0040885493,957,6,197,,
"Mayfield, E. Scott",7,1044,5.49488513729199E-06,1836,0.0098637906,547,4,345,,
"Mayhew, Stewart",11,732,0.0003871369,1132,0.0032920881,1088,3,465,1,369
"Maynes, Elizabeth",2,2280,0.000106695,1448,3.24744045726794E-05,3186,1,1129,,
"McAndrews, James J.",10,804,0.0014037683,703,0.0007781722,2033,,,2,103
"McCahery, Joseph A.",3,1748,5.7833266555861E-07,2109,0.0016588151,1503,1,1129,,
"McCallum, Bennett T.",6,1173,0.0001734806,1334,4.75611141893383E-05,3075,4,345,,
"McCarthy, Daniel D.P.",1,3237,0,2894,7.83404460034472E-05,2917,1,1129,,
"McChesney, Fred S.",3,1748,1.71168395467461E-08,2686,6.97486472912046E-05,2958,1,1129,,
"McComb, Robert P.",12,671,0.0024197115,459,4.80011952910106E-05,3067,,,1,369
"McConnell, John J.",16,491,0.0004354694,1096,0.0105472321,508,8,121,1,369
"McCormick, D. Timothy",25,248,0.0047918052,232,0.018507918,309,10,83,1,369
"McCoskey, Suzanne K.",5,1337,4.27920988668652E-07,2164,9.17517190446612E-07,3605,,,1,369
"McCown, James Ross",8,956,0.0026688006,420,0.0014926791,1602,,,1,369
"McCracken, Michael W.",1,3237,0,2894,1.06163699665628E-05,3412,1,1129,,
"McCulloch, J. Huston",6,1173,0.0006993573,919,0.0023251169,1301,4,345,,
"McCulloch, Robert E.",5,1337,0.0002390177,1264,0.0020516541,1363,2,687,,
"McCurdy, Thomas H.",1,3237,0,2894,0.0012845016,1683,1,1129,,
"McDONALD, DONOGH",2,2280,8.91502059726359E-09,2821,3.21699866303511E-07,3676,1,1129,,
"McDonald, Cynthia G.",3,1748,1.22262590234592E-05,1728,0.0003223965,2435,1,1129,,
"McDonald, Robert L.",19,378,0.0003053971,1182,0.0278226175,191,8,121,1,369
"McKeown, James C.",2,2280,1.78300411945272E-08,2657,0.0005675485,2236,1,1129,,
"McKillop, Donal G.",5,1337,0.0016015656,649,6.72401827851418E-07,3630,1,1129,2,103
"McKinnon, Ronald I.",1,3237,0,2894,5.61914989899615E-05,3021,1,1129,,
"McLaughlin, Robyn M.",3,1748,2.56752593201191E-07,2253,0.0003602416,2391,1,1129,,
"McLeod, Darryl",2,2280,1.18866941296848E-08,2750,2.51818270056046E-06,3522,1,1129,,
"McNeil, Alexander J.",1,3237,,,,,,,1,369
"McNichols, Maureen F.",12,671,0.0009179361,843,0.0060121619,772,,,1,369
"McNulty, James E.",9,875,0.0005334118,1038,0.0005230158,2266,2,687,1,369
"McQueen, Grant R.",11,732,7.78915524718478E-05,1490,0.0166254989,342,7,150,,
"Mcmillan, Margaret S.",1,3237,0,2894,0.0005750845,2229,1,1129,,
"Meddahi, Nour",3,1748,3.09611663433646E-07,2204,0.0018120329,1450,1,1129,,
"Megginson, William Leon Bill",8,956,0.0001466297,1367,0.0052274209,824,3,465,,
"Meghir, Costas",2,2280,4.75467765187391E-08,2502,0.0012509341,1690,1,1129,,
"Mehdian, Seyed M.",1,3237,,,,,,,1,369
"Mehra, Rajnish",2,2280,0,2894,0.008544317,623,2,687,,
"Mehran, Hamid",9,875,0.0002849987,1202,0.0041571698,950,4,345,,
"Mehrotra, Vikas",18,408,0.003709722,305,0.0051754442,835,2,687,1,369
"Mei, Jianping P.",3,1748,0.000010887,1754,0.000270282,2504,1,1129,,
"Mele, Antonio",6,1173,0.0016017083,636,0.0047295599,873,,,1,369
"Mella-Barral, Pierre",1,3237,0,2894,0.0001252745,2751,1,1129,,
"Mellers, Barbara A.",2,2280,3.22349309689065E-08,2571,0.0036551933,1009,1,1129,,
"Mello, António S.",1,3237,0,2894,0.0010415858,1842,1,1129,,
"Melnik, Arie L.",13,616,0.001804852,576,0.000914708,1918,1,1129,1,369
"Meltzer, Allan H.",9,875,0.0006293854,952,8.03239181695048E-05,2902,3,465,,
"Mendelson, Morris",1,3237,0,2894,0.0015450868,1573,1,1129,,
"Mendenhall, Richard R.",2,2280,8.4904958069177E-09,2837,0.0007342625,2087,1,1129,,
"Mendoza, Enrique Gabriel",11,732,0.0021495399,502,0.0003312948,2425,,,1,369
"Mendoza, Roberto I.",1,3237,0,2894,0.0016098442,1530,1,1129,,
"Meng Rui, Oliver",6,1173,0.0010673776,797,7.40914991988011E-06,3455,,,1,369
"Mengoli, Stefano",2,2280,0,2894,0.0011522768,1771,1,1129,,
"Menini, Davide",14,556,0.0010617319,805,0.0033203012,1084,1,1129,1,369
"Menkveld, Albert J.",2,2280,0,2894,0.0006141154,2196,1,1129,,
"Menzly, Lior",3,1748,9.95492434909674E-07,2033,0.0011762422,1746,1,1129,,
"Meredith, Guy M.",1,3237,0,2894,1.63405212639693E-05,3337,1,1129,,
"Merges, Robert Patrick",3,1748,0.000000013,2742,0.0040751085,958,2,687,,
"Meric, Gulser",2,2280,1.42640329556217E-08,2716,1.05088763883331E-05,3423,1,1129,,
"Merrick, John J.",9,875,0.0012602599,731,0.0031461221,1106,1,1129,1,369
"Merton, Robert C.",9,875,6.55575951415527E-05,1515,0.0189434181,303,6,197,,
"Mester, Loretta J.",37,102,0.0083327864,112,0.0061096766,758,5,259,4,15
"Metrick, Andrew",38,93,0.0050661491,216,0.0596656931,59,9,100,2,103
"Meulbroek, Lisa K.",12,671,0.0018627883,564,0.0100659403,531,4,345,1,369
"Meyer, Margaret A.",2,2280,7.99380180221302E-08,2450,0.0007958969,2012,1,1129,,
"Mian, Shehzad",7,1044,0.0005340454,1016,0.0044932598,906,,,1,369
"Michael, Firth A.",3,1748,,,,,1,1129,1,369
"Michael, Steven C.",2,2280,0,2894,0.00275659,1189,1,1129,,
"Michaely, Roni",54,31,0.0107314977,71,0.0769057564,37,11,62,4,15
"Michalsen, Dag",18,408,0.0025065924,450,0.0058616545,783,,,1,369
"Michayluk, David",1,3237,0,2894,2.92595135784135E-05,3201,1,1129,,
"Michelacci, Claudio",2,2280,1.31441812455093E-07,2356,0.0018496961,1426,1,1129,,
"Mihov, Vassil T.",11,732,0.0004633923,1077,0.0019854806,1377,2,687,1,369
"Mikkelsen, Hans Ole Æ",2,2280,7.02858203202135E-07,2072,0.0002686432,2506,1,1129,,
"Mikkelson, Wayne H.",26,228,0.0058252779,180,0.0178356692,316,8,121,1,369
"Mikkola, Anne",1,3237,,,,,,,1,369
"Milbourn, Todd T.",17,457,0.0016721101,601,0.0113201002,476,1,1129,2,103
"Milevsky, Moshe A.",2,2280,0.000106695,1448,3.24744045726794E-05,3186,1,1129,,
"Milgrom, Paul R.",1,3237,0,2894,0.0001954109,2638,1,1129,,
"Milkove, Daniel",2,2280,5.92173489369751E-07,2101,4.66692911187403E-05,3077,1,1129,,
"Miller, Darius P.",22,299,0.0006593222,935,0.0103536913,520,4,345,2,103
"Miller, Gregory S.",2,2280,9.50935530374783E-09,2804,0.0007027116,2119,1,1129,,
"Miller, Margaret",5,1337,0.0005440977,1001,0.0011753707,1753,2,687,,
"Miller, Nathan H.",2,2280,0,2894,0.0006724938,2152,1,1129,,
"Miller, Robert A.",1,3237,0,2894,0.0009174749,1912,1,1129,,
"Miller, Stephen M.",5,1337,0.0023860791,469,0.0003832639,2363,1,1129,1,369
"Miller, Thomas W.",6,1173,3.48490828906568E-05,1604,0.000656193,2173,,,1,369
"Mills, Lillian F.",1,3237,0,2894,0.0093839378,569,1,1129,,
"Milne, Alistair",2,2280,0,2894,3.4222721003416E-05,3177,,,1,369
"Milne, Frank",2,2280,0,2894,0.0050785022,842,2,687,,
"Milo, Melanie S.",2,2280,0.000000011,2775,0.000001784,3560,1,1129,,
"Minenna, Marcello",0,3948,,,,,,,1,369
"Mingelgrin, Dan H.",24,267,0.0037437476,299,0.0174312329,323,1,1129,1,369
"Mingo, John J.",2,2280,2.09580427648963E-06,1924,0.0002154507,2595,1,1129,,
"Minton, Bernadette A.",6,1173,0.0001149953,1429,0.0252340569,219,5,259,,
"Mishkin, Frederic S.",6,1173,0.0003193228,1174,0.0018374959,1435,3,465,,
"Misra, Lalatendu",4,1492,0.0002752693,1217,0.000249472,2535,,,1,369
"Misra, Sanjog R.",2,2280,1.58489255062464E-08,2699,0.0001413396,2733,1,1129,,
"Mitchell, Andrew D.",2,2280,9.50935530374783E-09,2804,0.000675776,2140,1,1129,,
"Mitchell, Janet",6,1173,0.0013677997,713,0.0041675003,949,,,1,369
"Mitchell, Mark L.",28,186,0.0018605609,566,0.0685941188,46,4,345,2,103
"Mitchell, Olivia",2,2280,1.01885949683012E-08,2800,0.0004424975,2325,1,1129,,
"Mitra, Kaushik",2,2280,4.27920988668652E-07,2164,1.40486310859887E-05,3357,,,1,369
"Mitton, Todd",26,228,0.0002802426,1206,0.0697866551,45,2,687,2,103
"Mittoo, Usha R.",1,3237,0,2894,6.24625719954288E-05,2996,,,1,369
"Mitusch, Kay",1,3237,,,,,,,1,369
"Mixon, Franklin G.",2,2280,0,2894,2.30452871538793E-06,3533,,,1,369
"Miyajima, Hideaki",1,3237,,,,,1,1129,,
"Miyao, Ryuzo",12,671,0.0053340351,204,1.32024317303936E-05,3373,,,1,369
"Mizen, Paul",3,1748,0.0058588089,179,0.000003777,3496,1,1129,1,369
"Mizrach, Bruce",2,2280,1.42640329556217E-08,2716,1.3803172756493E-05,3361,1,1129,,
"Mizuno, Keizo",1,3237,0,2894,5.85532476827024E-07,3646,1,1129,,
"Modest, David M.",3,1748,5.63457013204903E-07,2125,0.0007690823,2045,1,1129,,
"Moel, Alberto",9,875,0.0001169411,1422,0.0094593858,560,,,1,369
"Moeller, Sara B.",3,1748,0,2894,0.0134910281,421,3,465,,
"Moen, Espen R.",4,1492,6.48140966958777E-05,1519,6.65854636919864E-05,2976,2,687,,
"Moerland, Pieter W.",5,1337,0.0004660378,1074,0.0017226963,1490,2,687,,
"Mojon, Benôıt",32,143,0.0074308988,125,0.0034893057,1049,1,1129,2,103
"Mola, Simona",1,3237,0,2894,0.0010271217,1855,1,1129,,
"Molico, Miguel P.",2,2280,6.67510916256828E-05,1508,8.31165049108307E-05,2895,1,1129,,
"Molle, John Dalle",2,2280,0.000000103,2397,0.0043779965,924,1,1129,,
"Moller, Michael",2,2280,0.000002217,1913,0.0004080281,2346,1,1129,,
"Molyneux, Philip M.",8,956,0.0019543152,547,0.0002320247,2568,,,2,103
"Monahan, Steven J.",1,3237,0,2894,0.0015611272,1557,1,1129,,
"Monke, Jim D.",2,2280,5.92173489369751E-07,2101,4.66692911187403E-05,3077,1,1129,,
"Monteiro, Paulo Klinger",1,3237,0,2894,1.11335766869062E-05,3390,1,1129,,
"Moon, Choongeol",4,1492,0,2894,0.0011360118,1786,,,2,103
"Moore, Bartholomew J.",10,804,0.000524989,1042,5.80877508046915E-05,3010,,,1,369
"Moore, John",5,1337,3.40198371806868E-05,1615,0.0042417944,941,3,465,,
"Moore, Robert R.",4,1492,0.0005338314,1026,5.423824300558E-05,3040,,,2,103
"Moore, William T.",5,1337,9.47267425999122E-05,1469,0.0018190814,1442,2,687,,
"Moran, Kevin",1,3237,0,2894,2.75268328860668E-05,3223,1,1129,,
"Morana, Claudio",1,3237,,,,,,,1,369
"Morck, Randall K.",6,1173,7.41748241321829E-05,1495,0.0052207659,825,2,687,,
"Moreira, Humberto A.",3,1748,0.0031999932,368,0.0015536041,1565,4,345,,
"Morellec, Erwan",10,804,0.0011307076,763,0.019847861,285,1,1129,1,369
"Morey, Matthew R.",0,3948,,,,,,,1,369
"Morgan, Angela G.",9,875,5.76973802669057E-05,1531,0.001681137,1498,,,1,369
"Morgan, Donald P.",3,1748,0.0001779676,1323,4.45953825108793E-08,3714,1,1129,,
"Morgan, George Emir",1,3237,,,,,,,1,369
"Morice, Alain",2,2280,4.1812615582473E-08,2540,0.0010626411,1820,1,1129,,
"Morris, Stephen A.",3,1748,1.52346806860517E-07,2318,0.0018420327,1433,2,687,,
"Morrison, Alan D.",2,2280,7.50738576611671E-09,2867,0.0007151846,2102,1,1129,,
"Morsink, James",1,3237,0,2894,5.61914989899615E-05,3021,1,1129,,
"Moser, James T.",3,1748,1.00553235621211E-07,2417,0.0005114301,2274,2,687,,
"Mosevich, Jack W.",3,1748,4.45751029863179E-08,2529,0.0008969017,1931,1,1129,,
"Moshirian, Fariborz",4,1492,1.08947803790928E-05,1753,0.000744269,2083,2,687,1,369
"Moskowitz, Tobias J.",43,66,0.0029268669,390,0.0962805689,20,10,83,2,103
"Motta, Massimo",2,2280,1.58489255062464E-08,2699,1.78587716585655E-05,3322,1,1129,,
"Motto, Roberto",22,299,0.0006793268,928,0.000571937,2233,,,1,369
"Mougeot, Nicolas",2,2280,1.78300411945272E-08,2657,0.0003738064,2378,1,1129,,
"Moyen, Nathalie",4,1492,9.28164447207276E-06,1776,0.0056032651,797,2,687,,
"Mozumdar, Abon",17,457,0.0050430695,219,0.0056054532,796,2,687,1,369
"Mueller, Dennis C.",1,3237,0,2894,2.29068615130967E-06,3535,1,1129,,
"Mukherjee, Kankana",3,1748,0,2894,0.0003815689,2368,,,1,369
"Mulherin, J. Harold",14,556,0.0001832827,1311,0.0151913907,377,9,100,,
"Mullainathan, Sendhil",8,956,5.13101227100738E-05,1547,0.0223400826,254,7,150,,
"Muller, Karl A.",2,2280,1.78300411945272E-08,2657,0.0005675485,2236,1,1129,,
"Mulligan, Casey B.",3,1748,5.14456121932758E-05,1546,1.16576395058327E-05,3382,2,687,,
"Mullineaux, Donald J.",1,3237,,,,,,,1,369
"Mun, Kyungchun",1,3237,,,,,,,1,369
"Munk, Claus",2,2280,0,2894,0.0016870305,1496,1,1129,,
"Murdock, Kevin C.",1,3237,0,2894,0.0011700137,1758,1,1129,,
"Murphy, Kevin J.",13,616,0.0016376181,618,0.0114926115,472,6,197,,
"Murray, Christian J.",1,3237,0,2894,0.000076681,2929,,,1,369
"Muscarella, Chris J.",8,956,0.0002532458,1251,0.0027019331,1195,3,465,,
"Musto, David K.",60,25,0.0121902125,62,0.0648966089,51,4,345,5,5
