node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Serna, Gregorio M.",2,250,,,,,1.0,315
"Servaes, Henri",4,32,,,,,3.0,26
"Seth, Rama",3,81,,,,,1.0,315
"Sethapakdi, Pricha",1,632,,,,,1.0,315
"Shackleton, Mark B.",1,632,,,,,1.0,315
"Shaffer, Sherrill L.",1,632,,,,,2.0,86
"Shapira, Zur B.",1,632,,,,,1.0,315
"Shapiro, Alexander",1,632,,,,,1.0,315
"Shapiro, Mark",1,632,,,,,1.0,315
"Sharpe, Ian G.",2,250,,,,,1.0,315
"Shaw, Wayne H.",2,250,,,,,2.0,86
"Sheehan, Dennis P.",2,250,,,,,1.0,315
"Shen, Frederick C.",1,632,,,,,1.0,315
"Sherman, Ann Guenther",0,1152,,,,,1.0,315
"Shiller, Robert J.",1,632,,,,,1.0,315
"Shimizu, Katsutoshi",1,632,,,,,1.0,315
"Shivdasani, Anil",4,32,0.5338266384778013,3,,,3.0,26
"Shleifer, Andrei",3,81,,,,,3.0,26
"Shroff, Pervin K.",1,632,,,,,1.0,315
"Shumway, Tyler",2,250,,,,,2.0,86
"Shyam-Sunder, Lakshmi",1,632,,,,,1.0,315
"Sias, Richard W.",1,632,,,,,1.0,315
"Siddique, Akhtar R.",1,632,,,,,1.0,315
"Siegel, Andrew F.",1,632,,,,,1.0,315
"Siklos, Pierre L.",1,632,,,,,1.0,315
"Simkins, Betty Jo",2,250,,,,,1.0,315
"Simonsen, Mario Henrique",1,632,,,,,1.0,315
"Sims, Christopher A.",0,1152,,,,,1.0,315
"Singal, Vijay",1,632,,,,,1.0,315
"Singer, Hal J.",2,250,0.0,21,,,1.0,315
"Singh, Gurbachan B.",1,632,,,,,1.0,315
"Singh, Rajdeep",1,632,,,,,1.0,315
"Singleton, Kenneth J.",2,250,,,,,2.0,86
"Sinkey, Joseph F.",1,632,,,,,1.0,315
"Skinner, Douglas J.",2,250,,,,,1.0,315
"Sleet, Christopher",1,632,,,,,1.0,315
"Sloan, Richard G.",3,81,,,,,1.0,315
"Slovin, Myron B.",3,81,,,,,2.0,86
"Smart, Scott B.",1,632,,,,,1.0,315
"Smith, Brian Frederick",4,32,,,,,2.0,86
"Smith, Bruce D.",5,12,,,,,4.0,10
"Smith, Clifford W.",1,632,,,,,1.0,315
"Smith, David C.",1,632,,,,,2.0,86
"Smith, Janet Kiholm",2,250,,,,,1.0,315
"Smith, Michael L.",1,632,,,,,1.0,315
"Smith, R. Todd",0,1152,,,,,1.0,315
"Smith, Richard L.",2,250,,,,,1.0,315
"Smith, Tom",3,81,,,,,1.0,315
"Smith, William T.",0,1152,,,,,1.0,315
"Sollis, Robert",3,81,,,,,1.0,315
"Solnik, Bruno H.",1,632,,,,,1.0,315
"Solomon, Elinor Harris",0,1152,,,,,1.0,315
"Song, Moon H.",1,632,,,,,1.0,315
"Sopranzetti, Ben J.",2,250,,,,,1.0,315
"Sorescu, Sorin M.",3,81,,,,,2.0,86
"Sornette, Didier",1,632,,,,,1.0,315
"Soto, Gloria M.",0,1152,,,,,1.0,315
"Spatt, Chester S.",5,12,,,,,3.0,26
"Spiegel, Matthew",2,250,,,,,2.0,86
"Spiess, D. Katherine",1,632,,,,,1.0,315
"Spindt, Paul A.",4,32,,,,,2.0,86
"Spong, Kenneth R.",2,250,,,,,1.0,315
"Spreij, Peter",3,81,,,,,1.0,315
"Srinivasan, Aruna",2,250,,,,,1.0,315
"Stambaugh, Robert F.",1,632,,,,,4.0,10
"Stangeland, David A.",2,250,,,,,1.0,315
"Stansfield, John J.",3,81,,,,,1.0,315
"Stanton, Richard Henry",0,1152,,,,,1.0,315
"Starks, Laura T.",3,81,,,,,2.0,86
"Stein, Jeremy C.",4,32,,,,,4.0,10
"Stein, Jerome L.",1,632,,,,,1.0,315
"Steiner, Thomas Lorenz",2,250,,,,,1.0,315
"Stenbacka, Rune",1,632,,,,,1.0,315
"Stephens, Clifford P.",2,250,,,,,1.0,315
"Stiroh, Kevin J.",0,1152,,,,,1.0,315
"Stockman, Alan C.",0,1152,,,,,2.0,86
"Straetmans, Stefan T.M.",3,81,,,,,1.0,315
"Strahan, Philip E.",3,81,,,,,2.0,86
"Strömberg, Per",0,1152,,,,,1.0,315
"Stulz, René M.",8,2,0.5574348132487666,1,,,4.0,10
"Su, Tie",1,632,,,,,1.0,315
"Suay, Jose",2,250,,,,,1.0,315
"Subrahmanyam, Avanidhar",5,12,,,,,5.0,4
"Subrahmanyam, Marti G.",1,632,,,,,1.0,315
"Subramaniam, Venkat",2,250,,,,,2.0,86
"Suggitt, Heather J.",1,632,0.0,21,,,1.0,315
"Sullivan, Richard J.",2,250,,,,,1.0,315
"Sullivan, Ryan",2,250,,,,,1.0,315
"Sun, Qian",1,632,,,,,1.0,315
"Sundaram, Rangarajan K.",4,32,0.4735729386892178,5,,,2.0,86
"Sundaresan, Suresh M.",3,81,,,,,4.0,10
"Sushka, Marie Elizabeth",3,81,,,,,2.0,86
"Svensson, Lars E.O.",0,1152,,,,,1.0,315
"Swaminathan, Bhaskaran",3,81,,,,,3.0,26
"Sweeney, Richard James",1,632,,,,,2.0,86
"Switzer, Jeannette A.",1,632,,,,,1.0,315
"Switzer, Lorne N.",1,632,,,,,1.0,315
"Szakmary, Andrew C.",5,12,,,,,2.0,86
"Säfvenblad, Patrik",0,1152,,,,,1.0,315
"Taylor, Nicholas",3,81,,,,,1.0,315
"Taylor, Stephen J.",2,250,,,,,1.0,315
"Telmer, Chris I.",2,250,,,,,1.0,315
"Tennyson, Sharon",2,250,,,,,1.0,315
"Thakor, Anjan V.",2,250,,,,,4.0,10
"Theissen, Erik",2,250,,,,,1.0,315
"Theodoridis, Hristos",1,632,,,,,1.0,315
"Thomas, Hugh",0,1152,,,,,1.0,315
"Thomas, Jacob K.",1,632,,,,,1.0,315
"Thompson, Steve M.",1,632,,,,,1.0,315
"Thomson, Sarah Jane",2,250,,,,,1.0,315
"Thorburn, Karin S.",0,1152,,,,,1.0,315
"Thornton, Daniel L.",0,1152,,,,,2.0,86
"Tian, YisongSam",2,250,,,,,3.0,26
"Tice, Sheri",1,632,,,,,2.0,86
"Timmermann, Allan G.",3,81,,,,,2.0,86
"Tiniç, Seha M.",1,632,,,,,1.0,315
"Tirole, Jean",1,632,,,,,2.0,86
"Titman, Sheridan D.",2,250,,,,,2.0,86
"Todd, Rebecca B.",2,250,,,,,1.0,315
"Tong, Wilson",1,632,,,,,1.0,315
"Torous, Walter N.",1,632,,,,,1.0,315
"Treacy, William F.",1,632,,,,,1.0,315
"Trevor, Robert G.",1,632,,,,,1.0,315
"Tronzano, Marco",1,632,,,,,1.0,315
"Trueman, Brett",3,81,,,,,1.0,315
"Trzcinka, Charles A.",3,81,,,,,2.0,86
"Tsai, Chih Ling",2,250,,,,,1.0,315
"Tse, Yiuman K.",0,1152,,,,,2.0,86
"Tufano, Peter",4,32,,,,,2.0,86
"Turnbull, D. Alasdair S.",3,81,,,,,1.0,315
"Turnbull, Stuart M.",1,632,,,,,1.0,315
"Turner, Bengt",3,81,,,,,1.0,315
"Turner, Christopher M.",1,632,,,,,1.0,315
"Turnovsky, Stephen J.",1,632,,,,,1.0,315
"Turtle, Harry J.",2,250,,,,,1.0,315
"Tyrell, Marcel",2,250,,,,,1.0,315
"Udell, Gregory F.",2,250,,,,,1.0,315
"Uhrig-Homburg, Marliese",3,81,,,,,1.0,315
"Uno, Jun",2,250,,,,,1.0,315
"Uppal, Raman",1,632,,,,,1.0,315
"Uribe, Martín N.",1,632,,,,,1.0,315
"Vafeas, Nikos",0,1152,,,,,1.0,315
"Vale, Bent",2,250,,,,,1.0,315
"Valev, Neven T.",1,632,,,,,1.0,315
"Valnek, Tomas",0,1152,,,,,1.0,315
"Van Cayseele, Patrick J.G.",1,632,,,,,1.0,315
"Van Dijk, Dick",3,81,,,,,1.0,315
"Van Hove, Leo",0,1152,,,,,1.0,315
"Van Ness, Bonnie F.",2,250,,,,,1.0,315
"Van Ness, Robert A.",2,250,,,,,1.0,315
"Van Wensveen, Dick",1,632,,,,,1.0,315
"Varotto, Simone",2,250,,,,,1.0,315
"Vassalou, Maria",1,632,,,,,1.0,315
"Vayanos, Dimitri",0,1152,,,,,1.0,315
"Veld, Chris",3,81,,,,,2.0,86
"Velde, François R.",1,632,,,,,1.0,315
"Venable, Robert",3,81,,,,,1.0,315
"Venezia, Itzhak",1,632,,,,,1.0,315
"Venkataraman, Kumar",0,1152,,,,,1.0,315
"Veronesi, Pietro",0,1152,,,,,2.0,86
"Verter, Geoffrey",2,250,,,,,1.0,315
"Viceira, Luis M.",0,1152,,,,,1.0,315
"Vijh, Anand M.",0,1152,,,,,1.0,315
"Vishny, Robert W.",3,81,,,,,2.0,86
"Viswanathan, Sridhar",4,32,,,,,3.0,26
"Vlaar, Peter J.G.",0,1152,,,,,1.0,315
"Wachtel, Paul A.",1,632,,,,,1.0,315
"Wachter, Jessica A.",2,250,,,,,1.0,315
"Wahal, Sunil",2,250,,,,,1.0,315
"Wakita, Shigeru",0,1152,,,,,1.0,315
"Walkling, Ralph A.",1,632,,,,,1.0,315
"Wallace, Nancy E.",1,632,,,,,1.0,315
"Wallace, Neil",1,632,,,,,1.0,315
"Walter, Ulrich",3,81,,,,,1.0,315
"Wang, F. Albert",1,632,,,,,2.0,86
"Wang, HungJen",0,1152,,,,,1.0,315
"Wang, Jiang",3,81,,,,,3.0,26
"Wang, Jun",1,632,,,,,1.0,315
"Wang, Yong",1,632,,,,,1.0,315
"Wansley, James W.",2,250,,,,,1.0,315
"Warner, Jerold B.",1,632,,,,,1.0,315
"Warther, Vincent A.",3,81,,,,,2.0,86
"Wasley, Charles E.",1,632,,,,,1.0,315
"Weber, Martin",1,632,,,,,1.0,315
"Weber, Thomas",3,81,,,,,1.0,315
"Weber, Warren E.",3,81,,,,,2.0,86
"Wei, K. C. John",1,632,,,,,1.0,315
"Weisbach, Michael S.",3,81,,,,,2.0,86
"Weisbenner, Scott J.",1,632,,,,,1.0,315
"Weise, Charles L.",0,1152,,,,,1.0,315
"Weiss, Mary A.",4,32,,,,,2.0,86
"Welch, Ivo V.O.",2,250,,,,,2.0,86
"Wermers, Russ",0,1152,,,,,2.0,86
"Westley, Glenn D.",1,632,,,,,1.0,315
"Weston, James P.",1,632,,,,,2.0,86
"Whalley, John",1,632,,,,,1.0,315
"Wheelock, David C.",1,632,,,,,1.0,315
"White, Halbert L.",2,250,,,,,1.0,315
"White, Lawrence H.",0,1152,,,,,1.0,315
"White, Lawrence J.",2,250,,,,,1.0,315
"White, Robert W.",3,81,,,,,1.0,315
"Whited, Toni M.",0,1152,,,,,1.0,315
"Whitelaw, Robert F.",4,32,,,,,3.0,26
"Whyte, Ann Marie",1,632,,,,,1.0,315
"Wilcox, James A.",2,250,,,,,1.0,315
"Wiley, Marilyn K.",1,632,,,,,1.0,315
"Wilhelm, William J.",1,632,,,,,1.0,315
"Willard, Gregory A.",3,81,,,,,2.0,86
"Willenborg, Michael",1,632,,,,,1.0,315
"Williams, John Chandler R.",1,632,,,,,1.0,315
"Williamson, Rohan",3,81,0.0,21,,,3.0,26
"Williamson, Stephen D.",0,1152,,,,,1.0,315
"Wilner, Benjamin S.",0,1152,,,,,1.0,315
"Wilson, Berry K.",2,250,0.0,21,,,2.0,86
"Wilson, Paul W.",1,632,,,,,1.0,315
"Wingender, John R.",1,632,,,,,1.0,315
"Wohar, Mark E.",4,32,,,,,2.0,86
"Wohl, Avi",2,250,,,,,2.0,86
"Wolfenzon, Daniel",1,632,,,,,1.0,315
"Wolken, John D.",1,632,,,,,1.0,315
"Wolter, Hans Jürgen",2,250,,,,,1.0,315
"Womack, Kent L.",3,81,,,,,3.0,26
"Wong, Ka fu",0,1152,,,,,1.0,315
"Woodbury, Denise",2,250,,,,,1.0,315
"Woodford, Michael",0,1152,,,,,1.0,315
"Woodward, G. Thomas",1,632,,,,,1.0,315
"Woosley, Lynn",2,250,,,,,1.0,315
"Wright, April L.",2,250,,,,,1.0,315
"Wright, Julian",1,632,,,,,1.0,315
"Wu, Guojun",1,632,,,,,2.0,86
"Wu, Joannashuang",1,632,,,,,1.0,315
"Wu, Jyh Lin",1,632,,,,,1.0,315
"Wu, Liuren",3,81,,,,,1.0,315
"Wu, Shaowen",1,632,,,,,1.0,315
"Wu, Xueping",1,632,,,,,1.0,315
"Wu, Yangru",3,81,,,,,2.0,86
"Wurgler, Jeffrey",1,632,,,,,2.0,86
"Xia, Yihong",1,632,,,,,2.0,86
"Xiong, Wei",1,632,,,,,2.0,86
"Xu, Yexiao J.",3,81,,,,,1.0,315
"Yafeh, Yishay P.",1,632,,,,,1.0,315
"Yaisawarng, Suthathip",2,250,,,,,1.0,315
"Yamada, Takeshi",2,250,0.0,21,,,1.0,315
"Yeo, Gillian Hian Heng",3,81,,,,,1.0,315
"Yeoman, John C.",0,1152,,,,,1.0,315
"Yermack, David L.",4,32,0.5454545454545455,2,,,3.0,26
"Yeung, Bernard Y.",2,250,,,,,1.0,315
"Yousef, Tarik M.",1,632,,,,,1.0,315
"Yu, Fan",1,632,,,,,1.0,315
"Yu, Min Teh",1,632,,,,,1.0,315
"Yu, Wayne W.",2,250,,,,,1.0,315
"Zaman, Mir A.",1,632,,,,,1.0,315
"Zapatero, Fernando",1,632,,,,,1.0,315
"Zenner, Marc",1,632,,,,,1.0,315
"Zhang, Chu",1,632,,,,,2.0,86
"Zhang, Harold H.",2,250,,,,,1.0,315
"Zhang, Hua",1,632,,,,,1.0,315
"Zhang, Junxi",1,632,,,,,2.0,86
"Zhang, Xiaoyan",1,632,,,,,1.0,315
"Zheng, Lu U.",0,1152,,,,,1.0,315
"Zhou, Chunsheng",0,1152,,,,,2.0,86
"Zhou, Guofu",1,632,,,,,1.0,315
"Zhou, Hanqing",1,632,,,,,1.0,315
"Zi, Hongmin",3,81,,,,,1.0,315
"Zimmermann, Heinz D.",2,250,,,,,1.0,315
"Zingales, Luigi",2,250,,,,,2.0,86
"Ziv, Amir",1,632,,,,,1.0,315
"Zou, Heng-fu",1,632,,,,,1.0,315
"de Haan, Jakob",1,632,,,,,1.0,315
