node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Douglas, Susan P.",2,3522,4.7859062340861E-08,3445,0.0010071368,2279,1,1618,,
"Douglass, Julian",3,2665,6.3272383843204E-08,3417,0.00066903,2595,1,1618,,
"Doukas, John A.",5,1955,0.0001463349,1880,0.0072418296,752,3,668,,
"Dow, James",10,1239,0.0004100286,1455,0.0088209153,651,2,958,1,544
"Dowd, Kevin",1,4821,0,4217,4.46876590186288E-06,4772,,,1,544
"Downing, Christopher",10,1239,0.0004761143,1388,0.0040677052,1115,,,2,170
"Drake, Leigh M.",2,3522,,,,,,,1,544
"Drake, Pamela Peterson",4,2252,1.35297280071048E-05,2352,0.0031891571,1262,1,1618,,
"Drazen, Allan",1,4821,0,4217,9.35903758119732E-07,5004,1,1618,,
"Dridi, Ramdan",1,4821,0,4217,0.000209808,3363,1,1618,,
"Driessen, Joost",25,396,0.0005582191,1296,0.0164579404,377,2,958,2,170
"Driscoll, John C.",1,4821,0,4217,2.4791054117019E-05,4365,1,1618,,
"Drucker, Steven",14,859,0.000667003,1201,0.0067514504,789,2,958,1,544
"Dryburgh, Paul R.",3,2665,0,4217,2.51416497529097E-07,5099,,,1,544
"Du, Bin",7,1622,0.000000439,3047,0.0001822878,3440,,,1,544
"Du, Julan",3,2665,1.6956267652709E-06,2750,0.0007242334,2500,1,1618,,
"Duan, Jinchuan",8,1480,0.0004690666,1397,0.001682966,1819,3,668,2,170
"Duarte, Jefferson",28,325,0.0012237026,804,0.0072164751,756,4,483,1,544
"Dubil, Robert",2,3522,4.06446389306675E-09,4138,0.0002341909,3317,1,1618,,
"Dubofsky, David A.",3,2665,0.000000718,2943,0.0007301036,2490,1,1618,,
"Duck, Peter W.",3,2665,,,,,,,1,544
"Dudek, Maciej K.",1,4821,0,4217,0.0008883269,2354,1,1618,,
"Dueker, Michael J.",6,1775,0.0004204873,1442,0.00056116,2730,2,958,1,544
"Dufey, Günter",1,4821,0,4217,5.20023096849407E-06,4738,1,1618,,
"Duffee, Gregory R.",20,554,0.0005105991,1345,0.0237477579,256,6,291,2,170
"Duffie, J. Darrell",73,31,0.017499399,19,0.0429749283,103,22,21,4,29
"Duffner, Stefan",2,3522,6.65094091592741E-09,3942,2.40103530731859E-05,4375,1,1618,,
"Duffy, John",10,1239,0.0024857802,442,6.58014995474107E-06,4698,1,1618,3,53
"Dufour, Alfonso",2,3522,4.8773566716801E-09,4075,4.44577520954028E-05,4174,1,1618,,
"Dufour, Jean Marie",2,3522,0,4217,0.0042915344,1081,1,1618,,
"Duggan, Mark G.",2,3522,5.44918469525639E-09,4027,0.0031286209,1288,1,1618,,
"Duguay, Pierre",1,4821,0,4217,3.14088253967452E-05,4295,1,1618,,
"Dumas, Bernard",17,683,0.0007500051,1158,0.0107089575,552,10,124,,
"Dunbar, Amy E.",2,3522,1.46320700150403E-08,3705,0.0010177291,2268,1,1618,,
"Dunbar, Craig G.",2,3522,0,4217,0.0011041094,2204,2,958,,
"Duncan, Alan S.",3,2665,5.64759897203893E-07,2990,3.54944159690925E-06,4806,1,1618,,
"Dunis, Christian L.",1,4821,,,,,1,1618,,
"Dunne, Peter G.",2,3522,8.1289277861335E-09,3858,2.8711166130131E-08,5192,1,1618,,
"Dupaigne, Martial",2,3522,8.1289277861335E-09,3858,8.99215775531219E-07,5011,1,1618,,
"Dupačová, Jitka",4,2252,,,,,,,1,544
"Dupor, Bill",10,1239,0.0013137445,770,0.0035742167,1188,2,958,1,544
"Durand, Robert B.",3,2665,,,,,1,1618,,
"Durbin, Erik",3,2665,2.17088104600973E-07,3213,0.0007306671,2484,1,1618,,
"Durham, Garland B.",3,2665,0,4217,0.0009909166,2295,1,1618,1,544
"Durham, Greg R.",16,737,0.000416535,1449,0.0029484848,1330,1,1618,1,544
"Durnev, Art A.",31,274,0.0008819935,1022,0.0280896228,201,4,483,1,544
"Dustmann, Christian",2,3522,0.000000003,4179,0.0004380892,2929,1,1618,,
"Dutkowsky, Donald H.",5,1955,,,,,,,1,544
"Dutordoir, Marie",9,1348,0.0005808633,1269,0.000671051,2594,,,1,544
"Dutta, Kabir K.",2,3522,7.93268782865226E-07,2918,0.0001611992,3534,1,1618,,
"Dvoracek, Vladimir",7,1622,0.0001660746,1848,0.0032475314,1253,,,1,544
"Dvořák, Tomáš",2,3522,0,4217,0.0018091559,1764,,,1,544
"Dwyer, Douglas W.",6,1775,3.39837955027097E-06,2619,0.000139423,3610,,,1,544
"Dwyer, Gerald P.",11,1124,0.0022459119,492,0.0020221043,1655,4,483,,
"Dybvig, Philip H.",20,554,0.0007574747,1154,0.0063214743,834,9,159,,
"Dyck, Alexander",19,591,0.0004674154,1402,0.0194269395,324,6,291,1,544
"Dynan, Karen E.",3,2665,0.000000011,3801,0.0041329311,1108,2,958,,
"Díaz Díaz, Belén",2,3522,2.54817654401687E-06,2677,0.0001617153,3528,1,1618,,
"Díaz, Antonio",2,3522,0,4217,0.0003068744,3154,,,1,544
EANA KIM,2,3522,4.7859062340861E-08,3445,0.0010071368,2279,1,1618,,
EDDIE RIEDL,2,3522,1.08534585276398E-08,3806,0.0017272599,1802,1,1618,,
EDUARDO ANDRADE,1,4821,0,4217,3.16447947575796E-05,4291,1,1618,,
EDUARDO L LUNDBERG,2,3522,2.66569979419306E-07,3164,2.27336194543404E-05,4407,1,1618,,
EDWARD QIAN,1,4821,0,4217,0.0043129536,1069,1,1618,,
EDWARD SELLERS,1,4821,0,4217,0.0015565838,1919,1,1618,,
EHUD SARIG,4,2252,,,,,1,1618,,
ELAINE KIM,2,3522,0,4217,0.0014968759,1959,1,1618,,
ELAINE WALSH,2,3522,0,4217,0.0007313104,2483,1,1618,,
ELIAS KAZARIAN,3,2665,0,4217,0.0001120362,3717,2,958,,
ELIZABETH HENDERSON,2,3522,0,4217,0.0031453328,1277,1,1618,,
ELIZABETH WRIGLEY,2,3522,3.65801750376008E-08,3484,3.67840552485101E-05,4243,1,1618,,
ELLCHIRO KAZUMORI,1,4821,0,4217,5.29317620228895E-06,4724,1,1618,,
EO DONOVAN,2,3522,4.5725218797001E-09,4089,2.10147323029948E-07,5108,1,1618,,
ERIC ANDERSON,3,2665,2.37055456321511E-07,3183,0.0007069465,2535,1,1618,,
ERIC GETTLEMAN,4,2252,2.86171672240157E-05,2232,0.000526918,2783,1,1618,,
ERIC JOHNSON,4,2252,1.72184735878035E-05,2332,0.0013531111,2021,2,958,,
ERIC OBERG,3,2665,0.000002917,2638,0.0011035184,2205,1,1618,,
ERIC ONGENA,2,3522,1.04514785821716E-08,3808,0.0002074019,3379,1,1618,,
ERIN CROTTY,2,3522,4.7859062340861E-08,3445,0.0010071368,2279,1,1618,,
EUGENE LEE,3,2665,1.66380686788328E-06,2758,0.0001465936,3588,1,1618,,
EUGENIA SHLIMOVICH,2,3522,4.47091028237343E-08,3453,0.000026464,4343,1,1618,,
"Eades, Kenneth M.",3,2665,1.89741387166252E-07,3261,0.0021867919,1578,1,1618,,
"Eames, Michael J.",3,2665,3.26759448172414E-07,3133,4.51252626539079E-05,4169,2,958,,
"Easaw, Joshy Z.",1,4821,,,,,,,1,544
"Easley, David A.",14,859,0.00072881,1174,0.0047390607,1004,5,367,,
"Easterbrook, Frank H.",3,2665,3.78353771222243E-08,3468,0.0034726781,1212,1,1618,,
"Easterly, William R.",4,2252,0.000009437,2431,0.0006230698,2648,2,958,,
"Easterwood, John C.",2,3522,4.5725218797001E-09,4089,4.93992042977712E-05,4126,1,1618,,
"Easton, Peter D.",5,1955,0.000232056,1739,0.0012672543,2078,2,958,,
"Eaves, James",1,4821,,,,,,,1,544
"Eberhart, Allan C.",13,948,0.0019623363,558,0.0089203249,645,,,1,544
"Eberly, Janice C.",12,1034,0.0003686108,1560,0.006678749,796,6,291,,
"Ebnöther, Silvan",11,1124,0.0002376573,1729,9.95057911973002E-05,3783,1,1618,2,170
"Eckbo, B. Espen",28,325,0.0005693875,1291,0.0230071507,270,12,87,,
"Edelen, Roger M.",16,737,0.0013328789,757,0.008131812,694,2,958,1,544
"Ederer, Florian",3,2665,1.37175656391003E-08,3737,0.0004306759,2954,1,1618,,
"Ederington, Louis H.",14,859,0.0005361091,1321,0.0023053695,1542,6,291,1,544
"Edirisinghe, N. Chanaka P.",1,4821,,,,,,,1,544
"Edison, Hali J.",2,3522,6.65094091592741E-09,3942,1.52640911700572E-05,4556,1,1618,,
"Edmans, Alex",18,635,0.0008330303,1048,0.0093835158,622,,,1,544
"Edwards, Amy K.",13,948,0.0001207656,1944,0.0033902088,1231,3,668,1,544
"Edwards, Franklin R.",2,3522,3.4086072194128E-08,3503,0.0005845357,2695,1,1618,,
"Edwards, Sebastian",6,1775,0.0005449341,1314,0.0015048419,1937,,,1,544
"Eeckhout, Jan",1,4821,0,4217,0.000076776,3902,1,1618,,
"Efendi, Jap",12,1034,0.0009055998,1004,0.0002168077,3353,,,1,544
"Egami, Masahiko",1,4821,,,,,,,1,544
"Eggertsson, Gauti Bergþóruson",16,737,0.0027476207,391,0.0011616003,2151,,,1,544
"Egloff, Daniel",12,1034,0.0015564455,677,0.0003952974,3000,,,1,544
"Egorov, Alexei V.",4,2252,0.0002192469,1760,0.0005249205,2790,2,958,,
"Ehrmann, Michael",16,737,0.0021358309,514,0.0003741437,3025,,,1,544
"Eichberger, Jürgen",2,3522,0,4217,0.0015035307,1941,1,1618,,
"Eichenbaum, Martin S.",4,2252,0.000003648,2610,2.7675180580609E-05,4335,1,1618,1,544
"Eichengreen, Barry J.",8,1480,0.0034601616,304,0.0016303275,1862,3,668,1,544
"Eicher, Theo S.",2,3522,4.06446389306675E-09,4138,0.000000125,5154,1,1618,,
"Einav, Liran",1,4821,0,4217,0.0003722068,3028,1,1618,,
"Eisenbeis, Robert A.",5,1955,0.0002747391,1678,0.0020398241,1650,2,958,,
"Eitrheim, Øyvind",3,2665,1.32907969303283E-07,3307,4.60689314059451E-05,4153,1,1618,,
"Ekelund, Robert B.",1,4821,0,4217,0.000000125,5145,1,1618,,
"Ekern, Steinar",1,4821,0,4217,2.11225278591154E-09,5215,1,1618,,
"El Ghoul, Sadok",4,2252,6.75326308386476E-08,3412,0.0002249759,3336,1,1618,,
"El Karoui, Nicole",4,2252,2.77674113114481E-06,2653,9.6921718240199E-05,3794,1,1618,,
"El-Bachir, Naoufel",2,3522,2.53658161077938E-06,2679,9.94588136653863E-07,4998,1,1618,,
"Eldor, Rafi",5,1955,,,,,,,1,544
"Eleanor Xu, Xiaoqing",4,2252,2.43867833584005E-08,3582,0.000123075,3654,,,1,544
"Eleswarapu, Venkat R.",24,425,0.0002911074,1660,0.0068759827,775,1,1618,2,170
"Elger, C. Thomas",5,1955,,,,,,,1,544
"Eling, Martin",1,4821,,,,,,,1,544
"Ellickson, Paul B.",1,4821,0,4217,0.0007049605,2538,1,1618,,
"Elliott, Graham",1,4821,0,4217,9.57205492724808E-07,5002,,,1,544
"Ellis, Katrina",13,948,0.0011477135,855,0.0073357118,744,1,1618,1,544
"Ellis, Paul D.",1,4821,0,4217,0.0024274369,1481,1,1618,,
"Ellison, Glenn",6,1775,0.000027166,2249,0.0054496381,921,2,958,,
"Ellul, Andrew",49,97,0.0041942213,232,0.0351624071,147,2,958,3,53
"Elmendorf, Douglas W.",2,3522,5.22573929108582E-09,4031,2.31318040423348E-05,4395,1,1618,,
"Elsas, Ralf",12,1034,6.85905993006738E-06,2490,0.0084360081,675,3,668,1,544
"Elsinger, Helmut",1,4821,0,4217,7.57455307486931E-05,3914,1,1618,,
"Elson, Charles M.",3,2665,4.30406018217972E-07,3054,0.0005593052,2739,1,1618,,
"Elton, Edwin J.",8,1480,0.0001734441,1840,0.0151410322,406,3,668,1,544
"Elyasiani, Elyas",6,1775,1.18806311826288E-05,2375,0.000482804,2847,,,2,170
"Embrechts, Paul",3,2665,,,,,,,1,544
"Emery, Douglas R.",2,3522,0.000000015,3699,7.12571393742501E-05,3954,1,1618,,
"Emery, Gary W.",3,2665,8.15152619793568E-08,3386,0.000647292,2627,1,1618,,
"Emery, Kenneth M.",1,4821,0,4217,7.26634468474594E-05,3941,,,1,544
"Emmons, William R.",2,3522,0,4217,0.0007904916,2431,2,958,,
"Enders, Walter",2,3522,0,4217,9.32098109503101E-07,5008,,,1,544
"Enders, Zeno",2,3522,5.62771923655396E-09,3987,3.068347716104E-07,5087,1,1618,,
"Engel, Charles",9,1348,0.0007831575,1093,0.0068498671,781,1,1618,2,170
"Engel, Eduardo M.R.A.",1,4821,0,4217,0.0001555023,3552,1,1618,,
"Engel, Robert",2,3522,0,4217,0.0019283905,1705,1,1618,,
"Engle, Robert F.",34,225,0.0085948508,73,0.020796561,296,13,77,,
"Engle-Warnick, Jim C.",3,2665,0.0001763779,1838,6.41663585893778E-06,4707,,,1,544
"English, William B.",4,2252,4.08367757429412E-06,2595,0.000595142,2681,3,668,,
"Engsted, Tom",2,3522,1.17056560120322E-06,2847,0.0004350263,2948,2,958,,
"Engström, Stefan",1,4821,0,4217,0.0016425365,1850,1,1618,,
"Enis, Charles R.",2,3522,6.65094091592741E-09,3942,6.0635173675758E-07,5057,1,1618,,
"Epermanis, Karen",1,4821,0,4217,3.87310752990167E-06,4796,,,1,544
"Epple, Dennis N.",3,2665,3.96866768858585E-06,2600,0.0004651058,2880,1,1618,,
"Epps, Thomas W.",3,2665,9.57729949442789E-06,2426,0.000507374,2822,1,1618,,
"Epstein, Larry G.",6,1775,6.97284882164637E-06,2486,0.0088139177,653,3,668,,
"Epstein, Richard A.",3,2665,3.78353771222243E-08,3468,0.0034726781,1212,1,1618,,
"Eraker, Bjørn",2,3522,0,4217,0.0007720328,2439,2,958,,
"Eraslan, Hülya K.K.",3,2665,2.69517210182068E-07,3157,0.001542964,1925,1,1618,,
"Erceg, Christopher J.",1,4821,0,4217,9.48644381522396E-06,4639,1,1618,,
"Erenburg, Grigori",6,1775,0.000164972,1852,0.0007666911,2448,,,1,544
"Ergungor, Ozgur Emre",11,1124,0.0011479699,852,0.0063502217,829,3,668,1,544
"Erickson, Merle M.",2,3522,4.30355000442362E-09,4120,6.80997705401065E-05,3970,1,1618,,
"Erickson, Timothy",3,2665,9.71239490460104E-06,2420,0.0022271094,1565,3,668,,
"Ericsson, Jan",3,2665,2.93165090840874E-06,2633,0.0007783005,2435,2,958,,
"Erkan, Hafize G.",1,4821,,,,,,,1,544
"Erner, Carsten",2,3522,,,,,1,1618,,
"Errunza, Vihang R.",17,683,0.0015257013,696,0.0127111376,472,2,958,2,170
"Esho, Neil",2,3522,0,4217,0.0021645002,1583,1,1618,,
"Espenlaub, Susanne",3,2665,4.77645373152151E-07,3026,0.0002003118,3405,1,1618,,
"Espinosa-Vega, Marco A.",14,859,0.0010574058,905,0.0083250213,685,,,1,544
"Esteghamat, Kian",1,4821,,,,,,,1,544
"Estrella, Arturo",3,2665,3.77911853739785E-07,3079,0.0022293639,1563,1,1618,,
"Esty, Benjamin C.",7,1622,0.000010367,2411,0.0071645814,760,5,367,,
"Ettin, Edward C.",2,3522,9.0762840318859E-09,3844,0.0001155383,3688,1,1618,,
"Eun, Cheol S.",3,2665,0.0007648183,1135,0.0004092881,2979,1,1618,1,544
"Evans, Charles L.",3,2665,7.99127755214228E-06,2460,2.11679321453244E-05,4445,1,1618,,
"Evans, George W.",1,4821,,,,,,,1,544
"Evans, Paul",7,1622,0.0003357953,1600,0.0003176893,3137,4,483,,
"Evans, Richard B.",11,1124,0.0009045751,1008,0.0025449698,1444,3,668,,
"Evans, Steve",1,4821,0,4217,0.0007116475,2527,1,1618,,
"Everaert, Gerdie",3,2665,0.000000029,3558,7.27398497066282E-05,3935,1,1618,,
"Evren Damar, H.",3,2665,0.0007648915,1123,4.8027735644691E-07,5068,,,1,544
"Ewing, Bradley T.",3,2665,0.0001912046,1803,2.02930930589018E-06,4904,,,1,544
F GALLEGO,2,3522,4.30355000442362E-09,4120,5.554479151352E-05,4065,1,1618,,
F LASZLO,2,3522,4.5725218797001E-09,4089,2.10147323029948E-07,5108,1,1618,,
FARSHAD MASHAYEKHI,2,3522,6.09669583960013E-09,3967,0.0002723184,3234,1,1618,,
FEDERICO VISCONTI,3,2665,2.60728411229582E-06,2664,1.44427014879668E-05,4568,1,1618,,
"FELDMAN, DAVID",2,3522,2.2397835313066E-08,3622,0.0022792491,1550,1,1618,,
FLORENZ PLASSMAN,3,2665,,,,,1,1618,,
FRANK WITT,2,3522,0.000002602,2672,0.0003447116,3084,1,1618,,
FRED HERRIMAN,1,4821,0,4217,0.0005331512,2770,1,1618,,
FRED RUBIN,2,3522,1.82900875188004E-08,3658,2.17703551736023E-05,4434,1,1618,,
"Fabozzi, Frank J.",3,2665,,,,,,,1,544
"Faccio, Mara",43,133,0.0048173428,181,0.0349131909,150,14,63,2,170
"Faff, Robert W.",7,1622,0.0007483185,1161,0.0002357716,3315,,,2,170
"Fahlenbrach, Rüdiger",8,1480,5.76966354449825E-05,2120,0.0205214794,304,4,483,,
"Faia, Ester",5,1955,0.001460771,716,0.0001332213,3630,,,1,544
"Faig, Miquel",2,3522,,,,,,,2,170
"Fair, Ray C.",2,3522,2.2421111178792E-06,2695,8.09558180423124E-05,3873,1,1618,1,544
"Fairchild, Lisa M.",1,4821,0,4217,0.0004069011,2984,1,1618,,
"Falconieri, Sonia",6,1775,0.0001848869,1830,0.0045444206,1036,3,668,,
"Faleye, Olubunmi",5,1955,0.0007650378,1120,0.0007293997,2493,,,1,544
"Falkenstein, Eric G.",3,2665,3.11009344066125E-08,3541,0.001263561,2085,1,1618,,
"Fama, Eugene F.",55,73,0.003141546,344,0.1287831961,9,24,14,4,29
"Fan, Joseph",13,948,0.0003172717,1627,0.0068523487,780,1,1618,1,544
"Fan, Longzhen",5,1955,0.0001518704,1874,0.0017913052,1773,,,1,544
"Fang, Lily",14,859,0.0007678365,1110,0.010301874,574,2,958,1,544
"Farhi, Emmanuel",21,523,0.0009354856,980,0.0087890321,655,,,1,544
"Farley, Dennis E.",7,1622,0.001008804,935,9.98726055357729E-06,4629,1,1618,1,544
"Farmer, Roger E.A.",1,4821,,,,,1,1618,,
"Farnsworth, Heber K.",8,1480,0.0002121341,1773,0.004387832,1057,4,483,,
"Farrant, Katie",4,2252,6.66609267529668E-05,2082,3.50878195579537E-05,4255,,,1,544
"Fatum, Rasmus",2,3522,0,4217,1.89386399664005E-06,4914,,,1,544
"Fatás, Antonio",13,948,0.0017258584,632,0.0001265706,3648,1,1618,1,544
"Faulkender, Michael",48,104,0.0023007119,478,0.0589988589,66,5,367,3,53
"Faure-Grimaud, Antoine",2,3522,0,4217,0.0004379582,2939,2,958,,
"Faust, Jon",17,683,0.0023603907,468,0.0005285451,2780,2,958,1,544
"Fauver, Larry",6,1775,0.0003307047,1604,0.0008464765,2383,,,1,544
"Favero, Carlo A.",3,2665,3.72646861817008E-05,2189,0.0016973186,1817,2,958,,
"Fawcett, Stanley E.",10,1239,0.0002894488,1661,0.002274028,1555,,,1,544
"Fazzari, Steven M.",1,4821,0,4217,2.93615830698879E-06,4854,1,1618,,
"Fecht, Falko",8,1480,0.0004048347,1463,0.0003377728,3093,1,1618,1,544
"Fee, C. Edward",16,737,0.0002965983,1652,0.0057159399,894,2,958,1,544
"Fehle, Frank R.",32,251,0.0018301217,603,0.0079426483,709,4,483,2,170
"Fehr, Ernst",2,3522,9.14504375940019E-09,3826,7.61880790692482E-05,3908,1,1618,,
"Felices, Guillermo",1,4821,0,4217,1.04665053354509E-07,5165,1,1618,,
"Fell, John",2,3522,7.31603500752015E-09,3899,4.45617577238723E-06,4773,1,1618,,
"Felli, Leonardo",2,3522,0,4217,0.0006835338,2582,2,958,,
"Feltham, Gerald A.",3,2665,1.14095307855374E-07,3320,0.000169034,3509,1,1618,,
"Ferguson, Mark E.",1,4821,0,4217,0.0034126812,1227,1,1618,,
"Ferguson, Niall",3,2665,2.43867833584005E-08,3582,2.43441803569046E-06,4879,1,1618,,
"Ferguson, Robert Ian",3,2665,,,,,1,1618,,
"Feriozzi, Fabio",1,4821,0,4217,0.000008434,4663,1,1618,,
"Ferland, René",4,2252,0.0003571513,1575,0.00002402,4373,,,1,544
"Fermanian, Jean David",1,4821,0,4217,0.000292292,3184,,,1,544
"Fernando, Chitru S.",45,121,0.0073482843,100,0.0199986253,316,3,668,2,170
"Fernández de Guevara, Juan",1,4821,0,4217,7.37694716624206E-06,4690,,,1,544
"Fernández, Ana I.",1,4821,,,,,1,1618,,
"Fernández-Arias, Eduardo",5,1955,0.0004106711,1453,0.001730653,1801,2,958,,
"Feroli, Michael E.",2,3522,5.22573929108582E-09,4031,2.31318040423348E-05,4395,1,1618,,
"Ferraris, Leo",9,1348,0.0011139623,881,0.0011175619,2195,,,1,544
"Ferreira, Cândida",2,3522,0,4217,0.0001050575,3742,,,1,544
"Ferreira, Daniel",36,204,0.0021374469,513,0.0235940202,260,1,1618,2,170
"Ferreira, Miguel Ângelo",15,800,0.0005365617,1320,0.0058774379,877,2,958,2,170
"Ferrell, Allen",2,3522,5.22573929108582E-09,4031,0.0006204881,2654,1,1618,,
"Ferris, Stephen P.",3,2665,2.43867833584005E-08,3582,8.23328873479483E-05,3868,1,1618,,
"Ferson, Wayne E.",71,37,0.0117237881,41,0.0396663105,116,23,17,1,544
"Fich, Eliezer M.",12,1034,4.83097301024118E-05,2152,0.0104659959,566,1,1618,2,170
"Fidrmuc, Jana P.",16,737,0.0008027657,1075,0.0021370758,1601,,,1,544
"Field, Laura Casares",40,155,0.0048608376,180,0.0202052206,312,8,190,1,544
"Fields, L. Paige",13,948,0.0003987132,1474,0.0009851285,2299,,,2,170
"Figlewski, Stephen",12,1034,0.0002788764,1673,0.0037985629,1157,5,367,,
"Figá-Talamanca, Gianna",1,4821,,,,,,,1,544
"Filardo, Andrew J.",3,2665,0.00000235,2688,2.94613209638963E-05,4312,1,1618,,
"Filho, Naércio Menezes",2,3522,2.66569979419306E-07,3164,2.27336194543404E-05,4407,1,1618,,
"Filipovic, Damir",5,1955,7.60491933886466E-06,2471,0.0017806492,1786,,,1,544
"Fink, Jason D.",10,1239,4.16647430074286E-05,2174,0.0029511509,1327,,,1,544
"Fink, Kristin E.",10,1239,4.16647430074286E-05,2174,0.0029511509,1327,,,1,544
"Fiordelisi, Franco",0,5561,,,,,,,1,544
"Fischer, Karl Hermann",2,3522,0,4217,0.0015035307,1941,1,1618,,
"Fischer, Klaus P.",11,1124,0.0005575656,1297,0.0011670037,2148,2,958,1,544
"Fischer, Paul E.",2,3522,2.43867833584005E-08,3582,2.19671861038755E-07,5106,1,1618,,
"Fischer, Stanley",2,3522,0,4217,0.0001049389,3744,1,1618,,
"Fishe, Raymond P.H.",6,1775,4.88867848406847E-05,2143,0.0025186316,1451,3,668,,
"Fisher, Adlai J.",31,274,0.0014709438,710,0.0185625985,339,1,1618,2,170
"Fisher, Jonas D.M.",3,2665,1.37315493044763E-06,2818,0.0005694092,2718,1,1618,1,544
"Fisher, Lance A.",6,1775,0.0007645988,1141,2.82510787813881E-05,4331,,,1,544
"Fisher, Mark",2,3522,1.04514785821716E-08,3808,0.001350956,2024,1,1618,,
"Fisher, Timothy C.G.",2,3522,,,,,,,1,544
"Fishman, Michael J.",18,635,0.0002760687,1677,0.0143164556,426,8,190,2,170
"Fisman, Raymond J.",14,859,0.0002222064,1756,0.0074271143,736,6,291,,
"Fissel, Gary S.",3,2665,0,4217,0.0003700038,3034,,,1,544
"Flaig, Gebhard",3,2665,7.31603500752015E-08,3399,1.70214126093578E-06,4934,1,1618,,
"Flamouris, Dimitris",2,3522,6.09669583960013E-09,3967,8.09183305807396E-07,5022,1,1618,,
"Flandreau, Marc R.",4,2252,0.000336279,1598,5.485526246603E-05,4072,2,958,1,544
"Flannery, Mark J.",57,56,0.0173785434,20,0.0254263747,237,22,21,1,544
"Fleming, Grant A.",9,1348,0.0006728959,1198,8.60762968842955E-05,3856,,,1,544
"Fleming, Jeff",20,554,0.0098509831,59,0.0052650977,939,4,483,1,544
"Fleming, Michael J.",21,523,0.0035037232,299,0.0048239593,988,3,668,1,544
"Fleming, Wendell H.",3,2665,1.09740525112802E-07,3325,2.93671134517526E-08,5187,1,1618,,
"Fletcher, Jonathan",1,4821,,,,,,,1,544
"Flinn, Christopher J.",1,4821,0,4217,0.0002238772,3341,1,1618,,
"Flood, Mark D.",3,2665,3.36446048247237E-07,3121,7.60636923364156E-05,3911,1,1618,,
"Flor, Christian Riis",3,2665,3.13544357465149E-08,3531,1.64145514012071E-05,4542,1,1618,,
"Florig, Michael",1,4821,0,4217,0.0003830864,3019,1,1618,,
"Fluck, Zsuzsanna",25,396,0.0021983661,501,0.0110475868,540,5,367,1,544
"Focarelli, Dario",4,2252,2.08506997714324E-06,2714,0.000424461,2970,2,958,,
"Folkertsma, Carsten K.",1,4821,0,4217,0.000001422,4946,1,1618,,
"Fong, Wai Mun",1,4821,,,,,,,1,544
"Fong, Waiming",16,737,0.0012345164,796,0.0048238989,989,,,1,544
"Fonseca, Ana Rosa",1,4821,,,,,1,1618,,
"Fooladi, Iraj J.",5,1955,0.0021594897,512,0.0019616709,1685,2,958,,
"Forbes, Kristin J.",2,3522,2.92641400300806E-09,4189,0.0005123954,2805,1,1618,,
"Foresi, Silverio",4,2252,4.48760361621995E-07,3039,0.0059643311,864,3,668,,
"Forges, Françoise",1,4821,,,,,1,1618,,
"Forni, Lorenzo",2,3522,0.000000011,3801,0.0030499586,1303,1,1618,,
"Forni, Mario",5,1955,0.0003057654,1641,0.0001397919,3607,,,1,544
"Forsyth, Peter A.",2,3522,,,,,,,1,544
"Foster, F. Douglas",2,3522,0.000000203,3224,0.0001399788,3606,1,1618,,
"Foster, Michael E.",2,3522,6.55659260637982E-05,2086,1.18192236548641E-05,4601,,,1,544
"Foucault, Thierry",48,104,0.0053163701,150,0.0101266875,581,7,234,2,170
"Fox, Jeremy T.",3,2665,5.31021238120917E-06,2539,0.0008062448,2416,1,1618,,
"Fox, Merritt B.",3,2665,3.78353771222243E-08,3468,0.0034726781,1212,1,1618,,
"Frame, W. Scott",38,173,0.0037814201,263,0.0185536615,340,3,668,3,53
"Francis, Bill B.",2,3522,0,4217,0.0016538784,1842,,,1,544
"Francis, Jennifer",5,1955,0.000008622,2447,0.0019786208,1680,2,958,,
"Frank, Jeff",1,4821,0,4217,6.56324575218881E-06,4699,1,1618,,
"Frank, Murray Z.",16,737,0.0003560542,1578,0.0088948852,648,7,234,,
"Franke, Günter",5,1955,0.0007922976,1082,0.0002748097,3219,2,958,,
"Frankel, David M.",2,3522,1.32095076524669E-08,3745,0.0005589734,2741,1,1618,,
"Frankel, Jeffrey A.",5,1955,9.0816326936593E-05,2017,0.0012791498,2064,3,668,,
"Frankel, Tamar",3,2665,5.99177821901116E-08,3426,0.001233488,2105,1,1618,,
"Franks, Julian R.",32,251,0.0013991371,733,0.0194303701,323,11,102,1,544
"Franzen, Laurel A.",8,1480,0.0011847567,828,0.001271237,2070,,,1,544
"Franzoni, Francesco",10,1239,0.0001935919,1793,0.0055455203,912,1,1618,1,544
"François, Pascal",9,1348,0.0002824802,1669,0.0012871135,2061,3,668,,
"Fraser, Donald R.",22,487,0.0021901013,503,0.0015018027,1956,3,668,3,53
"Fratantoni, Michael C.",3,2665,7.63460658115896E-08,3393,0.0007301709,2489,2,958,,
"Fratianni, Michele U.",2,3522,0,4217,0.0001049389,3744,1,1618,,
"Fratzscher, Marcel",16,737,0.0021358309,514,0.0003741437,3025,,,1,544
"Frauendorfer, Karl",2,3522,,,,,,,1,544
"Frazzini, Andrea",14,859,0.0019116799,581,0.0269928995,216,,,1,544
"Freeman, Scott",2,3522,7.00575562050097E-07,2947,1.88360192289822E-06,4915,1,1618,,
