node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Egorov, Alexei V.",2,3039,6.14488576483861E-08,3158,0.0002853819,2977,1,1438,,
"Ehrmann, Michael",12,902,0.0013761325,765,0.0005281911,2515,1,1438,1,444
"Eichberger, Jürgen",4,2021,0.000068453,1937,0.0008337526,2192,2,870,,
"Eichenbaum, Martin S.",1,4299,,,,,,,1,444
"Eichengreen, Barry J.",6,1600,0.0005701146,1236,0.0017159842,1730,1,1438,1,444
"Einmahl, John H.J.",2,3039,2.5253354368891E-06,2425,3.34076568724197E-05,3987,1,1438,,
"Eisenbeis, Robert A.",5,1782,8.99525092324306E-05,1893,0.002592307,1433,2,870,,
"Eisfeldt, Andrea L.",10,1094,0.0016036513,682,0.0103450681,547,,,1,444
"Eitrheim, Øyvind",4,2021,9.63903649386448E-09,3503,6.70209989902134E-06,4440,2,870,,
"Ekelund, Robert B.",1,4299,0,3826,2.3787697070691E-07,4733,1,1438,,
"Ekern, Steinar",3,2359,0.0026614814,397,0.0005587496,2470,2,870,,
"El Ghoul, Sadok",4,2021,2.00195373334108E-07,2959,0.0002429739,3090,1,1438,,
"El Karoui, Nicole",4,2021,6.76308192275397E-06,2286,0.0002282346,3132,1,1438,,
"Elder, John",2,3039,9.82440258028495E-08,3090,0.0004340326,2692,,,1,444
"Eldor, Rafi",5,1782,2.16878321111951E-08,3333,5.72525802977973E-05,3813,,,1,444
"Eleanor Xu, Xiaoqing",4,2021,,,,,,,1,444
"Eleswarapu, Venkat R.",21,407,0.0005246529,1282,0.004621978,973,1,1438,1,444
"Elger, C. Thomas",5,1782,,,,,,,1,444
"Elliott, Graham",1,4299,0,3826,1.22411980135644E-06,4668,,,1,444
"Ellis, Colin",1,4299,0,3826,0.00019337,3255,1,1438,,
"Ellis, Katrina",10,1094,0.001665452,658,0.0061037576,818,,,1,444
"Ellman, Matthew",1,4299,0,3826,0.0004116791,2710,1,1438,,
"Ellul, Andrew",36,140,0.0019135978,569,0.0240039444,226,1,1438,2,138
"Elsas, Ralf",12,902,3.65575621947358E-05,2023,0.0070908631,712,3,589,1,444
"Elsinger, Helmut",2,3039,0,3826,0.0002525114,3038,2,870,,
"Elson, Charles M.",3,2359,0.000005064,2331,0.0004682016,2620,1,1438,,
"Elton, Edwin J.",11,987,0.0004132881,1454,0.0228800239,235,4,424,2,138
"Elul, Ronel",1,4299,0,3826,0.0005076798,2548,1,1438,,
"Embrechts, Paul",6,1600,0.0012498719,833,5.20296102138702E-05,3849,1,1438,1,444
"Emery, Douglas R.",2,3039,1.44585547407967E-08,3403,0.0001061507,3542,1,1438,,
"Emery, Gary W.",3,2359,8.73615921189048E-08,3104,0.0007177719,2299,1,1438,,
"Emery, Kenneth M.",1,4299,0,3826,0.000075344,3696,,,1,444
"Emmons, William R.",3,2359,2.43062002770968E-05,2086,0.0009056712,2153,3,589,,
"Emons, Winand",2,3039,7.22927737039836E-09,3601,5.34712359296368E-05,3842,1,1438,,
"Enders, Walter",2,3039,0,3826,0.000001407,4631,,,1,444
"Enders, Zeno",2,3039,6.67317911113695E-09,3614,1.35577601431235E-06,4639,1,1438,,
"Engel, Charles",12,902,0.0008968445,999,0.0074149209,688,2,870,2,138
"Engel, Eduardo M.R.A.",1,4299,0,3826,0.0001092748,3530,1,1438,,
"Engelmann, Bernd",2,3039,6.37877415035149E-08,3146,0.0001154564,3508,1,1438,,
"Engle, Robert F.",21,407,0.0056316936,144,0.0098205845,563,9,122,,
"Engle-Warnick, Jim C.",3,2359,0.0002080297,1682,1.39434720064773E-05,4302,,,1,444
"English, William B.",6,1600,0.0004347095,1369,0.0043976517,1004,4,424,,
"Englund, Peter",2,3039,7.88648440407094E-09,3582,0.0004087807,2711,1,1438,,
"Engsted, Tom",2,3039,2.32927316874235E-06,2442,0.0003025935,2931,2,870,,
"Engström, Stefan",1,4299,0,3826,0.0003457111,2805,1,1438,,
"Eom, Youngho",8,1324,7.37818567678713E-05,1920,0.0021337141,1584,,,1,444
"Epermanis, Karen",1,4299,0,3826,1.43231140524643E-05,4297,,,1,444
"Episcopos, Athanasios",5,1782,0.001665452,658,0.0001159065,3507,,,1,444
"Epple, Dennis N.",3,2359,2.11838482030873E-06,2462,0.0007340823,2282,1,1438,,
"Epps, Thomas W.",3,2359,1.6244325976814E-05,2144,0.0007711921,2247,1,1438,,
"Epstein, Larry G.",9,1188,3.83014460836968E-05,2016,0.0119180268,484,5,322,,
"Epstein, Richard A.",3,2359,0.000000203,2946,0.003061534,1258,1,1438,,
"Eraker, Bjørn",9,1188,1.44585547407967E-06,2530,0.0112187617,509,2,870,1,444
"Eraslan, Hülya K.K.",3,2359,6.06926235750361E-07,2717,0.0009589755,2095,1,1438,,
"Erceg, Christopher J.",1,4299,0,3826,7.79588346466661E-06,4399,1,1438,,
"Erenburg, Grigori",6,1600,0.0004135669,1451,0.000616067,2385,,,1,444
"Ergungor, Ozgur Emre",13,823,0.0016661633,653,0.0101497953,554,3,589,2,138
"Erickson, Merle M.",3,2359,7.61319452392752E-06,2273,0.0004429397,2679,2,870,,
"Erickson, Timothy",2,3039,0,3826,0.0016928968,1742,2,870,,
"Ericsson, Jan",5,1782,5.14146550604442E-05,1971,0.0012577993,1925,3,589,,
"Erkan, Hafize G.",1,4299,,,,,,,1,444
"Erner, Carsten",2,3039,1.23930469206829E-08,3440,1.59550095878069E-07,4773,1,1438,,
"Errunza, Vihang R.",11,987,0.0004836646,1315,0.0163929938,336,4,424,1,444
"Erwin, Gayle R.",3,2359,1.13482644650853E-06,2581,0.0003009098,2935,1,1438,,
"Escribano, Alvaro",2,3039,,,,,,,1,444
"Esho, Neil",2,3039,7.05204821174802E-07,2687,0.0025020679,1459,1,1438,,
"Espenlaub, Susanne",3,2359,3.47731426743669E-07,2849,8.84123955907223E-05,3626,1,1438,,
"Espinosa-Vega, Marco A.",14,756,0.0032996027,315,0.0107739997,535,,,1,444
"Esteghamat, Kian",1,4299,,,,,,,1,444
"Estrella, Arturo",11,987,0.0004995766,1294,0.0075403263,684,2,870,1,444
"Esty, Benjamin C.",4,2021,1.4180505611166E-06,2531,0.0065957187,763,3,589,,
"Esö, Péter",1,4299,0,3826,0.000196672,3245,1,1438,,
"Ettin, Edward C.",5,1782,0.0001105643,1853,0.0003644528,2774,2,870,,
"Eun, Cheol S.",5,1782,0.0001357176,1802,0.0071525803,705,3,589,,
"Evanoff, Douglas D.",2,3039,6.19652346034145E-09,3673,0.000147922,3366,1,1438,,
"Evans, Charles L.",5,1782,0.000189559,1714,7.2979581398076E-05,3714,2,870,,
"Evans, Paul",11,987,0.0014658491,726,0.0004236015,2700,6,251,,
"Ewing, Bradley T.",3,2359,,,,,,,1,444
F GALLEGO,2,3039,5.10301932028119E-09,3740,0.0001122763,3517,1,1438,,
F LASZLO,2,3039,5.42195802779877E-09,3714,1.83848376434185E-07,4750,1,1438,,
FARSHAD MASHAYEKHI,2,3039,8.67513284447803E-09,3535,0.0004181378,2704,1,1438,,
FAUCHIER PARTNERS,2,3039,6.67317911113695E-09,3614,0.0008487206,2183,1,1438,,
FELDA HARDYMON,2,3039,0,3826,0.0034306841,1177,1,1438,,
"FELDMAN, DAVID",2,3039,1.54913086508536E-08,3400,0.0027612549,1357,1,1438,,
FIONA TANG,3,2359,0.0004160377,1447,4.94112455294662E-06,4491,1,1438,,
FLORENZ PLASSMAN,3,2359,,,,,1,1438,,
FRANCESCO CAFAGNA,2,3039,0,3826,0.0005572642,2471,1,1438,,
FRED HERRIMAN,1,4299,0,3826,0.0006398391,2364,1,1438,,
FRED RUBIN,2,3039,2.16878321111951E-08,3333,1.48552139171164E-05,4291,1,1438,,
FROM OQIBO,2,3039,0.000000453,2800,0.0001175789,3504,1,1438,,
"Fabbri, Daniela",15,697,0.0016334644,678,0.0020978098,1593,,,1,444
"Faber, Riemer P.",5,1782,,,,,,,1,444
"Faccio, Mara",27,255,0.002488638,446,0.0331643128,159,8,148,2,138
"Faff, Robert W.",13,823,0.0013394421,777,0.0002061756,3204,1,1438,3,44
"Fahlenbrach, Rüdiger",4,2021,2.10772816382872E-06,2464,0.0142054093,397,2,870,,
"Faig, Miquel",1,4299,0,3826,1.14841602011238E-08,4798,,,1,444
"Fair, Ray C.",0,5094,,,,,,,1,444
"Fairchild, Lisa M.",3,2359,3.68903548435162E-07,2833,0.0010566907,2024,2,870,,
"Falconieri, Sonia",1,4299,0,3826,9.00445949646614E-05,3607,1,1438,,
"Faleye, Olubunmi",5,1782,0.0004164931,1417,0.0033574639,1189,,,1,444
"Falkenstein, Eric G.",2,3039,1.80731934259959E-07,2974,0.0007247272,2288,1,1438,,
"Fama, Eugene F.",64,32,0.0061419949,126,0.1604503792,5,27,8,4,19
"Fang, Lily",12,902,0.0008337424,1038,0.010990086,526,2,870,1,444
"Farber, André",1,4299,0,3826,2.58246883230179E-05,4111,1,1438,,
"Farley, Dennis E.",7,1450,0.0001872775,1715,9.71076971472452E-05,3572,1,1438,1,444
"Farmer, Roger E.A.",1,4299,,,,,1,1438,,
"Farnsworth, Heber K.",4,2021,6.44033548174177E-05,1945,0.0018238639,1693,2,870,,
"Farrant, Katie",4,2021,0.000416363,1434,2.77307957669067E-06,4575,,,1,444
"Farvaque, Étienne",1,4299,0,3826,3.56152654565614E-05,3956,1,1438,,
"Fatum, Rasmus",2,3039,0,3826,1.42200993634642E-05,4298,,,1,444
"Fatás, Antonio",2,3039,0.0001040799,1862,9.6870713995499E-08,4780,1,1438,,
"Faulkender, Michael",39,115,0.0015316925,705,0.0534992482,82,1,1438,3,44
"Faure-Grimaud, Antoine",12,902,0.0001961498,1704,0.0054330227,874,3,589,1,444
"Faust, Jon",14,756,0.0032602764,322,0.0006063419,2396,1,1438,1,444
"Fauver, Larry",6,1600,0.0001155398,1846,0.001322207,1897,,,1,444
"Favara, Giovanni",2,3039,8.67513284447803E-09,3535,2.42798722468033E-05,4154,1,1438,,
"Favero, Carlo A.",8,1324,0.0011518954,884,0.0014537083,1824,3,589,1,444
"Fawcett, Stanley E.",10,1094,0.0004872761,1310,0.0029536846,1296,,,1,444
"Fay, Scott A.",2,3039,0.00000001,3489,0.000164272,3332,1,1438,,
"Fazzari, Steven M.",2,3039,2.14233021623033E-07,2927,1.68715774445617E-05,4265,1,1438,,
"Fee, C. Edward",22,364,0.0006779181,1157,0.0130262377,438,2,870,2,138
"Fehle, Frank R.",14,756,0.0006750019,1160,0.0039167611,1076,2,870,1,444
"Felices, Guillermo",1,4299,0,3826,1.82069818705044E-07,4763,1,1438,,
"Fell, John",2,3039,8.67513284447803E-09,3535,6.59237256258911E-06,4443,1,1438,,
"Felli, Leonardo",1,4299,0,3826,0.0005142075,2530,1,1438,,
"Feltham, Gerald A.",3,2359,2.65481308971398E-07,2887,0.0001202515,3494,1,1438,,
"Feng, Fang",2,3039,0,3826,0.0001776126,3286,,,1,444
"Feng, Lei",9,1188,3.67668919509927E-05,2021,0.0146890493,384,,,1,444
"Ferguson, Niall",3,2359,4.575329322421E-07,2792,5.11161553016332E-06,4480,1,1438,,
"Ferguson, Robert Ian",3,2359,,,,,1,1438,,
"Ferguson, Roger W.",1,4299,0,3826,0.0007039882,2314,1,1438,,
"Ferland, René",4,2021,0.0003825214,1484,8.69383093605462E-05,3633,,,1,444
"Fermanian, Jean David",1,4299,0,3826,3.23541697964409E-07,4725,,,1,444
"Fernald, John G.",2,3039,3.77179688890349E-09,3787,6.79383170740451E-05,3739,1,1438,,
"Fernandez-Corugedo, Emilio",3,2359,1.03915032137081E-07,3079,0.000024634,4136,1,1438,,
"Fernando, Chitru S.",40,108,0.0068860521,112,0.0182853336,299,1,1438,2,138
"Fernández de Guevara, Juan",1,4299,,,,,,,1,444
"Fernández, Ana I.",1,4299,,,,,1,1438,,
"Fernández, Pablo",3,2359,0.0008328995,1046,0.000137591,3404,,,1,444
"Fernández-Arias, Eduardo",2,3039,5.95834646076557E-07,2723,0.0013998953,1848,1,1438,,
"Ferreira, Daniel",21,407,0.0014555163,738,0.0128332382,446,1,1438,1,444
"Ferreira, Miguel Ângelo",6,1600,2.72831882260471E-05,2074,0.0050153078,916,2,870,,
"Ferrell, Allen",2,3039,1.10579256158482E-07,3064,0.0003786243,2743,1,1438,,
"Ferri, Michael G.",8,1324,0.0003781097,1489,0.000300908,2945,,,1,444
"Ferson, Wayne E.",64,32,0.0107265432,55,0.051163453,88,22,15,1,444
"Fich, Eliezer M.",7,1450,1.01282638128296E-05,2233,0.0059330763,828,1,1438,1,444
"Fidrmuc, Jana P.",16,637,0.0009661492,972,0.0012084123,1951,,,1,444
"Field, Laura Casares",16,637,0.0005328827,1274,0.0084861201,628,6,251,,
"Fields, L. Paige",11,987,0.0006197393,1203,0.0005412296,2490,1,1438,1,444
"Figlewski, Stephen",19,485,0.0003606764,1505,0.0177870386,308,9,122,,
"Figá-Talamanca, Gianna",1,4299,,,,,,,1,444
"Filho, Naércio Menezes",2,3039,1.46161475276161E-05,2157,3.11585258901002E-05,4032,1,1438,,
"Fink, Jason D.",10,1094,9.66961267707033E-05,1883,0.0042193101,1032,,,1,444
"Fink, Kristin E.",10,1094,9.66961267707033E-05,1883,0.0042193101,1032,,,1,444
"Finn, Frank J.",4,2021,0.0001288203,1820,0.001669254,1751,,,1,444
"Finnerty, John D.",4,2021,4.89034263234956E-05,1980,0.0007834255,2239,2,870,,
"Fischer, Klaus P.",11,987,0.0007051621,1146,0.001811995,1696,2,870,1,444
"Fischer, Paul E.",1,4299,0,3826,0.0003608649,2781,1,1438,,
"Fischer, Stanley",4,2021,0.0002448235,1604,0.0001845501,3274,2,870,,
"Fishe, Raymond P.H.",17,576,0.0012015729,854,0.0051145769,904,3,589,1,444
"Fisher, Adlai J.",32,181,0.0029976704,353,0.0152781422,369,3,589,2,138
"Fisher, Douglas",2,3039,4.33756642223902E-08,3207,1.32293523713325E-08,4795,1,1438,,
"Fisher, Jonas D.M.",1,4299,,,,,,,1,444
"Fisher, Lance A.",6,1600,0.0008325525,1069,1.81269082634831E-05,4231,,,1,444
"Fisher, Mark",2,3039,4.46900782897353E-08,3205,0.0015735716,1778,1,1438,,
"Fisher, Timothy C.G.",2,3039,,,,,,,1,444
"Fishman, Michael J.",11,987,8.20027427034075E-05,1909,0.0062569382,798,9,122,,
"Fisman, Raymond J.",25,300,0.0010274255,940,0.0165193794,330,6,251,1,444
"Fissel, Gary S.",3,2359,0,3826,0.0001072126,3536,,,1,444
"Flaig, Gebhard",3,2359,8.67513284447803E-08,3107,3.06933841002962E-06,4569,1,1438,,
"Flandreau, Marc R.",4,2021,0.0003583512,1508,6.56290640716413E-05,3767,2,870,1,444
"Flannery, Mark J.",60,39,0.0305723829,9,0.0362461935,145,20,21,2,138
"Fleming, Grant A.",9,1188,7.03518737818651E-05,1929,7.33189386650496E-05,3712,,,1,444
"Fleming, Jeff",17,576,0.004063978,237,0.0068448659,740,3,589,1,444
"Fleming, Michael J.",9,1188,5.6556642642137E-05,1957,0.0062319302,804,4,424,,
"Fleming, Wendell H.",2,3039,0,3826,3.45464597360849E-06,4557,,,1,444
"Fletcher, Jonathan",1,4299,,,,,,,1,444
"Flinn, Christopher J.",1,4299,0,3826,0.0001763195,3293,1,1438,,
"Florig, Michael",1,4299,0,3826,0.000389822,2724,1,1438,,
"Fluck, Zsuzsanna",9,1188,0.0001235134,1832,0.0044602291,993,4,424,,
"Focarelli, Dario",3,2359,4.33756642223902E-08,3207,1.35177393646289E-06,4646,1,1438,,
"Foerster, Stephen R.",5,1782,6.68492061730375E-06,2293,0.0025967845,1431,2,870,,
"Folkertsma, Carsten K.",2,3039,5.52949233809099E-06,2319,5.34741204080451E-06,4475,2,870,,
"Fong, Wai Mun",1,4299,,,,,,,1,444
"Fong, Waiming",16,637,0.0014792852,716,0.0048000775,947,,,1,444
"Fonseca, Ana Rosa",1,4299,,,,,1,1438,,
"Fooladi, Iraj J.",4,2021,1.58895929108185E-07,2994,0.00232995,1507,1,1438,,
"Forbes, Kristin J.",2,3039,3.61463868519918E-09,3807,0.0007411483,2270,1,1438,,
"Fore, Douglas",3,2359,3.16741838653793E-06,2408,0.0005391851,2495,1,1438,,
"Foresi, Silverio",4,2021,1.57194406334536E-08,3396,0.0060132485,822,3,589,,
"Forges, Françoise",1,4299,,,,,1,1438,,
"Forni, Lorenzo",2,3039,7.38643557410267E-09,3596,0.002025321,1617,1,1438,,
"Forni, Mario",5,1782,0.0001447533,1783,0.0001426748,3377,,,1,444
"Forsyth, Peter A.",2,3039,,,,,,,1,444
"Foster, F. Douglas",5,1782,4.77071057816171E-05,1985,0.0002938845,2963,2,870,,
"Foucault, Thierry",21,407,0.0010578319,922,0.0041461187,1044,3,589,1,444
"Fox, Merritt B.",3,2359,0.000000203,2946,0.003061534,1258,1,1438,,
"Frame, W. Scott",31,190,0.0049693108,179,0.0222612434,239,2,870,2,138
"Francis, Bill B.",2,3039,3.58912358859777E-07,2837,2.47783282166927E-05,4133,1,1438,,
"Francis, Jennifer",5,1782,5.97535921050276E-06,2307,0.0014962529,1802,2,870,,
"Frank, Murray Z.",15,697,0.0012014141,855,0.0061072742,817,4,424,1,444
"Franke, Günter",5,1782,0.0020308205,546,0.0002856137,2976,2,870,,
"Frankel, David M.",2,3039,4.2533299789138E-08,3221,0.0001341876,3429,1,1438,,
"Frankel, Jeffrey A.",5,1782,0.0002116568,1653,0.0015467731,1786,3,589,,
"Frankel, Richard M.",3,2359,5.66120766139475E-07,2735,0.0014737312,1812,1,1438,,
"Franks, Julian R.",26,278,0.0028042907,378,0.0088455493,612,9,122,1,444
"Frantz, Pascal",1,4299,0,3826,1.29945667083194E-05,4325,1,1438,,
"Franzoni, Francesco",8,1324,0.0004035779,1461,0.0067624284,754,,,1,444
"François, Pascal",6,1600,0.0008027574,1093,0.0008787378,2169,2,870,1,444
"François-Heude, Alain",2,3039,6.67317911113695E-09,3614,9.33415383293835E-05,3583,1,1438,,
"Fraser, Donald R.",21,407,0.0075334379,102,0.0014448938,1827,5,322,2,138
"Fratianni, Michele U.",2,3039,1.30477503085129E-07,3031,0.0001381249,3396,1,1438,,
"Fratzscher, Marcel",10,1094,0.0009950767,952,0.0004609338,2643,,,1,444
"Frazzini, Andrea",14,756,0.001665452,658,0.0290836795,173,,,1,444
"Frederic, Frédéric",1,4299,0,3826,3.56152654565614E-05,3956,1,1438,,
"Freixas, Xavier",24,326,0.0024258012,460,0.0072526589,699,7,194,2,138
"French, Eric B.",2,3039,0.00000001,3489,0.000164272,3332,1,1438,,
"French, Kenneth R.",50,64,0.0026486665,401,0.1210979628,12,21,18,3,44
"Friberg, Richard",8,1324,0.0005546022,1256,1.93057244454172E-06,4593,,,1,444
"Friebel, Guido",7,1450,0.0001302728,1816,0.0012544738,1928,4,424,,
"Frieden, Jeffry A.",2,3039,1.08439160555975E-08,3450,2.65076693838692E-05,4082,1,1438,,
"Frieder, Laura",5,1782,5.15367181114989E-06,2328,0.0073346587,693,2,870,,
"Friedman, Benjamin M.",4,2021,2.85060829106949E-05,2063,0.0012501938,1930,3,589,,
"Friedman, Craig",8,1324,0.0003324201,1529,3.46120967527437E-06,4555,,,2,138
"Fries, Steven M.",6,1600,0.0002125904,1651,0.0004381205,2686,,,1,444
"Frino, Alex",6,1600,0.0008331876,1042,2.12579279950566E-05,4181,,,2,138
"Fritz Foley, C.",8,1324,0.0001479242,1772,0.0155041028,361,,,3,44
"Froda, Sorana M.",2,3039,4.93112814317698E-07,2779,5.02017253962238E-06,4488,1,1438,,
"Froot, Kenneth A.",25,300,0.0019760385,556,0.0260040068,202,5,322,1,444
"Frydman, Halina",2,3039,1.97358477785791E-06,2477,0.0002456075,3079,1,1438,,
"Frye, Melissa B.",2,3039,5.42195802779877E-09,3714,0.0002025376,3222,1,1438,,
"Fu, Xiaoqing (Maggie)",1,4299,0,3826,1.28505076313148E-06,4660,1,1438,,
"Fuchs, Michael",3,2359,3.76626658050722E-05,2018,0.0016008381,1772,1,1438,,
"Fuerst, Michael E.",8,1324,0.0003375045,1522,0.003003546,1287,1,1438,1,444
"Fuerst, Timothy S.",1,4299,,,,,,,1,444
"Fuertes, Ana-María María",13,823,0.0045330159,199,0.0001352647,3415,1,1438,2,138
"Fuhrer, Jeffrey C.",3,2359,1.46118154210492E-05,2164,1.51880608982049E-05,4287,2,870,,
"Fujiki, Hiroshi",9,1188,0.0024857105,447,0.0004273376,2697,,,1,444
"Fulghieri, Paolo",17,576,0.0007711053,1110,0.0042273655,1031,5,322,1,444
"Fuller, Kathleen P.",4,2021,2.03259440202374E-07,2944,0.0023946942,1495,2,870,,
"Fulop, Andras",2,3039,2.89171094815934E-07,2885,0.0001446485,3372,1,1438,,
"Fung, King Fai",0,5094,,,,,,,2,138
"Fung, William",4,2021,1.17125564630384E-06,2568,0.0052815735,890,2,870,,
"Furfine, Craig H.",5,1782,0.0003834327,1482,0.0006379995,2370,1,1438,1,444
"Furlong, Frederick T.",2,3039,1.73502656889561E-08,3364,0.0003115299,2901,1,1438,,
"Furtado, Antonio Luz",2,3039,2.16878321111951E-08,3333,0.0004008584,2719,1,1438,,
"Föllmer, Hans",1,4299,0,3826,7.65430730725995E-07,4695,1,1438,,
G LANCIOTTI,3,2359,4.33756642223902E-08,3207,1.35177393646289E-06,4646,1,1438,,
GAVIN DRUMMOND,2,3039,6.19652346034145E-09,3673,1.30071918590129E-05,4313,1,1438,,
GENEVIVE VERDIER,1,4299,0,3826,2.3787697070691E-07,4733,1,1438,,
"GENNOTTE, GERARD",2,3039,6.50893352426014E-08,3141,0.001710845,1732,1,1438,,
GEOFFREY MATTSON,2,3039,0,3826,0.0028956236,1317,1,1438,,
GEORGE BUCKLEY,2,3039,0,3826,0.003605053,1141,1,1438,,
GEORGE DALLAS,3,2359,1.04063536428827E-06,2617,0.0007675824,2249,1,1438,,
GEORGE GC PARKER,1,4299,0,3826,0.0001304132,3450,1,1438,,
GEORGE KONARIS,1,4299,0,3826,4.83955291722543E-05,3867,1,1438,,
GEORGE WANG,3,2359,7.15223868778116E-06,2282,0.0001653883,3325,1,1438,,
GERARD BYAM,5,1782,6.83205852774572E-05,1938,0.0016724348,1748,2,870,,
GERARDO ZUNIGA-VILLASENOR,3,2359,3.52446530621094E-07,2842,0.0013331585,1877,1,1438,,
GERRY SALEMBIER,4,2021,8.61296372086344E-05,1901,7.38211996219442E-05,3709,1,1438,,
GIANLUCA VIOLANTE,2,3039,0.000000022,3323,0.0005022278,2557,1,1438,,
GILLES BAUGEY,2,3039,8.67513284447803E-08,3107,1.82014655687169E-06,4606,1,1438,,
GIUSEPPE MAROTTA,2,3039,1.73502656889561E-08,3364,0.000011006,4357,1,1438,,
GLEN CHRISTENSEN,2,3039,3.47005313779121E-08,3240,0.0002058342,3206,1,1438,,
GLEN KENTWELL,2,3039,1.16806897236637E-06,2570,1.81235632748746E-05,4233,1,1438,,
GLENN MEYERS,2,3039,2.04044305960476E-06,2468,0.0003051403,2913,1,1438,,
GLORIA FUNG,3,2359,0.0004160377,1447,4.94112455294662E-06,4491,1,1438,,
GLYN PRICHARD,3,2359,4.2564901698405E-05,2000,2.41480535887944E-05,4157,1,1438,,
GORDON SMITH,1,4299,0,3826,0.0005142075,2530,1,1438,,
GRAEME WELLS,2,3039,,,,,1,1438,,
GREG EVANS,2,3039,1.5567847709865E-07,3013,0.0002021679,3228,1,1438,,
GREG POWNELL,4,2021,1.58646498725066E-07,3001,0.000055128,3828,1,1438,,
GUERAM SARGSYAN,2,3039,1.73502656889561E-08,3364,0.0003259986,2854,1,1438,,
GUSTAVO DEL ANGEL-MOBARAK,1,4299,0,3826,0.0003566151,2788,1,1438,,
GUSTAVO DEMARCO,1,4299,0,3826,1.7439325402813E-05,4253,1,1438,,
GUY MCDONOUGH,2,3039,5.75045247755977E-08,3161,0.0021083355,1588,1,1438,,
GUY SAIDENBERG,1,4299,0,3826,0.0006963313,2325,1,1438,,
"Gabaix, Xavier",4,2021,0,3826,0.025212853,212,4,424,,
"Gabriel, Stuart A.",1,4299,,,,,,,1,444
"Gadarowski, Christopher",2,3039,0,3826,0.0012418182,1935,1,1438,,
"Gadhoum, Yoser",16,637,0.0014792852,716,0.0048000775,946,,,1,444
"Gagliardini, Patrick",2,3039,0,3826,9.59212994751845E-06,4386,,,1,444
"Gagnon, Jean Marie",4,2021,2.00195373334108E-07,2959,0.0002429739,3090,1,1438,,
"Gagnon, Louis",5,1782,0.0042523735,215,6.81596408122238E-05,3738,2,870,,
"Gaiotti, Eugenio",4,2021,0.0002109251,1654,6.87354663243645E-06,4430,,,1,444
"Galac, Tomislav",2,3039,1.95190489000756E-07,2963,1.13537282662937E-05,4343,1,1438,,
"Galdon-Sanchez, Jose E.",3,2359,,,,,1,1438,,
"Gale, Douglas M.",13,823,0.0004281329,1377,0.0031608231,1234,4,424,1,444
"Gali, Jordi",12,902,0.00302261,348,0.0001071979,3538,4,424,1,444
"Galil, Koresh",3,2359,1.04063536428827E-06,2617,0.0007675824,2249,1,1438,,
"Gallagher, David R.",3,2359,5.28191861064889E-06,2323,0.0014946479,1803,1,1438,,
"Gallant, A. Ronald",4,2021,0.000030857,2045,0.0033303785,1200,1,1438,,
"Gallmeyer, Michael F.",15,697,0.0021901847,505,0.0042951754,1021,4,424,1,444
"Galluccio, Stefano",9,1188,0.0003070748,1554,0.0004553381,2662,,,1,444
"Galor, Oded",2,3039,1.73502656889561E-08,3364,1.35031973967364E-06,4651,1,1438,,
"Galpin, Neal",6,1600,0.0002315143,1624,0.0023996731,1489,1,1438,1,444
"Gambacorta, Leonardo",17,576,0.0040666754,235,0.0014364769,1830,,,1,444
"Gan, Jie",28,232,0.0019167732,567,0.0277733194,183,3,589,1,444
"Gande, Amar",11,987,0.0002026552,1689,0.0027637457,1355,2,870,1,444
"Gans, Joshua S.",1,4299,0,3826,0.0003829915,2730,1,1438,,
"Gao, Bin",8,1324,0.0003562535,1509,0.0017328007,1724,3,589,,
"Garbade, Kenneth D.",9,1188,0.0002052108,1685,0.009255347,593,6,251,,
"Garcia, Philip G.",1,4299,,,,,,,1,444
"Garcia, René",14,756,0.0021114875,518,0.0022900388,1523,4,424,1,444
"García, Diego",8,1324,0.0005169598,1284,0.0019358693,1652,3,589,,
"García-Ayuso, Manuel",5,1782,1.73502656889561E-07,2977,1.58885162430419E-05,4273,1,1438,,
"García-Cestona, Miguel A.",4,2021,2.89171094815934E-08,3260,7.40765832622326E-05,3707,,,1,444
"García-Feijóo, Luis",9,1188,4.71726984854515E-05,1986,0.0006045044,2398,,,1,444
"Garella, Paolo Giorgio",2,3039,,,,,1,1438,,
"Garfinkel, Jon A.",27,255,0.0038376967,252,0.0083453599,640,5,322,1,444
"Garibaldi, Pietro",2,3039,,,,,,,1,444
"Garicano, Luis",1,4299,0,3826,0.0005132201,2536,1,1438,,
"Garlappi, Lorenzo",12,902,0.0004478794,1350,0.003019322,1273,4,424,,
"Garmaise, Mark J.",36,140,0.0014115656,752,0.0552559664,74,4,424,2,138
"Garretsen, Harry",6,1600,0.0002908287,1572,4.29502182972455E-05,3925,3,589,,
"Garrett, Ian",2,3039,5.46533369202116E-06,2321,1.02682790570387E-05,4380,1,1438,,
"Gart, Alan",2,3039,,,,,,,1,444
"Garvey, Gerald T.",12,902,0.0001118428,1851,0.0052694185,892,4,424,1,444
"Gascón, Fernando",1,4299,,,,,1,1438,,
"Gaspar, José Miguel",27,255,0.0040791133,231,0.0127835556,448,1,1438,2,138
"Gaspar, Vítor",9,1188,0.0051699806,168,0.0002549703,3037,3,589,,
"Gastineau, Gary L.",3,2359,0.000000026,3292,0.0001052872,3552,1,1438,,
