node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Pritchard, Adam C.",2,267,,,,,1.0,369
"Pritsker, Matthew",1,706,,,,,1.0,369
"Protopapadakis, Aris A.",1,706,,,,,1.0,369
"Pulvino, Todd C.",2,267,,,,,2.0,103
"Puri, Manju",6,11,,,,,3.0,36
"Puthenpurackal, John J.",1,706,,,,,1.0,369
"Pyun, Chongsoo",2,267,,,,,1.0,369
"Pástor, Ľuboš",2,267,,,,,4.0,15
"Pérignon, Christophe",1,706,,,,,1.0,369
"Qi, Jianping",1,706,,,,,1.0,369
"Quadrini, Vincenzo",1,706,,,,,1.0,369
"Racic, Stanko",2,267,,,,,1.0,369
"Rahman, Shafiqur",2,267,,,,,1.0,369
"Rajan, Raghuram G.",4,48,0.06105769230769231,17,0.16810687751463296,5,3.0,36
"Rajan, Uday",1,706,,,,,1.0,369
"Ralston, Deborah E.",2,267,,,,,1.0,369
"Raman, Kartik",2,267,,,,,2.0,103
"Ramesh, K.",3,114,,,,,1.0,369
"Ramirez, Carlos D.",0,1303,,,,,1.0,369
"Ramnath, Sundaresh",1,706,,,,,1.0,369
"Ramírez, Gabriel G.",5,26,,,,,2.0,103
"Randøy, Trond",1,706,,,,,1.0,369
"Rao, Ramesh P.",1,706,,,,,1.0,369
"Rapach, David E.",0,1303,,,,,1.0,369
"Ratti, Ronald Andrew",0,1303,,,,,1.0,369
"Ravichandran, Ravi",1,706,,,,,1.0,369
"Ravid, S. Abraham",1,706,,,,,1.0,369
"Ray, Subhash C.",2,267,,,,,1.0,369
"Rebello, Michael J.",4,48,,,,,3.0,36
"Reeb, David M.",2,267,,,,,3.0,36
"Reed, Adam V.",4,48,,,,,2.0,103
"Rees, Lynn L.",3,114,0.0,29,0.0002567988833387866,27,1.0,369
"Reese, William A.",1,706,,,,,1.0,369
"Regev, Tomer",1,706,,,,,1.0,369
"Reis, Ricardo",2,267,,,,,1.0,369
"Renneboog, Luc D.R.",2,267,,,,,1.0,369
"Rezvanian, Rasoul",1,706,,,,,1.0,369
"Richardson, Matthew P.",4,48,,,,,2.0,103
"Rigobon, Roberto",1,706,,,,,1.0,369
"Rijken, Herbert A.",1,706,,,,,1.0,369
"Rimbey, James N.",3,114,,,,,1.0,369
"Rime, Bertrand",1,706,,,,,2.0,103
"Rindisbacher, Marcel",2,267,,,,,1.0,369
"Ritchken, Peter H.",2,267,,,,,1.0,369
"Ritter, Jay R.",4,48,,,,,3.0,36
"Roberds, William T.",2,267,,,,,1.0,369
"Roberts, Gordon S.",1,706,,,,,1.0,369
"Roberts, Michael R.",2,267,0.0,29,0.00047368607162926374,24,1.0,369
"Robertsson, Göran",1,706,,,,,1.0,369
"Robinson, John R.",2,267,,,,,1.0,369
"Rocheteau, Guillaume",1,706,,,,,1.0,369
"Rockafellar, R. Tyrrell",1,706,,,,,1.0,369
"Rockinger, Michael",2,267,,,,,1.0,369
"Rogalski, RICHARD J.",2,267,,,,,1.0,369
"Rogers, Daniel A.",1,706,0.0,29,0.0003409050951244079,25,2.0,103
"Rogers, John H.",2,267,,,,,2.0,103
"Roland, Karin P.",1,706,,,,,1.0,369
"Roll, Richard",2,267,,,,,3.0,36
"Romer, David H.",1,706,,,,,1.0,369
"Ronen, Tavy",1,706,,,,,1.0,369
"Rosazza Gianin, Emanuela",1,706,,,,,1.0,369
"Rose, Andrew K.",1,706,,,,,1.0,369
"Rose, David",2,267,,,,,1.0,369
"Rose-Ackerman, Susan",0,1303,,,,,1.0,369
"Rosen, Richard J.",1,706,,,,,2.0,103
"Rosenberg, Joshua V.",1,706,,,,,1.0,369
"Rosenfeld, James D.",3,114,,,,,1.0,369
"Rosengren, Eric S.",2,267,,,,,1.0,369
"Ross, Stephen A.",2,267,,,,,1.0,369
"Rostagno, Massimo",2,267,,,,,1.0,369
"Roszbach, Kasper",2,267,,,,,2.0,103
"Roten, Ivan C.",1,706,,,,,1.0,369
"Roush, Jennifer E.",1,706,,,,,1.0,369
"Rovelli, Riccardo",1,706,,,,,1.0,369
"Rozeff, Michael S.",1,706,,,,,1.0,369
"Ruge-Murciá, Francisco J.",2,267,,,,,2.0,103
"Rui, Oliver",2,267,,,,,1.0,369
"Russell, Steven",1,706,,,,,1.0,369
"Rydqvist, Kristian",1,706,,,,,1.0,369
"Ryngaert, Michael D.",2,267,,,,,1.0,369
"RØisland, Øistein",0,1303,,,,,1.0,369
"Röell, Ailsa A.",4,48,,,,,2.0,103
"Rønde, Thomas",1,706,,,,,1.0,369
"Saar, Gideon",3,114,0.0,29,0.00022086208948593114,29,2.0,103
"Sabherwal, Sanjiv",2,267,,,,,2.0,103
"Sack, Brian P.",2,267,,,,,1.0,369
"Sager, Thomas W.",1,706,,,,,1.0,369
"Saito, Makoto",1,706,,,,,1.0,369
"Salami, Ayo",2,267,,,,,1.0,369
"Salleo, Carmelo",2,267,,,,,1.0,369
"Samartín, Margarita",0,1303,,,,,1.0,369
"Samwick, Andrew A.",1,706,,,,,2.0,103
"Sandås, Patrik",2,267,,,,,2.0,103
"Santa-Clara, Pedro",6,11,,,,,5.0,5
"Santomero, Anthony M.",1,706,,,,,1.0,369
"Santos, João A.C.",1,706,,,,,1.0,369
"Sapienza, Paola",0,1303,,,,,1.0,369
"Saporta, Victoria",4,48,,,,,2.0,103
"Sargent, Thomas J.",3,114,,,,,1.0,369
"Sarig, Oded H.",3,114,,,,,2.0,103
"Sarkar, Subrata",1,706,,,,,1.0,369
"Sarkar, Sudipto",0,1303,,,,,2.0,103
"Sarkissian, Sergei",2,267,,,,,2.0,103
"Sarno, Lucio",3,114,,,,,2.0,103
"Satchell, Stephen Ellwood",4,48,,,,,2.0,103
"Sathye, Milind",0,1303,,,,,1.0,369
"Saunders, Anthony",4,48,,,,,3.0,36
"Savaşoglu, Serkan",1,706,,,,,1.0,369
"Saá-Requejo, Jesús",2,267,,,,,1.0,369
"Schabert, Andreas",1,706,,,,,1.0,369
"Schagen, Christian",4,48,,,,,1.0,369
"Schaller, Huntley",1,706,,,,,1.0,369
"Schallheim, James S.",2,267,,,,,1.0,369
"Scharfstein, David S.",2,267,,,,,1.0,369
"Scheicher, Martin",2,267,,,,,1.0,369
"Schellekens, Philip",0,1303,,,,,1.0,369
"Schellhorn, Carolin D.",2,267,,,,,1.0,369
"Scherbina, Anna",2,267,,,,,1.0,369
"Schittenkopf, Christian",2,267,,,,,1.0,369
"Schlingemann, Frederik P.",2,267,0.0,29,1.5129143584813166e-05,60,1.0,369
"Schmedders, Karl H.",2,267,,,,,1.0,369
"Schmidt, Klaus M.",0,1303,,,,,1.0,369
"Schmiedel, Heiko",2,267,,,,,1.0,369
"Schmitt-Grohé, Stephanie",2,267,,,,,2.0,103
"Schnitzlein, Charles R.",0,1303,,,,,1.0,369
"Schoar, Antoinette",0,1303,,,,,1.0,369
"Scholl, Brian",2,267,,,,,1.0,369
"Schreft, Stacey L.",1,706,,,,,1.0,369
"Schreiber, Ben Z.",2,267,,,,,1.0,369
"Schroder, Mark",1,706,,,,,1.0,369
"Schuermann, Til",4,48,,,,,1.0,369
"Schuh, Scott D.",1,706,,,,,1.0,369
"Schultz, Paul Harvey",1,706,,,,,2.0,103
"Schunk, Donald L.",0,1303,,,,,1.0,369
"Schwartz, Eduardo S.",2,267,,,,,2.0,103
"Schwartz, Robert A.",1,706,,,,,1.0,369
"Schwert, G. William",1,706,,,,,1.0,369
"Schöbel, Rainer",1,706,,,,,1.0,369
"Scott, Jonathan A.",1,706,,,,,1.0,369
"Seasholes, Mark S.",2,267,,,,,1.0,369
"Selgin, George A.",0,1303,,,,,1.0,369
"Senda, Takashi",0,1303,,,,,1.0,369
"Seppi, Duane J.",2,267,,,,,2.0,103
"Sequeira, John M.",2,267,,,,,1.0,369
"Serbin, Vitaly",1,706,,,,,1.0,369
"Sergeant, A. M A",1,706,,,,,1.0,369
"Serletis, Apostólos",1,706,,,,,1.0,369
"Serrat, Angel",1,706,,,,,1.0,369
"Seward, James K.",2,267,,,,,1.0,369
"Shaffer, Sherrill L.",1,706,,,,,1.0,369
"Shane, Hilary",2,267,,,,,1.0,369
"Shanken, Jay",1,706,,,,,1.0,369
"Shapira, Zur B.",1,706,,,,,1.0,369
"Shapiro, Alexander",1,706,,,,,2.0,103
"Shapiro, Mark",1,706,,,,,1.0,369
"Sharpe, Ian G.",2,267,,,,,1.0,369
"Shaw, Wayne H.",2,267,,,,,1.0,369
"Shea, John",0,1303,,,,,1.0,369
"Sherman, Ann Guenther",1,706,,,,,1.0,369
"Shimizu, Katsutoshi",1,706,,,,,1.0,369
"Shivakumar, Lakshmanan",1,706,,,,,1.0,369
"Shivdasani, Anil",3,114,,,,,3.0,36
"Shleifer, Andrei",7,5,,,,,6.0,1
"Shockley, Richard L.",1,706,,,,,1.0,369
"Shrieves, Ronald E.",1,706,,,,,1.0,369
"Shrikhande, Milind M.",2,267,,,,,1.0,369
"Shu, Susan",1,706,,,,,1.0,369
"Shumway, Tyler",2,267,,,,,2.0,103
"Shy, Oz",1,706,,,,,1.0,369
"Sias, Richard W.",3,114,,,,,2.0,103
"Siddique, Akhtar R.",1,706,,,,,2.0,103
"Siegel, Andrew F.",1,706,,,,,2.0,103
"Siegler, Mark V.",1,706,,,,,1.0,369
"Siems, Thomas F.",1,706,,,,,1.0,369
"Sierra, Jaime",1,706,,,,,1.0,369
"Simaan, Yusif E.",2,267,,,,,1.0,369
"Simin, Timothy T.",2,267,,,,,1.0,369
"Simonsen, Mario Henrique",1,706,,,,,1.0,369
"Simper, Richard",1,706,,,,,1.0,369
"Sims, Christopher A.",0,1303,,,,,1.0,369
"Singal, Vijay",2,267,,,,,2.0,103
"Singh, Manohar",1,706,,,,,1.0,369
"Singh, Rajdeep",2,267,,,,,1.0,369
"Singleton, Kenneth J.",3,114,,,,,3.0,36
"Sinkey, Joseph F.",3,114,,,,,1.0,369
"Sironi, Andrea",0,1303,,,,,2.0,103
"Sirri, Erik R.",1,706,,,,,1.0,369
"Skiadas, Costis",1,706,,,,,1.0,369
"Skjeltorp, Johannes Atle",1,706,,,,,1.0,369
"Skødeberg, Torben M.",1,706,,,,,1.0,369
"Slezak, Steve L.",1,706,,,,,1.0,369
"Sloan, Richard G.",3,114,,,,,1.0,369
"Smart, Scott B.",1,706,,,,,1.0,369
"Smets, Frank Rafael",2,267,0.0,29,0.0171660584905739,14,1.0,369
"Smith, Brian Frederick",1,706,,,,,1.0,369
"Smith, Bruce D.",5,26,,,,,4.0,15
"Smith, Clifford W.",3,114,0.015144230769230771,23,0.00011667400120595199,39,2.0,103
"Smith, David C.",4,48,,,,,3.0,36
"Smith, R. Todd",0,1303,,,,,1.0,369
"Smith, Stephen D.",1,706,,,,,1.0,369
"Smith, William T.",0,1303,,,,,1.0,369
"Snell, Andy J.",1,706,,,,,1.0,369
"Sofianos, George",1,706,,,,,1.0,369
"Sollis, Robert",3,114,,,,,2.0,103
"Solnik, Bruno H.",1,706,,,,,1.0,369
"Sorescu, Sorin M.",4,48,,,,,2.0,103
"Sornette, Didier",2,267,,,,,2.0,103
"Soto, Gloria M.",2,267,,,,,2.0,103
"Souleles, Nicholas S.",1,706,,,,,1.0,369
"Spatt, Chester S.",2,267,,,,,1.0,369
"Spellman, Lewis J.",2,267,,,,,1.0,369
"Spindt, Paul A.",2,267,,,,,1.0,369
"Spong, Kenneth R.",2,267,,,,,1.0,369
"Spreij, Peter",3,114,,,,,1.0,369
"Srinivasan, Anand",2,267,,,,,1.0,369
"Srinivasan, Aruna",2,267,,,,,1.0,369
"Stafford, Erik",2,267,,,,,1.0,369
"Stambaugh, Robert F.",1,706,,,,,3.0,36
"Stansfield, John J.",3,114,,,,,1.0,369
"Stanton, Kenneth R.",0,1303,,,,,1.0,369
"Starks, Laura T.",5,26,,,,,4.0,15
"Steen, Adam",2,267,,,,,1.0,369
"Stegemoller, Mike A.",2,267,,,,,1.0,369
"Stein, Jeremy C.",4,48,0.24230769230769234,10,0.5936487077504561,1,5.0,5
"Stephens, Clifford P.",1,706,,,,,1.0,369
"Sterken, Elmer",1,706,,,,,2.0,103
"Stiroh, Kevin J.",2,267,,,,,2.0,103
"Stivers, Chris T.",1,706,,,,,1.0,369
"Stockman, Alan C.",0,1303,,,,,1.0,369
"Storer, Paul",2,267,,,,,1.0,369
"Stouraitis, Aris",1,706,,,,,2.0,103
"Stover, Roger D.",2,267,,,,,1.0,369
"Straetmans, Stefan T.M.",3,114,,,,,1.0,369
"Strahan, Philip E.",4,48,,,,,4.0,15
"Strickland, Deon",2,267,,,,,2.0,103
"Stulz, René M.",6,11,0.25384615384615383,9,5.902554370841969e-05,43,4.0,15
"Sturm, Jan-Egbert",1,706,,,,,1.0,369
"Su, Tie",1,706,,,,,1.0,369
"Suarez, Javier",1,706,,,,,2.0,103
"Subrahmanyam, Avanidhar",3,114,,,,,3.0,36
"Sudarsanam, Sudi",2,267,,,,,1.0,369
"Sullivan, Michael J.",1,706,,,,,1.0,369
"Sullivan, Richard J.",2,267,,,,,1.0,369
"Sun, Qian",2,267,,,,,2.0,103
"Sundaram, Rangarajan K.",1,706,,,,,1.0,369
"Svensson, Lars E.O.",1,706,,,,,1.0,369
"Sweeney, Richard James",1,706,,,,,1.0,369
"Swidler, Steve M.",1,706,,,,,1.0,369
"Switzer, Jeannette A.",1,706,,,,,1.0,369
"Szakmary, Andrew C.",3,114,,,,,2.0,103
"Szegö, Giorgio P.",0,1303,,,,,1.0,369
"THORNTON, John",2,267,,,,,1.0,369
"Tadesse, Solomon",0,1303,,,,,1.0,369
"Taksler, Glen B.",1,706,,,,,1.0,369
"Tambakis, Demosthenes N.",0,1303,,,,,1.0,369
"Tarkka, Juha",1,706,,,,,1.0,369
"Tasche, Dirk",1,706,,,,,2.0,103
"Taylor, Mark P.",2,267,,,,,2.0,103
"Taylor, Nicholas",0,1303,,,,,1.0,369
"Taylor, Stephen J.",2,267,,,,,1.0,369
"Tehranian, Hassan",4,48,,,,,2.0,103
"Telmer, Chris I.",2,267,,,,,1.0,369
"Temple, Jonathan R.W.",0,1303,,,,,1.0,369
"Teoh, Siewhong Hong",1,706,,,,,1.0,369
"Terlizzese, Daniele",3,114,0.0,29,0.06395053197419578,9,1.0,369
"Tevlin, Stacey",1,706,,,,,1.0,369
"Thakor, Anjan V.",1,706,,,,,1.0,369
"Thaler, Richard H.",1,706,,,,,1.0,369
"Theissen, Erik",2,267,,,,,1.0,369
"Theodoridis, Hristos",1,706,,,,,1.0,369
"Theodossiou, Panayiotis T.",1,706,,,,,1.0,369
"Thiagarajan, S. Ramu",3,114,,,,,1.0,369
"Thomas, Dylan C.",3,114,,,,,2.0,103
"Thomas, Hugh",0,1303,,,,,1.0,369
"Thomas, Jacob K.",1,706,,,,,1.0,369
"Thomas, Sam",0,1303,,,,,1.0,369
"Thomas, Shawn E.",0,1303,,,,,1.0,369
"Thorburn, Karin S.",1,706,,,,,1.0,369
"Thornton, Daniel L.",1,706,,,,,2.0,103
"Tian, YisongSam",1,706,,,,,1.0,369
"Tice, Sheri",1,706,,,,,1.0,369
"Tirole, Jean",1,706,,,,,1.0,369
"Titman, Sheridan D.",2,267,,,,,2.0,103
"Toft, Klaus Bjerre",1,706,,,,,1.0,369
"Tong, Wilson",1,706,,,,,1.0,369
"Toolsema, Linda A.",0,1303,,,,,1.0,369
"Tootell, Geoffrey M.B.",2,267,,,,,1.0,369
"Topaloglou, Nikolas",2,267,,,,,1.0,369
"Topaloglu, Selim",2,267,0.0,29,5.503332853658199e-05,44,1.0,369
"Trombley, Mark A.",2,267,,,,,1.0,369
"Trueman, Brett",3,114,,,,,1.0,369
"Tsai, Alexander",2,267,,,,,1.0,369
"Tse, Yiu Kuen",1,706,,,,,1.0,369
"Tse, Yiuman K.",3,114,,,,,2.0,103
"Tsui, Kevin K.K.",1,706,,,,,1.0,369
"Tufano, Peter",3,114,,,,,2.0,103
"Turtle, Harry J.",1,706,,,,,1.0,369
"Udell, Gregory F.",3,114,,,,,2.0,103
"Unite, Angelo A.",1,706,,,,,1.0,369
"Uppal, Raman",2,267,,,,,2.0,103
"Uribe, Martín N.",2,267,,,,,2.0,103
"Uryasev, Stan",1,706,,,,,1.0,369
"Vale, Bent",3,114,,,,,2.0,103
"Valkanov, Rossen",1,706,,,,,2.0,103
"Van Bommel, Jos",1,706,,,,,2.0,103
"Van Hove, Leo",0,1303,,,,,1.0,369
"Van Ness, Bonnie F.",2,267,,,,,1.0,369
"Van Ness, Robert A.",2,267,,,,,1.0,369
"Van Tassel, Eric",0,1303,,,,,1.0,369
"Van Wincoop, Eric",1,706,,,,,1.0,369
"Vander Vennet, Rudi",0,1303,,,,,1.0,369
"Varma, Raj",1,706,,,,,1.0,369
"Vassalou, Maria",0,1303,,,,,1.0,369
"Vayanos, Dimitri",1,706,,,,,2.0,103
"Veld, Chris",1,706,,,,,1.0,369
"Venezia, Itzhak",1,706,,,,,1.0,369
"Venkataraman, Kumar",0,1303,,,,,1.0,369
"Ventura, Luigi",1,706,,,,,1.0,369
"Vermaelen, Theo J.",1,706,,,,,1.0,369
"Vermeulen, Philip",2,267,0.0,29,0.0171660584905739,14,1.0,369
"Veronesi, Pietro",1,706,,,,,1.0,369
"Verter, Geoffrey",2,267,,,,,1.0,369
"Viceira, Luis M.",2,267,,,,,2.0,103
"Vishny, Robert W.",3,114,,,,,2.0,103
"Vladimirou, Hercules",2,267,,,,,1.0,369
"Volpin, Paolo F.",0,1303,,,,,1.0,369
"Vorkink, Keith P.",0,1303,,,,,1.0,369
"Vuolteenaho, Tuomo",3,114,,,,,3.0,36
"Wachter, Jessica A.",2,267,,,,,1.0,369
"Waddell, Glen R.",1,706,,,,,1.0,369
"Wahal, Sunil",3,114,,,,,3.0,36
"Wakita, Shigeru",0,1303,,,,,1.0,369
"Wald, John K.",2,267,,,,,1.0,369
"Walkling, Ralph A.",2,267,0.0,29,1.512914358481317e-05,59,1.0,369
"Wall, Larry D.",1,706,,,,,1.0,369
"Wallace, Nancy E.",1,706,,,,,1.0,369
"Walsh, Carl E.",0,1303,,,,,1.0,369
"Wang, Chen",1,706,,,,,1.0,369
"Wang, Clement K.",2,267,,,,,1.0,369
"Wang, F. Albert",1,706,0.0,29,2.7544156000776254e-05,50,2.0,103
"Wang, Huaiqing",1,706,,,,,1.0,369
"Wang, HungJen",0,1303,,,,,1.0,369
"Wang, Jiang",3,114,0.0,29,0.00022086208948593114,29,1.0,369
"Wang, Jun",2,267,,,,,1.0,369
"Wang, Kangmao",2,267,,,,,1.0,369
"Wang, Kevin Q.",0,1303,,,,,1.0,369
"Wang, Ko",2,267,,,,,1.0,369
"Wang, Tan",1,706,,,,,1.0,369
"Wang, Xiaozu",2,267,,,,,1.0,369
"Wang, Yong",1,706,,,,,1.0,369
"Wang, Zhenyu",1,706,,,,,1.0,369
"Warner, Jerold B.",1,706,,,,,1.0,369
"Weaver, Daniel G.",4,48,,,,,2.0,103
"Weber, Martin",1,706,,,,,1.0,369
"Wei, K. C. John",1,706,,,,,1.0,369
"Weisbach, Michael S.",1,706,,,,,1.0,369
"Weisbenner, Scott J.",1,706,,,,,1.0,369
"Weise, Charles L.",1,706,,,,,1.0,369
"Welch, Ivo V.O.",1,706,,,,,1.0,369
"Werker, Bas J.M.",2,267,,,,,1.0,369
"Weston, James P.",1,706,,,,,1.0,369
"Whelan, Karl T.",1,706,,,,,2.0,103
"Whidbee, David A.",1,706,,,,,1.0,369
"Whitcomb, David K.",2,267,,,,,1.0,369
"White, Lucy",1,706,,,,,1.0,369
"Whited, Toni M.",0,1303,,,,,1.0,369
"Whitelaw, Robert F.",3,114,,,,,1.0,369
"Whitesell, William C.",2,267,,,,,1.0,369
"Whyte, Ann Marie",1,706,,,,,2.0,103
"Widdicks, Martin",3,114,,,,,1.0,369
"Wilcox, James A.",1,706,,,,,1.0,369
"Wilde, Christian",2,267,,,,,1.0,369
"Wilhelm, William J.",6,11,,,,,6.0,1
"Williams, Barry",0,1303,,,,,1.0,369
"Williams, Noah",3,114,,,,,1.0,369
"Williamson, Rohan",2,267,0.03076923076923077,19,1.2555317732977621e-05,63,3.0,36
"Wilson, John O.S.",2,267,,,,,1.0,369
"Winton, Andrew",0,1303,,,,,1.0,369
"Witte, H. Douglas",1,706,,,,,1.0,369
"Wohar, Mark E.",3,114,,,,,1.0,369
"Wohl, Avi",2,267,,,,,1.0,369
"Woidtke, Tracie",0,1303,,,,,1.0,369
"Wolf, Jack G.",2,267,0.0,29,0.00048654845266171167,23,1.0,369
"Wolfenzon, Daniel",1,706,,,,,1.0,369
"Womack, Kent L.",4,48,,,,,3.0,36
"Wong, T. J.",1,706,,,,,1.0,369
"Woo, David",0,1303,,,,,1.0,369
"Woodford, Michael",1,706,,,,,2.0,103
"Woosley, Lynn",2,267,,,,,1.0,369
"Wright, April L.",2,267,,,,,1.0,369
"Wright, Randall D.",1,706,,,,,1.0,369
"Wruck, Karen Hopper",2,267,,,,,1.0,369
"Wu, Congsheng",1,706,,,,,1.0,369
"Wu, Guojun",0,1303,,,,,1.0,369
"Wu, Jyh Lin",1,706,,,,,1.0,369
"Wu, Liuren",4,48,,,,,3.0,36
"Wu, Shaowen",1,706,,,,,1.0,369
"Wu, Xueping",0,1303,,,,,1.0,369
"Wu, Yangru",4,48,,,,,3.0,36
"Wurgler, Jeffrey",2,267,,,,,2.0,103
"Wysocki, Peter D.",2,267,,,,,1.0,369
"Xia, Yihong",1,706,,,,,3.0,36
"Xiong, Wei",1,706,,,,,2.0,103
"Xu, Yexiao J.",3,114,,,,,1.0,369
"Xu, Yuewu",1,706,,,,,1.0,369
"Yadav, Pradeep K.",1,706,,,,,2.0,103
"Yafeh, Yishay P.",1,706,,,,,1.0,369
"Yan, Yuxing",1,706,,,,,1.0,369
"Yates, Anthony",1,706,,,,,1.0,369
"Yeoman, John C.",0,1303,,,,,1.0,369
"Yerramilli, Vijay",2,267,,,,,1.0,369
"Yetman, James",1,706,,,,,1.0,369
"Yip, Chong Kee",2,267,,,,,1.0,369
"Yip, Paul S.L.",1,706,,,,,1.0,369
"Yost, Keven",2,267,,,,,1.0,369
"Young, Leslie",2,267,,,,,1.0,369
"Yu, Fan",1,706,,,,,1.0,369
"Yu, Xiaoyun",3,114,,,,,1.0,369
"Yu, Yun",3,114,,,,,1.0,369
"Zaman, Mir A.",1,706,,,,,1.0,369
"Zanjani, George H.",0,1303,,,,,1.0,369
"Zechner, Josef",2,267,,,,,1.0,369
"Zenios, Stavros A.",2,267,,,,,1.0,369
"Zenner, Marc",1,706,,,,,1.0,369
"Zhang, Harold H.",2,267,,,,,1.0,369
"Zhang, Hua",1,706,,,,,1.0,369
"Zhang, Jun",2,267,,,,,1.0,369
"Zhang, June",2,267,,,,,1.0,369
"Zhang, Junxi",1,706,,,,,1.0,369
"Zhang, Xiaoyan",1,706,0.0,29,0.0009282254170897456,20,1.0,369
"Zhong, Maosen",3,114,,,,,2.0,103
"Zhong, Rui",3,114,,,,,1.0,369
"Zhou, Chunsheng",0,1303,,,,,2.0,103
"Zhou, Hanqing",1,706,,,,,1.0,369
"Zhou, Hao",1,706,,,,,1.0,369
"Zhou, Yuqing",2,267,,,,,1.0,369
"Zimmerman, Jerold L.",2,267,0.00016025641025641026,28,4.740162751728519e-05,48,1.0,369
"Zimmermann, Christian",2,267,,,,,1.0,369
"Zingales, Luigi",1,706,0.0,29,0.03325113112666419,11,1.0,369
"Ziv, Amir",1,706,,,,,1.0,369
"Zou, Heng-fu",1,706,,,,,1.0,369
"Zutter, Chad J.",1,706,,,,,1.0,369
"Ünal, Haluk",2,267,,,,,1.0,369
